"Week","SNFG","Reference","Product","Sediaan","Unit of Measure","Scheduled Start Date","Scheduled Finished Date","State","Manufacturing Order","Manufacturing Order/Finished Product/Lot/Serial Number"
"14","SS-SBAT30N2-EM/I0010","MO-SS-SBAT30-BULK/I0089","[SS-SBAT30-BULK] EMINA Sun Battle SPF 30 PA+++","L","kg","2023-04-05","2023-04-06","Done","MO/230019571","DJ05A"
"14","SS-SBSP30-EM/I0014","MO-SS-SBSP30-BULK/I0014","[SS-SBSP30-BULK] Emina Skin Buddy Sun Protection SPF 30","L","kg","2023-04-03","2023-04-19","Done","MO/230019368","DJ05A"
"14","SS-SBSP30-EM/I0015","MO-SS-SBSP30-BULK/I0015","[SS-SBSP30-BULK] Emina Skin Buddy Sun Protection SPF 30","L","kg","2023-04-03","2023-04-19","Done","MO/230019367","DJ12A"
"14","SS-UVSAFE-W/I0018","MO-SS-UVSAFE-BULK/I0026","[SS-UVSAFE-BULK] Wardah UV Shield Aqua Fresh Essence SPF 50","L","kg","2023-04-03","2023-04-19","Done","MO/230019365","DJ30A"
"14","SS-UVSDSPB-W/I0058","MO-SS-UVSDS-BULK/I0075","[SS-UVSDS-BULK] Wardah UV Shield Essential Sunscreen Gel SPF 30","L","kg","2023-04-03","2023-04-19","Done","MO/230019369","DJ10A"
"14","CM-RWSPBC-W/I0008","MO-CM-RWSPBC-BULK/I0008","[CM-RWSPBC-BULK] Wardah Crystal Secret Melting Milk Cleanser","L","kg","2023-04-03","2023-04-19","Done","MO/230019370","DJ04A"
"14","CM-RWSPBC-W/I0009","MO-CM-RWSPBC-BULK/I0009","[CM-RWSPBC-BULK] Wardah Crystal Secret Melting Milk Cleanser","L","kg","2023-04-03","2023-04-19","Done","MO/230019371","DJ15A"
"14","SS-NSSPF30-W/I0002","MO-SS-NSSPF30-BULK/I0002","[SS-NSSPF30-BULK] Wardah Sun Shield","L","kg","2023-04-03","2023-04-05","Done","MO/230019375","DJ04A"
"14","FM-RLN2-W/I0015","MO-FM-RLN2-BULK/I0015","[FM-RLN2-BULK] Wardah Lightening Blue Clay Mask Bulk","L","kg","2023-04-04","2023-04-12","Done","MO/230019510","DJ05A"
"14","SS-SB50-EM/I0002","MO-SS-SB50-BULK/I0002","[SS-SB50-BULK] EMINA Sun Battle SPF 50 PA++++ Barrier Hydraburst Sunscreen","L","kg","2023-04-04","2023-04-06","Done","MO/230019582","DJ11A"
"14","A-PRT-W100ML/I0012","MO-A-PRT-BULK/I0015","[A-PRT-BULK] Wardah Acnederm Pore Refining Toner Bulk","L","kg","2023-04-05","2023-04-10","Done","MO/230019527","DJ06A"
"14","FMI-LGT-W/I0019","MO-FMI-LGT-BULK/I0019","[FMI-LGT-BULK] Wardah Lightening Face Mist bulk","L","kg","2023-04-03","2023-04-06","Done","MO/230019442","DJ04A"
"14","FMI-MS-KA/I0004","MO-FMI-MS-BULK/I0004","[FMI-MS-BULK] Kahf Everyday Multipurpose Refreshing Spray","L","kg","2023-04-06","2023-04-08","Done","MO/230019536","DJ06A"
"14","FT-CHG-W/I0006","MO-FT-CHG-BULK/I0007","[FT-CHG-BULK] Crystallure Dual Refining Treatment Solution","L","kg","2023-04-04","2023-04-10","Done","MO/230019511","DJ13A"
"14","FT-LFT-W/I0032","MO-FT-LFT-BULK/I0048","[FT-LFT-BULK] Wardah Lightening Face Toner","L","kg","2023-04-04","2023-04-08","Done","MO/230019513","DJ04A"
"14","FT-LFT-W/I0033","MO-FT-LFT-BULK/I0049","[FT-LFT-BULK] Wardah Lightening Face Toner","L","kg","2023-04-06","2023-04-11","Done","MO/230019538","DJ06A"
"14","REM-EEM-W100ML/I0024","MO-REM-EEMA-BULK/I0033","[REM-EEMA-BULK] EyeXpert Eye Make Up Remover Fase A Bulk","L","kg","2023-04-04","2023-04-08","Done","MO/230019520","DJ05A"
"14","REM-EEM-W100ML/I0024","MO-REM-EEMB-BULK/I0033","[REM-EEMB-BULK] EyeXpert Eye Make Up Remover Fase B Bulk","L","kg","2023-04-04","2023-04-08","Done","MO/230019522","DJ05A"
"14","REM-EEM-W50ML/I0010","MO-REM-EEMA-BULK/I0034","[REM-EEMA-BULK] EyeXpert Eye Make Up Remover Fase A Bulk","L","kg","2023-04-04","2023-04-06","Done","MO/230019521","DJ05B"
"14","REM-EEM-W50ML/I0010","MO-REM-EEMB-BULK/I0034","[REM-EEMB-BULK] EyeXpert Eye Make Up Remover Fase B Bulk","L","kg","2023-04-04","2023-04-06","Done","MO/230019523","DJ05B"
"14","REM-RBSMWN1-EM/I0013","MO-REM-RBSMW-BULK/I0018","[REM-RBSMW-BULK] Emina Bright Stuff Micellar Water","L","kg","2023-04-01","2023-04-04","Done","MO/230019255","DJ03A"
"14","REM-RPBTUMW-W/I0010","MO-REM-RPBTUMW-BULK/I0012","[REM-RPBTUMW-BULK] Wardah Perfect Bright Bright + Tone Up Micellar Water","L","kg","2023-04-04","2023-04-11","Done","MO/230019524","DJ06A"
"14","REM-SBMW-W100ML/I0016","MO-REM-SBMW-BULK/I0039","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-04-01","2023-04-04","Done","MO/230019256","DJ03A"
"14","REM-SBMW-W100ML/I0017","MO-REM-SBMW-BULK/I0040","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-04-03","2023-04-05","Done","MO/230019352","DJ03B"
"14","REM-SBMW-W240ML/I0022","MO-REM-SBMW-BULK/I0041","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-04-03","2023-04-05","Done","MO/230019351","DJ04A"
"14","REM-SBMW-W240ML/I0023","MO-REM-SBMW-BULK/I0042","[REM-SBMW-BULK] Seaweed Cleansing Micellar Water Bulk","L","kg","2023-04-03","2023-04-05","Done","MO/230019350","DJ04B"
"14","S-USSEC-W/I0033","MO-S-USS-BULK/I0033","[S-USS-BULK] Wardah Hair Fall Treatment Shampoo Bulk","L","kg","2023-04-01","2023-04-04","Done","MO/230019260","DJ03A"
"14","S-USSEC-W/I0034","MO-S-USS-BULK/I0034","[S-USS-BULK] Wardah Hair Fall Treatment Shampoo Bulk","L","kg","2023-04-01","2023-04-05","Done","MO/230019259","DJ04A"
"14","SRM-BSS-EM/I0007","MO-SRM-BSS-BULK/I0017","[SRM-BSS-BULK] EMINA Bright Stuff Face Serum Bulk","L","kg","2023-04-01","2023-04-05","Done","MO/230019358","DJ03A"
"14","HBW-BWN1A-BD/I0005","MO-HBW-BW-BULK/I0043","[HBW-BW-BULK] Biodef Natural Protection Mint + Sea Salt Body Wash Antiseptik Alami","L","kg","2023-04-05","2023-04-08","Done","MO/230019530","DJ05C"
"14","HBW-BWN2A-BD/I0027","MO-HBW-BW-BULK/I0044","[HBW-BW-BULK] Biodef Natural Protection Mint + Sea Salt Body Wash Antiseptik Alami","L","kg","2023-04-01","2023-04-04","Done","MO/230019253","DJ03A"
"14","HBW-BWN2A-BD/I0028","MO-HBW-BW-BULK/I0045","[HBW-BW-BULK] Biodef Natural Protection Mint + Sea Salt Body Wash Antiseptik Alami","L","kg","2023-04-03","2023-04-04","Done","MO/230019347","DJ03B"
"14","HBW-BWN2A-BD/I0029","MO-HBW-BW-BULK/I0046","[HBW-BW-BULK] Biodef Natural Protection Mint + Sea Salt Body Wash Antiseptik Alami","L","kg","2023-04-03","2023-04-04","Done","MO/230019348","DJ03C"
"14","HBW-BWN2A-BD/I0030","MO-HBW-BW-BULK/I0047","[HBW-BW-BULK] Biodef Natural Protection Mint + Sea Salt Body Wash Antiseptik Alami","L","kg","2023-04-04","2023-04-05","Done","MO/230019515","DJ05A"
"14","HBW-BWN2A-BD/I0031","MO-HBW-BW-BULK/I0048","[HBW-BW-BULK] Biodef Natural Protection Mint + Sea Salt Body Wash Antiseptik Alami","L","kg","2023-04-04","2023-04-05","Done","MO/230019514","DJ05B"
"14","HBW-BWN2C-BD/I0009","MO-HBW-BWC-BULK/I0018","[HBW-BWC-BULK] Biodef Natural Protection Mint + Green Tea Body Wash Antiseptik Alami","L","kg","2023-04-04","2023-04-10","Done","MO/230019516","DJ05A"
"14","HBW-HWN1B-BD/I0004","MO-HBW-HWB-BULK/I0007","[HBW-HWB-BULK] Biodef Natural Protection Mint + Yuzu Hand Wash Antiseptik Alami","L","kg","2023-04-08","2023-04-11","Done","MO/230019543","DJ08A"
"14","HBW-HWN2-BD/I0002","MO-HBW-HW-BULK/I0006","[HBW-HW-BULK] Biodef Natural Protection Mint + Green Tea Hand Wash Antiseptik Alami","L","kg","2023-04-06","2023-04-10","Done","MO/230019540","DJ08A"
"14","SRM-RLSAN1-W/I0008","MO-SRM-RLSAN1-BULK/I0014","[SRM-RLSAN1-BULK] Wardah Lightening Serum Ampoule botol 30 ml","L","kg","2023-04-05","2023-04-11","Done","MO/230019633","DJ06A"
"14","SRM-NFSNZ-TA/I0006","MO-SRM-NS-BULK/I0006","[SRM-NS-BULK] Tavi 10% Niacinamide + Zinc Acne Solution Serum","L","kg","2023-04-04","2023-04-05","Done","MO/230019572","DJ04A"
"14","SRM-RLSAN1-W/I0009","MO-SRM-RLSAN1-BULK/I0015","[SRM-RLSAN1-BULK] Wardah Lightening Serum Ampoule botol 30 ml","L","kg","2023-04-08","2023-04-12","Done","MO/230019635","DJ08B"
"14","HS-NSNP-W/I0002","MO-HS-NSNP-BULK/I0002","[HS-NSNP-BULK] Wardah Multipurpose Sanitizer","L","kg","2023-04-04","2023-04-06","Done","MO/230019518","DJ05A"
"14","BP-MOEDP-KA/I0002","MO-BP-MOEDP-BULK/I0002","[BP-MOEDP-BULK] KAHF Saffron Oud Eau de Parfum","L","kg","2023-04-04","2023-04-10","Done","MO/230019508","DJ05A"
"14","BP-SPCE-W35ML/I0002","MO-BP-SPCE-BULK/I0002","[BP-SPCE-BULK] Scentsation Eau De Toilette Peaceful","L","kg","2023-04-01","2023-04-05","Done","MO/230019251","DJ03A"
"14","CUS-IPA-W/I0003","MO-CUS-IPA-BULK/I0002","[CUS-IPA-BULK] Instaperfect Skincover Air Cushion 11 Fair Pink","L","kg","2023-04-04","2023-04-08","Done","MO/230019584","DJ04A"
"14","CUS-R2EFC04-W/I0004","MO-CUS-R2EFC04-BULK/I0006","[CUS-R2EFC04-BULK] Wardah Exclusive Flawless Cover Cushion Revamp 04","L","kg","2023-04-06","2023-04-10","Done","MO/230019739","DJ06A"
"14","D-RO-KA/I0020","MO-D-RO-BULK/I0020","[D-RO-BULK] Kahf Soothing Antiperspirant Deodorant Bulk","L","kg","2023-04-04","2023-04-06","Done","MO/230019509","DJ05A"
"14","EL-ESL-W3,5GR/I0002","MO-EL-W2ESL-BULK/I0002","[EL-W2ESL-BULK] EyeXpert Staylast Liquid Eyeliner Bulk (Kg)","L","kg","2023-04-03","2023-04-10","Done","MO/230019416","DJ04A"
"14","EO-SOLG01-B/I0002","MO-EO-SOLG-BULK/I0002","[EO-SOLG-BULK] Beyondly Essential Oil - Lemongrass","L","kg","2023-04-03","2023-04-05","Done","MO/230019493","DJ03A"
"14","F-BWMM03-EM/I0001","MO-F-BWMM03-BULK/I0001","[F-BWMM03-BULK] Emina Bare with Me Mineral Mild Foundation 03 Caramel","L","kg","2023-04-04","2023-04-06","Done","MO/230019585","DJ04A"
"14","F-HGFN10-MO/I0002","MO-F-HGFN10-BULK/I0002","[F-HGFN10-BULK] MAKE OVER Hydrastay Glow Fluid Foundation N10 Marble","L","kg","2023-04-01","2023-04-05","Done","MO/230019492","DJ05A"
"14","F-LUC03-MO33ML/I0004","MO-F-LUC03-BULK/I0004","[F-LUC03-BULK] Ultra Cover Liquid Matt Foundation 03 Nude Silk Bulk","L","kg","2023-04-03","2023-04-08","Done","MO/230019496","DJ04A"
"14","F-LUC07-MO33ML/I0003","MO-F-LUC07-BULK/I0003","[F-LUC07-BULK] Ultra Cover Liquid Matt Foundation 07 Caramel Bulk","L","kg","2023-04-04","2023-04-08","Done","MO/230019576","DJ04A"
"14","F-LUC08-MO33ML/I0006","MO-F-LUC08-BULK/I0006","[F-LUC08-BULK] Ultracover Liquid Matt Foundation 08 Pearl","L","kg","2023-04-03","2023-04-06","Done","MO/230019500","DJ04A"
"14","F-LUC09-MO33ML/I0005","MO-F-LUC09-BULK/I0005","[F-LUC09-BULK] Ultracover Liquid Matt Foundation 09 Creme Rose","L","kg","2023-04-03","2023-04-06","Done","MO/230019498","DJ03A"
"14","F-RVLPWN20-MO/I0003","MO-F-RVLPWN20-BULK/I0003","[F-RVLPWN20-BULK] MAKE OVER Powerstay 24H Weightless Liquid Foundation N20 Ivory","L","kg","2023-04-03","2023-04-06","Done","MO/230019497","DJ04A"
"14","F-RVLPWN30-MO/I0010","MO-F-RVLPWN30-BULK/I0010","[F-RVLPWN30-BULK] MAKE OVER Powerstay 24H Weightless Liquid Foundation N30 Natural Beige","L","kg","2023-04-05","2023-04-10","Done","MO/230019636","DJ06A"
"14","F-RVLPWW12-MO/I0004","MO-F-RVLPWW12-BULK/I0004","[F-RVLPWW12-BULK] MAKE OVER Powerstay 24H Weightless Liquid Foundation W12 Warm Marble","L","kg","2023-04-06","2023-04-19","Done","MO/230019731","DJ08A"
"14","F-RVLPWW22-MO/I0010","MO-F-RVLPWW22-BULK/I0010","[F-RVLPWW22-BULK] MAKE OVER Powerstay 24H Weightless Liquid Foundation W22 Warm Ivory","L","kg","2023-04-04","2023-04-10","Done","MO/230019577","DJ05A"
"14","F-RVLPWW42-MO/I0003","MO-F-RVLPWW42-BULK/I0003","[F-RVLPWW42-BULK] MAKE OVER Powerstay 24H Weightless Liquid Foundation W42 Warm Sand","L","kg","2023-04-05","2023-04-10","Done","MO/230019637","DJ05A"
"14","FL-P1-P720/I0005","MO-PUS-2P-BULK/I0005","[PUS-2P-BULK] *Pustreite II Putri Bulk","L","kg","2023-04-01","2023-04-05","Done","MO/230019254","DJ03A"
"14","FM-NDOPB-W/I0001","MO-FM-NDOPB-BULK/I0001","[FM-NDOPB-BULK] Face Mask Nature Daily Orange Pomelo Brightening Bulk (Kg)","L","kg","2023-04-08","2023-04-12","Done","MO/230019737","DJ09A"
"14","FMI-AV-EM/I0001","MO-FMI-AV-BULK/I0001","[FMI-AV-BULK] Face Mist Aloe Vera Bulk (Kg)","L","kg","2023-04-05","2023-04-10","Done","MO/230019528","DJ05A"
"14","FMI-CDFM-W55ML/I0009","MO-FMI-CDFM-BULK/I0022","[FMI-CDFM-BULK] C-Defense Face Mist Bulk","L","kg","2023-04-06","2023-04-11","Done","MO/230019535","DJ06A"
"14","FT-KFT-KA/I0028","MO-FT-KFT-BULK/I0028","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-04-01","2023-04-04","Done","MO/230019252","DJ03A"
"14","FT-KFT-KA/I0029","MO-FT-KFT-BULK/I0029","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-04-04","2023-04-06","Done","MO/230019512","DJ04A"
"14","HBL-V4-WL/I0003","MO-HBL-V4-BULK/I0003","[HBL-V4-BULK] Wonderly Brightening Serum Body Lotion Amore","L","kg","2023-04-06","2023-04-10","Done","MO/230019732","DJ06A"
"14","HBL-V5-WL/I0007","MO-HBL-V5-BULK/I0007","[HBL-V5-BULK] Wonderly Brightening Serum Exfoliating Lotion Mode","L","kg","2023-04-03","2023-04-06","Done","MO/230019372","DJ04A"
"14","HBW-EB-KA/I0017","MO-HBW-EB-BULK/I0017","[HBW-EB-BULK] KAHF Cooling and Brightening Body Wash","L","kg","2023-04-06","2023-04-11","Done","MO/230019539","DJ08A"
"14","HC-P1A2-P200/I0008","MO-HC-A2-BULK/I0016","[HC-A2-BULK] Bulk Hair Conditioner Apple","L","kg","2023-04-04","2023-04-06","Done","MO/230019517","DJ04A"
"14","HC-P1F-P200/I0007","MO-HC-F-BULK/I0013","[HC-F-BULK] Bulk Hair Conditioner Floral","L","kg","2023-04-05","2023-04-06","Done","MO/230019531","DJ05A"
"14","LU-P1P3P-P720/I0026","MO-PUS-PL-BULK/I0026","[PUS-PL-BULK] *Pustreite Platinum Bulk (Kg","L","kg","2023-04-04","2023-04-08","Done","MO/230019519","DJ05A"
"14","LU-P1P3P-P720/I0027","MO-PUS-PL-BULK/I0027","[PUS-PL-BULK] *Pustreite Platinum Bulk (Kg","L","kg","2023-04-05","2023-04-08","Done","MO/230019534","DJ05B"
"14","LU-P1P3P-P720/I0028","MO-PUS-PL-BULK/I0028","[PUS-PL-BULK] *Pustreite Platinum Bulk (Kg","L","kg","2023-04-05","2023-04-08","Done","MO/230019533","DJ06A"
"14","M-LNCN2-W/I0013","MO-M-LNCN-BULK/I0029","[M-LNCN-BULK] Lightening Night Cream Advanced Niacinamide","L","kg","2023-04-03","2023-04-05","Done","MO/230019373","DJ03A"
"14","M-P1PD-P200/I0001","MO-M-PD-BULK/I0001","[M-PD-BULK] Bulk Moisturizer-pelembab Platinum Deep","L","kg","2023-04-03","2023-04-06","Done","MO/230019349","DJ04A"
"14","MA-MSND-W/I0003","MO-MA-MSND-BULK/I0003","[MA-MSND-BULK] Wardah Nature Daily SuperSerum Mask","L","kg","2023-04-05","2023-04-11","Done","MO/230019532","DJ06A"
"14","MASK-SLA-EM5GR/I0003","MO-MASK-SLA-BULK/I0003","[MASK-SLA-BULK] Maskara Star Lash Aqua Bulk (Kg)","L","kg","2023-04-05","2023-04-08","Done","MO/230019638","DJ05A"
"14","MY-SRMASRM-W/I0004","MO-SRM-ASRM-BULK/I0007","[SRM-ASRM-BULK] Wardah Acnederm Acne Care Serum","L","kg","2023-04-03","2023-04-05","Done","MO/230019353","DJ03A"
"14","MY-SRMRLSAN1-W/I0009","MO-SRM-RLSAN1-BULK/I0016","[SRM-RLSAN1-BULK] Wardah Lightening Serum Ampoule botol 30 ml","L","kg","2023-04-08","2023-04-12","Done","MO/230019634","DJ08A"
"14","N-P1P3P-P720/I0007","MO-N-P3P-BULK/I0007","[N-P3P-BULK] Bulk Neutralizer Platinum Triple P","L","kg","2023-04-06","2023-04-10","Done","MO/230019541","DJ07A"
"14","S-P1L-P200/I0005","MO-S-LB-BULK/I0005","[S-LB-BULK] *Shampoo Lemon Botol Buk (Kg","L","kg","2023-04-01","2023-04-06","Done","MO/230019257","DJ03A"
"14","SL-P1-P200/I0001","MO-SL--BULK/I0001","[SL--BULK] Bulk Setting Lotion","L","kg","2023-04-04","2023-04-06","Done","MO/230019525","DJ04A"
"14","SRM-H-MO33ML/I0005","MO-SRM-H-BULK/I0005","[SRM-H-BULK] Bulk Hydration Serum Make Over","L","kg","2023-04-04","2023-04-06","Done","MO/230019526","DJ04A"
"14","SRM-RABS-KA/I0005","MO-SRM-RABS-BULK/I0005","[SRM-RABS-BULK] Kahf Advancing Beard & Hair Serum","L","kg","2023-04-03","2023-04-05","Done","MO/230019355","DJ04A"
"14","SRM-RRYIS-W/I0003","MO-SRM-RRYUMS-BULK/I0005","[SRM-RRYUMS-BULK] Wardah Renew You Intensive Serum","L","kg","2023-04-01","2023-04-08","Done","MO/230019360","DJ03A"
"14","SRM-RWSIBS-W/I0010","MO-SRM-RWSIBS-BULK/I0015","[SRM-RWSIBS-BULK] Wardah Crystal Secret Dark Spot & Brightening Serum","L","kg","2023-04-04","2023-04-08","Done","MO/230019573","DJ04A"
"14","FM-CDS-W/I0002","MO-FM-CDS-BULK/I0005","[FM-CDS-BULK] Wardah C-Defense Sleeping Mask","L","kg","2023-04-04","2023-04-08","Done","MO/230019574","DJ04A"
"14","L-GS07-EM/I0002","MO-L-GS07-BULK/I0002","[L-GS07-BULK] EMINA Glossy Stain 07 French Vanilla","L","kg","2023-04-04","2023-04-17","Done","MO/230019575","DJ05A"
"14","L-GS09-EM/I0002","MO-L-GS09-BULK/I0002","[L-GS09-BULK] EMINA Glossy Stain 09 Red Bean","L","kg","2023-04-01","2023-04-10","Done","MO/230019415","DJ03A"
"14","L-RGS04-EM/I0002","MO-L-RGS04-BULK/I0002","[L-RGS04-BULK] EMINA Glossy Stain 04 Peach Sprinkles Revamp","L","kg","2023-04-03","2023-04-06","Done","MO/230019419","DJ03A"
"14","MB-MBSG01-B/I0001","MO-MB-MBSG-BULK/I0001","[MB-MBSG-BULK] Beyondly Sagala Minyak Balur","L","kg","2023-04-03","2023-04-05","Done","MO/230019470","DJ05A"
"14","D-NSAP-W/I0002","MO-D-NSAP-BULK/I0002","[D-NSAP-BULK] Wardah Anti-Perspirant Deodorant","L","kg","2023-04-03","2023-04-06","Done","MO/230019376","DJ04A"
"14","EL-PPLCB-MO2.7G/I0001","MO-EL-PPLCB-BULK/I0001","[EL-PPLCB-BULK] Powerstay Precision Liquid Liner Cobalt Blue","L","kg","2023-04-05","2023-04-10","Done","MO/230019639","DJ06A"
"14","F-RRRELF05-W/I0005","MO-F-RELF05-BULK/I0005","[F-RELF05-BULK] Wardah Exclusive Liquid Foundation 05 C","L","kg","2023-04-06","2023-04-11","Done","MO/230019738","DJ07A"
"14","F-RVLPWW41-MO/I0002","MO-F-RVLPWW41-BULK/I0002","[F-RVLPWW41-BULK] MAKE OVER Powerstay 24H Weightless Liquid Foundation W41 Coral Sand","L","kg","2023-04-06","2023-04-11","Done","MO/230019735","DJ12B"
"14","FW-FWN1-OMG/I0008","MO-FW-FW-BULK/I0029","[FW-FW-BULK] OMG Oh My Glow Peach Glowing Face Wash","VL","kg","2023-04-03","2023-04-06","Done","MO/230019583","DJ03A"
"14","F-L02-OMG/I0010","MO-F-L02-BULK/I0010","[F-L02-BULK] OMG Oh My Glam Coverlast Liquid Foundation 21 W Light","VL","kg","2023-04-04","2023-04-11","Done","MO/230019579","DJ05A"
"14","F-L05-OMG/I0009","MO-F-L05-BULK/I0009","[F-L05-BULK] OMG Oh My Glam Coverlast Liquid Foundation 41 W Sand","VL","kg","2023-04-04","2023-04-10","Done","MO/230019580","DJ05A"
"14","F-L06-OMG/I0008","MO-F-L06-BULK/I0008","[F-L06-BULK] OMG Oh My Glam Coverlast Liquid Foundation 52 N Caramel","VL","kg","2023-04-05","2023-04-12","Done","MO/230019740","DJ06A"
"14","M-MN1-OMG/I0006","MO-M-M-BULK/I0016","[M-M-BULK] OMG Oh My Glow Peach Glowing Cream","VL","kg","2023-04-01","2023-04-05","Done","MO/230019361","DJ03A"
"14","FW-NSHTC-W/I0003","MO-FW-NSHTC-BULK/I0003","[FW-NSHTC-BULK] Wardah Head to Toe Cleanser","L","kg","2023-04-03","2023-04-05","Done","MO/230019374","DJ04A"
"14","L-RIPEI06-W/I0002","MO-L-RIPEI06-BULK/I0005","[L-RIPEI06-BULK] Instaperfect Everlast Intense Matte Liquid 06 AUTHENTIC","S","kg","2023-04-03","2023-04-06","Done","MO/230019472","DJ04A"
"14","LB-EVLNH-W4G/I0019","MO-LB-EVLNH-BULK/I0019","[LB-EVLNH-BULK] Wardah Everyday Moisture Lip Nutrition Honey","S","kg","2023-04-03","2023-04-09","Done","MO/230019489","DJ11A"
"14","L-SLWCD-W/I0011","MO-L-SLWCD-BULK/I0012","[L-SLWCD-BULK] Wardah Colorfit Last All Day Lip Paint 03 Stick To Latte","S","kg","2023-04-03","2023-04-08","Done","MO/230019742","DJ05A"
"14","L-R2EMC11-W/I0004","MO-L-R2EMC11-BULK/I0004","[L-R2EMC11-BULK] Wardah Exclusive Matte Lip Cream 11 Oh So Nude !","S","kg","2023-04-03","2023-04-08","Done","MO/230019505","DJ05A"
"14","CUS-CLPGCD-W/I0005","MO-CUS-CLPGCD-BULK/I0007","[CUS-CLPGCD-BULK] Wardah Colorfit Perfect Glow Cushion 32N Neutral Beige","L","kg","2023-04-01","2023-04-06","Done","MO/230019506","DJ01A"
"14","TWC-CLFTRF-W/I0007","MO-TWC-CLFTF-BULK/I0018","[TWC-CLFTF-BULK] Colorfit Velvet Powder Foundation 43W Golden Sand","P","kg","2023-04-06","2023-04-12","Done","MO/230019820","DJ11C"
"14","SRM-OI-WL/I0001","MO-SRM-OI-BULK/I0001","[SRM-OI-BULK] Wonderly Oxygen Infused Serum","L","kg","2023-04-03","2023-04-05","Done","MO/230019586","DJ04A"
"14","A-PFC-W60ML/I0015","MO-A-PFC-BULK/I0023","[A-PFC-BULK] Wardah Acnederm Pure Foaming Cleanser Bulk","L","kg","2023-04-04","2023-04-19","Done","MO/230019591","DJ06A"
"14","FW-RWSABHA-W/I0035","MO-FW-RWSABHA-BULK/I0037","[FW-RWSABHA-BULK] Wardah Crystal Secret Foaming Cleanser","L","kg","2023-04-04","2023-04-19","Done","MO/230019592","DJ04A"
"14","FW-AN1-EM/I0005","MO-FW-AN1-BULK/I0005","[FW-AN1-BULK] EMINA Natura Pal Gel Cleanser","L","kg","2023-04-04","2023-04-19","Done","MO/230019590","DJ04A"
"14","L-SLWCK-W/I0025","MO-L-SLWCK-BULK/I0026","[L-SLWCK-BULK] Wardah Colorfit Last All Day Lip Paint 02 Eternal Sunset","S","kg","2023-04-01","2023-04-08","Done","MO/230019594","DJ04A"
"14","L-HSLWF-MO/I0008","MO-L-HSLWF-BULK/I0008","[L-HSLWF-BULK] Make Over Hydrastay Smooth Lip Whip C06 Lively","S","kg","2023-04-03","2023-04-09","Done","MO/230019901","DJ29A"
"14","FT-KFT-KA/I0030","MO-FT-KFT-BULK/I0030","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-04-05","2023-04-08","Done","MO/230019839","DJ05A"
"14","FT-KFT-KA/I0031","MO-FT-KFT-BULK/I0031","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-04-06","2023-04-08","Done","MO/230019840","DJ06A"
"14","FT-KFT-KA/I0032","MO-FT-KFT-BULK/I0032","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","kg","2023-04-08","2023-04-10","Done","MO/230019841","DJ08A"
"14","L-CHC10-MO/I0007","MO-L-CHC10-BULK/I0007","[L-CHC10-BULK] Color Hypnose Creamy Lipmatte 10 Bewitched","S","kg","2023-04-03","2023-04-09","Done","MO/230019933","DJ15A"
"14","L-REMA01-W/I0009","MO-L-REMA01-BULK/I0009","[L-REMA01-BULK] Wardah Exclusive Matte Lipstick 01 Pink","S","kg","2023-04-03","2023-04-09","Done","MO/230019896","DJ18A"
"14","L-CHC02-MO/I0005","MO-L-CHC02-BULK/I0005","[L-CHC02-BULK] Color Hypnose Creamy Lipmatte 02 Flirt","S","kg","2023-04-03","2023-04-09","Done","MO/230022179","EJ26A"
"14","L-CHC11-MO/I0006","MO-L-CHC11-BULK/I0006","[L-CHC11-BULK] Color Hypnose Creamy Lipmatte 11 Adore","S","kg","2023-04-03","2023-04-09","Done","MO/230019932","DJ16A"
"14","L-IPMMS01-W3.5G/I0009","MO-L-IPMMS01-BULK/I0009","[L-IPMMS01-BULK] Wardah Instaperfect MATTITUDE Matte Stain Lipstick 01 SWING","S","kg","2023-04-03","2023-04-09","Done","MO/230019940","DJ06A"
"14","L-IPMMS02-W3.5G/I0010","MO-L-IPMMS02-BULK/I0010","[L-IPMMS02-BULK] Wardah Instaperfect MATTITUDE Matte Stain Lipstick 02 NOBLE","S","kg","2023-04-03","2023-04-09","Done","MO/230019939","DJ15A"
"14","L-IPMMS04-W3.5G/I0007","MO-L-IPMMS04-BULK/I0007","[L-IPMMS04-BULK] wardah Instaperfect MATTITUDE Matte Stain Lipstick 04 BUZZ","S","kg","2023-04-03","2023-04-09","Done","MO/230022181","DJ19A"
"14","L-LL03-W2.3G/I0007","MO-L-LLW0C3-BULK/I0007","[L-LLW0C3-BULK] Lipstick Long Lasting New 03 Wardah Bulk (Kg)","S","kg","2023-04-03","2023-04-09","Done","MO/230019944","DJ18A"
