"SNFG","Reference","Product","Sediaan","Scheduled Start Date","Scheduled Finished Date","Operation Type","Manufacturing Order","State","Streamline","Unit of Measure"
"TC-PMN10-MO12G/I0006","TC-PMN10-MO12G/I0006","[TC-PMN10-MO12G] MAKE OVER Powerstay Matte Powder Foundation N10 Marble 12 g","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004520","Confirmed","A","Pc(s)"
"TC-PMN10-MO12G/I0006","MO-TC-PMN10-BULK/I0006","[TC-PMN10-BULK] Make Over Powerstay Matte Powder Foundation N10 Marble","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005268","Confirmed","A","kg"
"TC-PMN20-MO/I0004","TC-PMN20-MO/I0004","[TC-PMN20-MO] MAKE OVER Powerstay Matte Powder Foundation N20 Ivory 12 g","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004522","Confirmed","A","Pc(s)"
"TC-PMN20-MO/I0004","MO-TC-PMN20-BULK/I0004","[TC-PMN20-BULK] Powerstay Matte Powder Foundation N20 Ivory","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Olah","MO/230005076","Confirmed","A","kg"
"TC-PMW30-MO/I0004","TC-PMW30-MO/I0004","[TC-PMW30-MO] MAKE OVER Powerstay Matte Powder Foundation W30 Creme Beige 12 g","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004524","Confirmed","A","Pc(s)"
"TC-PMW41-MO12G/I0006","TC-PMW41-MO12G/I0006","[TC-PMW41-MO12G] MAKE OVER Powerstay Matte Powder Foundation W41 Coral Sand 12 g","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004526","Confirmed","A","Pc(s)"
"TC-RPC05-MO12G/I0003","TC-RPC05-MO12G/I0003","[TC-RPC05-MO12G] MAKE OVER Perfect Cover Refill TWC 05 Cinnamon 12 g (pc(s))","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004528","Confirmed","A","Pc(s)"
"TC-PC04-MO12G/I0003","TC-PC04-MO12G/I0003","[TC-PC04-MO12G] MAKE OVER Perfect Cover TWC 04 Desert 12 g (pc(s))","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004533","Confirmed","A","Pc(s)"
"TC-PMN40-MO/I0002","TC-PMN40-MO/I0002","[TC-PMN40-MO] MAKE OVER Powerstay Matte Powder Foundation N40 Sand 12 g","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004537","Confirmed","A","Pc(s)"
"TC-PMN40-MO/I0002","MO-TC-PMN40-BULK/I0002","[TC-PMN40-BULK] Powerstay Matte Powder Foundation N40 Sand","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Olah","MO/230005080","Confirmed","A","kg"
"TC-RPC04-MO12G/I0010","TC-RPC04-MO12G/I0010","[TC-RPC04-MO12G] MAKE OVER Perfect Cover Refill TWC 04 Desert 12 g (pc(s))","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004539","Confirmed","A","Pc(s)"
"TC-PC04-MO12G/I0004","TC-PC04-MO12G/I0004","[TC-PC04-MO12G] MAKE OVER Perfect Cover TWC 04 Desert 12 g (pc(s))","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004541","Confirmed","A","Pc(s)"
"TC-PC04-MO12G/I0004","MO-TC-PC04-BULK/I0014","[TC-PC04-BULK] PERFECT COVER TWC 04 DESERT","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005267","Confirmed","A","kg"
"TC-PC04-MO12G/I0005","TC-PC04-MO12G/I0005","[TC-PC04-MO12G] MAKE OVER Perfect Cover TWC 04 Desert 12 g (pc(s))","P","2023-02-01","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004543","Confirmed","A","Pc(s)"
"TC-PC04-MO12G/I0005","MO-TC-PC04-BULK/I0015","[TC-PC04-BULK] PERFECT COVER TWC 04 DESERT","P","2023-02-01","2023-02-03","PTI: Jatake 1 - Olah","MO/230005216","Confirmed","A","kg"
"TC-PMN30-MO12G/I0010","TC-PMN30-MO12G/I0010","[TC-PMN30-MO12G] MAKE OVER Powerstay Matte Powder Foundation N30 Natural Beige 12 g","P","2023-02-02","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004545","Confirmed","A","Pc(s)"
"TC-PMN30-MO12G/I0011","TC-PMN30-MO12G/I0011","[TC-PMN30-MO12G] MAKE OVER Powerstay Matte Powder Foundation N30 Natural Beige 12 g","P","2023-02-03","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004547","Confirmed","A","Pc(s)"
"TC-PMN30-MO12G/I0011","MO-TC-PMN30-BULK/I0011","[TC-PMN30-BULK] Make Over Powerstay Matte Powder Foundation N30 Natural Beige","P","2023-01-31","2023-02-04","PTI: Jatake 1 - Olah","MO/230005276","Confirmed","A","kg"
"TC-PMW42-MO12G/I0002","TC-PMW42-MO12G/I0002","[TC-PMW42-MO12G] MAKE OVER Powerstay Matte Powder Foundation W42 Warm Sand 12 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004549","Confirmed","A","Pc(s)"
"TC-PMW42-MO12G/I0002","MO-TC-PMW42-BULK/I0002","[TC-PMW42-BULK] Make Over Powerstay Matte Powder Foundation W42 Warm Sand","P","2023-02-01","2023-02-07","PTI: Jatake 1 - Olah","MO/230005218","Confirmed","A","kg"
"TWC-CLFTF-W/I0004","TWC-CLFTF-W/I0004","[TWC-CLFTF-W] Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004557","Confirmed","A","Pc(s)"
"TWC-CLFTF-W/I0004","MO-TWC-CLFTF-BULK/I0006","[TWC-CLFTF-BULK] Colorfit Velvet Powder Foundation 43W Golden Sand","P","2023-02-02","2023-02-07","PTI: Jatake 1 - Olah","MO/230005326","Confirmed","A","kg"
"TWC-CLFTRA-W/I0003","TWC-CLFTRA-W/I0003","[TWC-CLFTRA-W] Wardah Colorfit Velvet Powder Foundation Refill 11C Pink Fair 11 g","P","2023-02-07","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004559","Confirmed","A","Pc(s)"
"TWC-CLFTRA-W/I0003","MO-TWC-CLFTA-BULK/I0008","[TWC-CLFTA-BULK] Colorfit Velvet Powder Foundation 11C Pink Fair","P","2023-02-03","2023-02-07","PTI: Jatake 1 - Olah","MO/230005345","Confirmed","A","kg"
"TWC-CLFTRB-W/I0005","TWC-CLFTRB-W/I0005","[TWC-CLFTRB-W] Wardah Colorfit Velvet Powder Foundation Refill 22N Light Ivory 11 g","P","2023-02-07","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004562","Confirmed","A","Pc(s)"
"TWC-CLFTRB-W/I0005","MO-TWC-CLFTB-BULK/I0010","[TWC-CLFTB-BULK] Colorfit Velvet Powder Foundation 22N Light Ivory","P","2023-02-03","2023-02-07","PTI: Jatake 1 - Olah","MO/230005346","Confirmed","A","kg"
"TWC-CLFTRE-W/I0005","TWC-CLFTRE-W/I0005","[TWC-CLFTRE-W] Wardah Colorfit Velvet Powder Foundation Refill 33W Olive Beige 11 g","P","2023-02-07","2023-02-08","PTI: Jatake 1 - Kemas","MO/230004566","Confirmed","A","Pc(s)"
"TWC-CLFTRE-W/I0005","MO-TWC-CLFTE-BULK/I0009","[TWC-CLFTE-BULK] Colorfit Velvet Powder Foundation 33W Olive Beige","P","2023-02-03","2023-02-08","PTI: Jatake 1 - Olah","MO/230005347","Confirmed","A","kg"
"TWC-CLFTRG-W/I0003","TWC-CLFTRG-W/I0003","[TWC-CLFTRG-W] Wardah Colorfit Velvet Powder Foundation Refill 42N Neutral Sand 11 g","P","2023-02-07","2023-02-08","PTI: Jatake 1 - Kemas","MO/230004568","Confirmed","A","Pc(s)"
"TWC-CLFTRG-W/I0003","MO-TWC-CLFTG-BULK/I0005","[TWC-CLFTG-BULK] Colorfit Velvet Powder Foundation 42N Neutral Sand","P","2023-02-03","2023-02-08","PTI: Jatake 1 - Olah","MO/230005344","Confirmed","A","kg"
"TWC-CLFTRF-W/I0003","TWC-CLFTRF-W/I0003","[TWC-CLFTRF-W] Wardah Colorfit Velvet Powder Foundation Refill 43W Golden Sand 11 g","P","2023-02-07","2023-02-08","PTI: Jatake 1 - Kemas","MO/230004570","Confirmed","A","Pc(s)"
"TWC-CLFTRF-W/I0003","MO-TWC-CLFTF-BULK/I0007","[TWC-CLFTF-BULK] Colorfit Velvet Powder Foundation 43W Golden Sand","P","2023-02-03","2023-02-08","PTI: Jatake 1 - Olah","MO/230005348","Confirmed","A","kg"
"TC-W3ELLB1-W12G/I0002","MO-TC-W1C1-BULK/I0006","[TC-W1C1-BULK] Luminous Two Way Cake 01","P","2023-01-30","2023-02-02","PTI: Jatake 1 - Olah","MO/230005089","Confirmed","A","kg"
"TC-W3ELI3-W12G/I0002","TC-W3ELI3-W12G/I0002","[TC-W3ELI3-W12G] Wardah Evd Lum Two Way Cake 03 Ivory 12 g (Pc(s))","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004574","Confirmed","A","Pc(s)"
"TC-R3LLF01-W/I0005","TC-R3LLF01-W/I0005","[TC-R3LLF01-W] Wardah Lightening Powder Foundation Light Feel 01 Light Beige 12 g","P","2023-02-03","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004576","Confirmed","A","Pc(s)"
"TC-R3LLF01-W/I0005","MO-TC-R3LLF01-BULK/I0010","[TC-R3LLF01-BULK] Wardah Lightening Powder Foundation Light Feel 01 Light Beige","P","2023-01-31","2023-02-04","PTI: Jatake 1 - Olah","MO/230005278","Confirmed","A","kg"
"TC-R3LLF02-W/I0018","TC-R3LLF02-W/I0018","[TC-R3LLF02-W] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2023-02-03","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004578","Confirmed","A","Pc(s)"
"TC-R3LLF02-W/I0018","MO-TC-R3LLF02-BULK/I0028","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","2023-02-01","2023-02-04","PTI: Jatake 1 - Olah","MO/230005217","Confirmed","A","kg"
"TC-R3LLF02-W/I0019","TC-R3LLF02-W/I0019","[TC-R3LLF02-W] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2023-02-04","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004581","Confirmed","A","Pc(s)"
"TC-R3LLF02-W/I0019","MO-TC-R3LLF02-BULK/I0029","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","2023-02-01","2023-02-04","PTI: Jatake 1 - Olah","MO/230005220","Confirmed","A","kg"
"TC-R3LLF03-W/I0009","TC-R3LLF03-W/I0009","[TC-R3LLF03-W] Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink 12 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004583","Confirmed","A","Pc(s)"
"TC-R3LLF03-W/I0009","MO-TC-R3LLF03-BULK/I0015","[TC-R3LLF03-BULK] Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink","P","2023-02-02","2023-02-07","PTI: Jatake 1 - Olah","MO/230005324","Confirmed","A","kg"
"TC-R3LLF04-W/I0005","TC-R3LLF04-W/I0005","[TC-R3LLF04-W] Wardah Lightening Powder Foundation Light Feel 04 Natural 12 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004585","Confirmed","A","Pc(s)"
"TC-R3LLF04-W/I0005","MO-TC-R3LLF04-BULK/I0011","[TC-R3LLF04-BULK] Wardah Lightening Powder Foundation Light Feel 04 Natural","P","2023-02-02","2023-02-07","PTI: Jatake 1 - Olah","MO/230005325","Confirmed","A","kg"
"TC-R3LLF05-W/I0003","TC-R3LLF05-W/I0003","[TC-R3LLF05-W] Wardah Lightening Powder Foundation Light Feel 05 Beige 12 g","P","2023-02-07","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004587","Confirmed","A","Pc(s)"
"TC-R3LLF05-W/I0003","MO-TC-R3LLF05-BULK/I0008","[TC-R3LLF05-BULK] Wardah Lightening Powder Foundation Light Feel 05 Beige","P","2023-02-03","2023-02-07","PTI: Jatake 1 - Olah","MO/230005349","Confirmed","A","kg"
"MY-TCR3LLF03-W/I0002","MY-TCR3LLF03-W/I0002","[MY-TCR3LLF03-W] Malaysia Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink 12 g","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004589","Confirmed","A","Pc(s)"
"TC-RR3LEC03-W/I0003","TC-RR3LEC03-W/I0003","[TC-RR3LEC03-W] Wardah Refill Lightening Powder Foundation Extra Cover 03 Sheer Pink 10 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004591","Confirmed","A","Pc(s)"
"TC-RR3LEC03-W/I0003","MO-TC-R3LEC03-BULK/I0005","[TC-R3LEC03-BULK] Wardah Lightening Powder Foundation Extra Cover 03 Sheer Pink","P","2023-02-01","2023-02-06","PTI: Jatake 1 - Olah","MO/230005221","Confirmed","A","kg"
"TC-RR3LEC04-W/I0003","TC-RR3LEC04-W/I0003","[TC-RR3LEC04-W] Wardah Refill Lightening Powder Foundation Extra Cover 04 Natural 10 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004593","Confirmed","A","Pc(s)"
"TC-CPLS03-W/I0002","TC-CPLS03-W/I0002","[TC-CPLS03-W] Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 13 BEIGE 12 g","P","2023-02-03","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004597","Confirmed","A","Pc(s)"
"TC-CPLS03-W/I0002","MO-TC-CPLS03-BULK/I0002","[TC-CPLS03-BULK] WARDAH CRYSTALLURE Precious Luminizing Silk Powder Foundation 13 BEIGE","P","2023-02-01","2023-02-06","PTI: Jatake 1 - Olah","MO/230005219","Confirmed","A","kg"
"TC-IPPF02-W/I0004","TC-IPPF02-W/I0004","[TC-IPPF02-W] Instaperfect Matte Fit Powder Foundation 22 Light Ivory 13 g","P","2023-02-03","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004599","Confirmed","A","Pc(s)"
"TC-IPPF02-W/I0004","MO-TC-IPPF02-BULK/I0007","[TC-IPPF02-BULK] Instaperfect Matte Fit Powder Foundation 22 Light Ivory","P","2023-02-01","2023-02-06","PTI: Jatake 1 - Olah","MO/230005235","Confirmed","A","kg"
"TC-IPPF03-W/I0003","TC-IPPF03-W/I0003","[TC-IPPF03-W] Instaperfect Matte Fit Powder Foundation 32 True Beige 13 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004601","Confirmed","A","Pc(s)"
"TC-IPPF03-W/I0003","MO-TC-IPPF03-BULK/I0006","[TC-IPPF03-BULK] Instaperfect Matte Fit Powder Foundation 32 True Beige","P","2023-02-02","2023-02-06","PTI: Jatake 1 - Olah","MO/230005328","Confirmed","A","kg"
"TC-IPPF03-W/I0004","TC-IPPF03-W/I0004","[TC-IPPF03-W] Instaperfect Matte Fit Powder Foundation 32 True Beige 13 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004603","Confirmed","A","Pc(s)"
"TC-IPPF03-W/I0004","MO-TC-IPPF03-BULK/I0007","[TC-IPPF03-BULK] Instaperfect Matte Fit Powder Foundation 32 True Beige","P","2023-02-02","2023-02-06","PTI: Jatake 1 - Olah","MO/230005331","Confirmed","A","kg"
"TC-RIPPF02-W/I0004","TC-RIPPF02-W/I0004","[TC-RIPPF02-W] Instaperfect Refill Matte Fit Powder Foundation 22 Light Ivory 13 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004605","Confirmed","A","Pc(s)"
"TC-RIPPF02-W/I0004","MO-TC-IPPF02-BULK/I0008","[TC-IPPF02-BULK] Instaperfect Matte Fit Powder Foundation 22 Light Ivory","P","2023-02-03","2023-02-07","PTI: Jatake 1 - Olah","MO/230005364","Confirmed","A","kg"
"TC-RIPPF03-W/I0004","TC-RIPPF03-W/I0004","[TC-RIPPF03-W] Instaperfect Refill Matte Fit Powder Foundation 32 True Beige 13 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004607","Confirmed","A","Pc(s)"
"TC-RIPPF03-W/I0004","MO-TC-IPPF03-BULK/I0008","[TC-IPPF03-BULK] Instaperfect Matte Fit Powder Foundation 32 True Beige","P","2023-02-03","2023-02-07","PTI: Jatake 1 - Olah","MO/230005350","Confirmed","A","kg"
"LAR-LICODDC-BULK/I0012","MO-LAR-LICODDC-BULK/I0012","[LAR-LICODDC-BULK] Larutan Ekstrak Pemutih O Dalam Silikon 200/50","P","2023-01-28","2023-01-31","PTI: Jatake 1 - Antara","MO/230005188","Confirmed","A","kg"
"TC-W3ELB2-W12G/I0002","TC-W3ELB2-W12G/I0002","[TC-W3ELB2-W12G] Wardah Evd Lum Two Way Cake 02 Beige 12 g (Pc(s))","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004610","Confirmed","A","Pc(s)"
"TC-W3ELLI4-W12G/I0001","TC-W3ELLI4-W12G/I0001","[TC-W3ELLI4-W12G] Wardah Evd Lum Two Way Cake 04 Light Ivory 12 g (Pc(s))","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004612","Confirmed","A","Pc(s)"
"TWC-CLFTA-W/I0006","TWC-CLFTA-W/I0006","[TWC-CLFTA-W] Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004614","Confirmed","A","Pc(s)"
"TWC-CLFTA-W/I0006","MO-TWC-CLFTA-BULK/I0009","[TWC-CLFTA-BULK] Colorfit Velvet Powder Foundation 11C Pink Fair","P","2023-02-02","2023-02-07","PTI: Jatake 1 - Olah","MO/230005329","Confirmed","A","kg"
"TWC-CLFTB-W/I0006","TWC-CLFTB-W/I0006","[TWC-CLFTB-W] Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004616","Confirmed","A","Pc(s)"
"TWC-CLFTB-W/I0006","MO-TWC-CLFTB-BULK/I0011","[TWC-CLFTB-BULK] Colorfit Velvet Powder Foundation 22N Light Ivory","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005270","Confirmed","A","kg"
"TWC-CLFTB-W/I0007","TWC-CLFTB-W/I0007","[TWC-CLFTB-W] Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g","P","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004618","Confirmed","A","Pc(s)"
"TWC-CLFTB-W/I0007","MO-TWC-CLFTB-BULK/I0012","[TWC-CLFTB-BULK] Colorfit Velvet Powder Foundation 22N Light Ivory","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005275","Confirmed","A","kg"
"TWC-CLFTB-W/I0008","TWC-CLFTB-W/I0008","[TWC-CLFTB-W] Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g","P","2023-02-03","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004620","Confirmed","A","Pc(s)"
"TWC-CLFTB-W/I0008","MO-TWC-CLFTB-BULK/I0013","[TWC-CLFTB-BULK] Colorfit Velvet Powder Foundation 22N Light Ivory","P","2023-02-01","2023-02-04","PTI: Jatake 1 - Olah","MO/230005224","Confirmed","A","kg"
"TWC-CLFTD-W/I0008","TWC-CLFTD-W/I0008","[TWC-CLFTD-W] Wardah Colorfit Velvet Powder Foundation 32N Neutral Beige 11 g","P","2023-02-06","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004623","Confirmed","A","Pc(s)"
"TWC-CLFTD-W/I0008","MO-TWC-CLFTD-BULK/I0011","[TWC-CLFTD-BULK] Colorfit Velvet Powder Foundation 32N Neutral Beige","P","2023-02-02","2023-02-06","PTI: Jatake 1 - Olah","MO/230005342","Confirmed","A","kg"
"TWC-CLFTG-W/I0003","TWC-CLFTG-W/I0003","[TWC-CLFTG-W] Wardah Colorfit Velvet Powder Foundation 42N Neutral Sand 11 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004625","Confirmed","A","Pc(s)"
"TWC-CLFTG-W/I0003","MO-TWC-CLFTG-BULK/I0006","[TWC-CLFTG-BULK] Colorfit Velvet Powder Foundation 42N Neutral Sand","P","2023-02-01","2023-02-06","PTI: Jatake 1 - Olah","MO/230005222","Confirmed","A","kg"
"TWC-CLFTG-W/I0004","TWC-CLFTG-W/I0004","[TWC-CLFTG-W] Wardah Colorfit Velvet Powder Foundation 42N Neutral Sand 11 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004627","Confirmed","A","Pc(s)"
"TWC-CLFTG-W/I0004","MO-TWC-CLFTG-BULK/I0007","[TWC-CLFTG-BULK] Colorfit Velvet Powder Foundation 42N Neutral Sand","P","2023-02-02","2023-02-06","PTI: Jatake 1 - Olah","MO/230005340","Confirmed","A","kg"
"TWC-CLFTF-W/I0005","TWC-CLFTF-W/I0005","[TWC-CLFTF-W] Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004629","Confirmed","A","Pc(s)"
"TWC-CLFTF-W/I0005","MO-TWC-CLFTF-BULK/I0008","[TWC-CLFTF-BULK] Colorfit Velvet Powder Foundation 43W Golden Sand","P","2023-02-02","2023-02-07","PTI: Jatake 1 - Olah","MO/230005327","Confirmed","A","kg"
"TWC-CLFTH-W/I0002","TWC-CLFTH-W/I0002","[TWC-CLFTH-W] Wardah Colorfit Velvet Powder Foundation 52N Almond 11 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004631","Confirmed","A","Pc(s)"
"TWC-CLFTH-W/I0002","MO-TWC-CLFTH-BULK/I0002","[TWC-CLFTH-BULK] Colorfit Velvet Powder Foundation 52N Almond","P","2023-02-03","2023-02-07","PTI: Jatake 1 - Olah","MO/230005361","Confirmed","A","kg"
"TC-R3LLF02-W/I0020","TC-R3LLF02-W/I0020","[TC-R3LLF02-W] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2023-02-04","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004633","Confirmed","A","Pc(s)"
"TC-R3LLF02-W/I0020","MO-TC-R3LLF02-BULK/I0030","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","2023-02-01","2023-02-04","PTI: Jatake 1 - Olah","MO/230005223","Confirmed","A","kg"
"TC-R3LLF02-W/I0021","TC-R3LLF02-W/I0021","[TC-R3LLF02-W] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004635","Confirmed","A","Pc(s)"
"TC-R3LLF02-W/I0021","MO-TC-R3LLF02-BULK/I0031","[TC-R3LLF02-BULK] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige","P","2023-02-02","2023-02-06","PTI: Jatake 1 - Olah","MO/230005330","Confirmed","A","kg"
"TWC-OMGD-OMG/I0002","MO-TWC-OMGD-BULK/I0002","[TWC-OMGD-BULK] OMG Oh My Glam Coverlast Two Way Cake 41W Sand","VP","2023-02-01","2023-02-07","PTI: Jatake 1 - Olah Varcos","MO/230005195","Confirmed","A","kg"
"B-DMCP02-EM/I0009","B-DMCP02-EM/I0009","[B-DMCP02-EM] Emina Daily Matte Compact Powder 02 Natural 11 g","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004637","Confirmed","A","Pc(s)"
"DUSS-PMFC21R0-MO/I0005","DUSS-PMFC21R0-MO/I0005","[DUSS-PMFC21R0-MO] Dus Sticker Powerstay Matte Powder Foundation C21 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004640","Confirmed","A","Pc(s)"
"DUSS-PMFN10R0-MO/I0006","DUSS-PMFN10R0-MO/I0006","[DUSS-PMFN10R0-MO] Dus Sticker Powerstay Matte Powder Foundation N10 MO","P","2023-01-31","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004646","Confirmed","A","Pc(s)"
"DUSS-PMFN20R0-MO/I0004","DUSS-PMFN20R0-MO/I0004","[DUSS-PMFN20R0-MO] Dus Sticker Powerstay Matte Powder Foundation N20 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004647","Confirmed","A","Pc(s)"
"DUSS-PMFN40R0-MO/I0002","DUSS-PMFN40R0-MO/I0002","[DUSS-PMFN40R0-MO] Dus Sticker Powerstay Matte Powder Foundation N40 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004653","Confirmed","A","Pc(s)"
"DUSS-RCVPF22NR0-W/I0005","DUSS-RCVPF22NR0-W/I0005","[DUSS-RCVPF22NR0-W] Dus Sticker Colorfit Velvet Powder Foundation 22N Refill Wardah (Barcode&Varian)","P","2023-02-02","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004663","Confirmed","A","Pc(s)"
"DUSS-RCVPF33WR0-W/I0005","DUSS-RCVPF33WR0-W/I0005","[DUSS-RCVPF33WR0-W] Dus Sticker Colorfit Velvet Powder Foundation 33W Refill Wardah (Barcode&Varian)","P","2023-02-02","2023-02-06","PTI: Jatake 6 - SFG Kemas","MO/230004666","Confirmed","A","Pc(s)"
"DUSS-RCVPF42NR0-W/I0003","DUSS-RCVPF42NR0-W/I0003","[DUSS-RCVPF42NR0-W] Dus Sticker Colorfit Velvet Powder Foundation 42N Refill Wardah (Barcode&Varian)","P","2023-02-03","2023-02-06","PTI: Jatake 6 - SFG Kemas","MO/230004668","Confirmed","A","Pc(s)"
"DUSS-RCVPF43WR0-W/I0003","DUSS-RCVPF43WR0-W/I0003","[DUSS-RCVPF43WR0-W] Dus Sticker Colorfit Velvet Powder Foundation 43W Refill Wardah (Barcode&Varian)","P","2023-02-03","2023-02-06","PTI: Jatake 6 - SFG Kemas","MO/230004669","Confirmed","A","Pc(s)"
"TC-PMW22-MO12G/I0004","TC-PMW22-MO12G/I0004","[TC-PMW22-MO12G] MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004670","Confirmed","A","Pc(s)"
"TC-PMW22-MO12G/I0004","MO-TC-PMW22-BULK/I0004","[TC-PMW22-BULK] Make Over Powerstay Matte Powder Foundation W22 Warm Ivory","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Olah","MO/230005091","Confirmed","A","kg"
"TC-PMW22-MO12G/I0005","TC-PMW22-MO12G/I0005","[TC-PMW22-MO12G] MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004671","Confirmed","A","Pc(s)"
"TC-PMW22-MO12G/I0005","MO-TC-PMW22-BULK/I0005","[TC-PMW22-BULK] Make Over Powerstay Matte Powder Foundation W22 Warm Ivory","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Olah","MO/230005280","Confirmed","A","kg"
"TC-PMW22-MO12G/I0006","TC-PMW22-MO12G/I0006","[TC-PMW22-MO12G] MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g","P","2023-02-01","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004672","Confirmed","A","Pc(s)"
