timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series,date_done,is_done
2023-01-06 07:05,2023-01-05,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0004,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,BRIGHT STUFF,,
2023-01-06 07:05,2022-12-23,B-CLCLPA-W,02849,WARDAH COLORFIT MATTIFYING POWDER 22N LIGHT IVORY 15 G,B-CLCLPA-W/H0029,P,POWDER,3696,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-26,FACE MAKE UP,COLORFIT,2022-12-23,1
2023-01-06 07:05,2022-12-19,B-CLCLPB-W,02850,WARDAH COLORFIT MATTIFYING POWDER 23W WARM IVORY 15 G,B-CLCLPB-W/H0034,P,POWDER,48,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-19,FACE MAKE UP,COLORFIT,2022-12-19,1
2023-01-06 07:05,2022-12-23,B-CLCLPC-W,02851,WARDAH COLORFIT MATTIFYING POWDER 32N NEUTRAL BEIGE 15 G,B-CLCLPC-W/H0028,P,POWDER,3696,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-26,FACE MAKE UP,COLORFIT,2022-12-23,1
2023-01-06 07:05,2023-01-03,B-CLCLPD-W,02852,WARDAH COLORFIT MATTIFYING POWDER 43W GOLDEN SAND 15 G,B-CLCLPD-W/BSH0001,P,POWDER,336,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,COLORFIT,2023-01-03,1
2023-01-06 07:05,2022-12-21,B-CLCLPD-W,02852,WARDAH COLORFIT MATTIFYING POWDER 43W GOLDEN SAND 15 G,B-CLCLPD-W/H0014,P,POWDER,576,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-22,FACE MAKE UP,COLORFIT,2022-12-21,1
2023-01-06 07:05,2022-12-21,B-CLCLPD-W,02852,WARDAH COLORFIT MATTIFYING POWDER 43W GOLDEN SAND 15 G,B-CLCLPD-W/H0015,P,POWDER,576,LPP02,WARDAH,EXISTING,LAUNCH,2022-12-23,FACE MAKE UP,COLORFIT,2022-12-21,1
2023-01-06 07:05,2023-01-02,B-CLCLPD-W,02852,WARDAH COLORFIT MATTIFYING POWDER 43W GOLDEN SAND 15 G,B-CLCLPD-W/H0016,P,POWDER,624,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-03,FACE MAKE UP,COLORFIT,2023-01-02,1
2023-01-06 07:05,2022-12-29,B-DMCP01-EM,03114,EMINA DAILY MATTE COMPACT POWDER 01 LIGHT 11 G,B-DMCP01-EM/H0032,P,POWDER,1512,PNP01,EMINA,EXISTING,RELAUNCH,2022-12-29,FACE MAKE UP,DAILY MATTE,2022-12-29,1
2023-01-06 07:05,2022-12-28,B-DMCP01-EM,03114,EMINA DAILY MATTE COMPACT POWDER 01 LIGHT 11 G,B-DMCP01-EM/H0032,P,POWDER,3456,PNP01,EMINA,EXISTING,RELAUNCH,2022-12-29,FACE MAKE UP,DAILY MATTE,2022-12-29,1
2023-01-06 07:05,2023-01-05,B-DMCP01-EM,03114,EMINA DAILY MATTE COMPACT POWDER 01 LIGHT 11 G,B-DMCP01-EM/I0001,P,POWDER,4968,PNP01,EMINA,EXISTING,RELAUNCH,2023-01-06,FACE MAKE UP,DAILY MATTE,2023-01-05,1
2023-01-06 07:05,2022-12-22,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/H0051,P,POWDER,1260,PNP01,EMINA,EXISTING,RELAUNCH,2022-12-22,FACE MAKE UP,DAILY MATTE,2022-12-22,1
2023-01-06 07:05,2022-12-21,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/H0051,P,POWDER,3456,PNP01,EMINA,EXISTING,RELAUNCH,2022-12-22,FACE MAKE UP,DAILY MATTE,2022-12-22,1
2023-01-06 07:05,2022-12-22,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/H0052,P,POWDER,4716,PNP01,EMINA,EXISTING,RELAUNCH,2022-12-22,FACE MAKE UP,DAILY MATTE,2022-12-22,1
2023-01-06 07:05,2022-12-29,B-DMCP02-EM,03115,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,B-DMCP02-EM/H0053,P,POWDER,4716,PNP03,EMINA,EXISTING,RELAUNCH,2022-12-29,FACE MAKE UP,DAILY MATTE,2022-12-29,1
