Process code;Routing Type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Packing;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Shieving code;Shieving ALT.;Shieving loss rate;Shieving production rate;Shieving production rate with change over;Efficiency of Shieving;Grinding code;Grinding ALT.;Grinding loss rate;Grinding production rate;Grinding production rate with change over;Efficiency of Grinding;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of Mixing;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of Weighing;Labelling line code;Labelling ALT;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of Labelling
STD;PR01;TC-RIPPF06-W;;TC-IPPF06-BULK;60;60;SECONDARY_LINE;PNP02;1;0.1264;1680;1141.13;0.68;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.36;0.27;0.73;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-RIPPF06-W;;TC-IPPF06-BULK;80;80;NOMINAL_LINE;PNP02;1;0.0757;1680;1258.67;0.75;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPC01-MO12G;;TC-PC01-BULK;20;20;NOMINAL_LINE;PNP02;1;0.136;1680;742.09;0.44;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.5;0.36;0.73;PSM07;1;0;0.5;0.33;0.67;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPC02-MO12G;;TC-PC02-BULK;20;20;NOMINAL_LINE;PNP02;1;0.136;1680;742.09;0.44;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.5;0.36;0.73;PSM07;1;0;0.5;0.33;0.67;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPC02-MO12G;;TC-PC02-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0496;1680;1214.75;0.72;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.57;0.4;0.7;PSM02;1;0;0.36;0.27;0.73;PWE01;1;0;1.5;1.5;1;;;;;;
STD;PR01;TC-RPC03-MO12G;;TC-PC03-BULK;60;60;NOMINAL_LINE;PNP02;1;0.1936;1680;1141.13;0.68;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.36;0.27;0.73;PWE01;1;0;1.5;1.5;1;;;;;;
STD;PR01;TC-RPC04-MO12G;;TC-PC04-BULK;20;20;NOMINAL_LINE;PNP02;1;0.136;1680;742.09;0.44;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.5;0.36;0.73;PSM07;1;0;0.5;0.33;0.67;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPC04-MO12G;;TC-PC04-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0784;1680;1188.8;0.71;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.57;0.4;0.7;PSM02;1;0;0.36;0.27;0.73;PWE01;1;0;1.5;1.5;1;;;;;;
STD;PR01;TC-RPC05-MO12G;;TC-PC05-BULK;20;20;NOMINAL_LINE;PNP02;1;0.2656;1680;675.53;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.5;0.36;0.73;PSM07;1;0;0.5;0.33;0.67;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPC08-MO12G;;TC-PC08-BULK;20;20;NOMINAL_LINE;PNP02;1;0.136;1680;742.09;0.44;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.5;0.36;0.73;PSM07;1;0;0.5;0.33;0.67;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPC08-MO12G;;TC-PC08-BULK;60;60;SECONDARY_LINE;PNP02;1;0.1072;1680;1177.69;0.7;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.57;0.4;0.7;PSM02;1;0;0.36;0.27;0.73;PWE01;1;0;1.5;1.5;1;;;;;;
STD;PR01;TC-RPMC21-MO;;TC-RPMC21-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMC21-MO;;TC-RPMC21-BULK;20;20;SECONDARY_LINE;PNP02;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMC21-MO;;TC-RPMC21-BULK;40;40;NOMINAL_LINE;PNP02;1;0.3088;1680;938.58;0.56;;;;;;;RUSSEL01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMC21-MO;;TC-RPMC21-BULK;60;60;SECONDARY_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMC62-MO;;TC-RPMC62-BULK;10;10;NOMINAL_LINE;PNP02;1;0.0496;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMC62-MO;;TC-RPMC62-BULK;20;20;SECONDARY_LINE;PNP02;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMC62-MO;;TC-RPMC62-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0084;1680;1213.85;0.72;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMC62-MO;;TC-RPMC62-BULK;7;7;SECONDARY_LINE;PNP02;1;0.136;1680;364.34;0.22;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN10-MO;;TC-RPMN10-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN10-MO;;TC-RPMN10-BULK;20;20;NOMINAL_LINE;PNP02;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN10-MO;;TC-RPMN10-BULK;40;40;SECONDARY_LINE;PNP02;1;0.3088;1680;938.58;0.56;;;;;;;RUSSEL01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN10-MO;;TC-RPMN10-BULK;60;60;SECONDARY_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN20-MO;;TC-RPMN20-BULK;10;10;SECONDARY_LINE;PNP02;1;0.0496;1680;667.55;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN20-MO;;TC-RPMN20-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1269.3;0.76;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN20-MO;;TC-RPMN20-BULK;20;20;NOMINAL_LINE;PNP02;1;0.28;1680;667.55;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN20-MO;;TC-RPMN20-BULK;60;60;SECONDARY_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN20-MO;;TC-RPMN20-BULK;7;7;SECONDARY_LINE;PNP02;1;0.136;1680;364.34;0.22;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.33;0.5;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN20-MO;;TC-RPMN20-BULK;80;80;SECONDARY_LINE;PNP02;1;0.0784;1680;1269.3;0.76;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN30-MO;;TC-RPMN30-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN30-MO;;TC-RPMN30-BULK;20;20;NOMINAL_LINE;PNP02;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN30-MO;;TC-RPMN30-BULK;300;300;SECONDARY_LINE;PNP02;1;0.0477;1680;1520.82;0.91;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.13;0.11;0.91;PSM17;1;0;0.25;0.18;0.73;PWE01;1;0;0.33;0.33;1;;;;;;
STD;PR01;TC-RPMN30-MO;;TC-RPMN30-BULK;350;350;SECONDARY_LINE;PNP02;1;0.0768;1680;1537.7;0.92;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.13;0.11;0.91;PSM17;1;0;0.25;0.18;0.73;PWE01;1;0;0.33;0.33;1;;;;;;
STD;PR01;TC-RPMN30-MO;;TC-RPMN30-BULK;60;60;SECONDARY_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN40-MO;;TC-RPMN40-BULK;10;10;SECONDARY_LINE;PNP02;1;0.0496;1680;509.4;0.3;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN40-MO;;TC-RPMN40-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN40-MO;;TC-RPMN40-BULK;20;20;NOMINAL_LINE;PNP02;1;0.28;1680;667.55;0.4;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN40-MO;;TC-RPMN40-BULK;60;60;SECONDARY_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN40-MO;;TC-RPMN40-BULK;7;7;SECONDARY_LINE;PNP02;1;0.136;1680;509.4;0.3;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN50-MO;;TC-RPMN50-BULK;10;10;NOMINAL_LINE;PNP02;1;0.1936;1680;453.03;0.27;;;;;;;RUSSEL01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN50-MO;;TC-RPMN50-BULK;20;20;SECONDARY_LINE;PNP02;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN50-MO;;TC-RPMN50-BULK;60;60;SECONDARY_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMN50-MO;;TC-RPMN50-BULK;7;7;SECONDARY_LINE;PNP02;1;0.136;1680;364.34;0.22;;;;;;;PMS01;1;0;1;1;1;PVT07;1;0;0.67;0.44;0.67;PSM07;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMN50-MO;;TC-RPMN50-BULK;80;80;SECONDARY_LINE;PNP02;1;0.0784;1680;1269.3;0.76;;;;;;;RUSSEL01;1;0;1;1;1;PVT02;1;0;0.44;0.33;0.75;PSM02;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW22-MO;;TC-RPMW22-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1269.3;0.76;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW22-MO;;TC-RPMW22-BULK;250;250;SECONDARY_LINE;PNP02;1;0.0761;1680;1499.01;0.89;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.13;0.11;0.91;PSM17;1;0;0.25;0.18;0.73;PWE01;1;0;0.33;0.33;1;;;;;;
STD;PR01;TC-RPMW22-MO;;TC-RPMW22-BULK;40;40;SECONDARY_LINE;PNP02;1;0.3088;1680;938.58;0.56;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW22-MO;;TC-RPMW22-BULK;60;60;NOMINAL_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW22-MO;;TC-RPMW22-BULK;80;80;SECONDARY_LINE;PNP02;1;0.0784;1680;1269.3;0.76;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW30-MO;;TC-RPMW30-BULK;10;10;SECONDARY_LINE;PNP04;1;0.0496;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMW30-MO;;TC-RPMW30-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW30-MO;;TC-RPMW30-BULK;20;20;SECONDARY_LINE;PNP04;1;0.28;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMW30-MO;;TC-RPMW30-BULK;60;60;SECONDARY_LINE;PNP02;1;0.0084;1680;1213.85;0.72;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW30-MO;;TC-RPMW30-BULK;80;80;NOMINAL_LINE;PNP02;1;0.0784;1680;1269.3;0.76;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW33-MO;;TC-RPMW33-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW33-MO;;TC-RPMW33-BULK;20;20;NOMINAL_LINE;PNP04;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMW33-MO;;TC-RPMW33-BULK;250;250;SECONDARY_LINE;PNP02;1;0.0761;1680;1499.01;0.89;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.13;0.11;0.91;PSM17;1;0;0.25;0.18;0.73;PWE01;1;0;0.33;0.33;1;;;;;;
STD;PR01;TC-RPMW33-MO;;TC-RPMW33-BULK;40;40;SECONDARY_LINE;PNP02;1;0.3088;1680;938.58;0.56;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW33-MO;;TC-RPMW33-BULK;60;60;SECONDARY_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW41-MO;;TC-RPMW41-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW41-MO;;TC-RPMW41-BULK;20;20;SECONDARY_LINE;PNP04;1;0.28;1680;667.55;0.4;;;;;;;PMS01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMW41-MO;;TC-RPMW41-BULK;40;40;NOMINAL_LINE;PNP02;1;0.3088;1680;938.58;0.56;;;;;;;RUSSEL01;1;0;1;1;1;PAP01;1;0;0.5;0.36;0.73;PSM11;1;0;0.33;0.25;0.75;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW41-MO;;TC-RPMW41-BULK;60;60;SECONDARY_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW42-MO;;TC-RPMW42-BULK;10;10;SECONDARY_LINE;PNP04;1;0.0496;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMW42-MO;;TC-RPMW42-BULK;100;100;SECONDARY_LINE;PNP02;1;0.077;1680;1334.98;0.79;;;;;;;RUSSEL01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RPMW42-MO;;TC-RPMW42-BULK;20;20;SECONDARY_LINE;PNP04;1;0.28;1680;509.4;0.3;;;;;;;RUSSEL01;1;0;1;1;1;PVT08;1;0;0.67;0.44;0.67;PSM08;1;0;0.44;0.31;0.69;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RPMW42-MO;;TC-RPMW42-BULK;60;60;NOMINAL_LINE;PNP02;1;0.136;1680;1166.07;0.69;;;;;;;PMS01;1;0;1;1;1;PVT09;1;0;0.44;0.33;0.75;PSM20;1;0;0.31;0.24;0.76;PWE01;1;0;0.8;0.8;1;;;;;;
STD;PR01;TC-RR3LEC01-W;;TC-R3LEC01-BULK;40;40;SECONDARY_LINE;PNP01;1;0.28;1800;1073.29;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-RR3LEC01-W;;TC-R3LEC01-BULK;80;80;NOMINAL_LINE;PNP01;1;0.136;1800;1375.98;0.76;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.5;0.36;0.73;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-RR3LEC02-W;;TC-R3LEC02-BULK;40;40;SECONDARY_LINE;PNP01;1;0.28;1800;1073.29;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-RR3LEC02-W;;TC-R3LEC02-BULK;80;80;NOMINAL_LINE;PNP01;1;0.19;1800;1354.7;0.75;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.5;0.36;0.73;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-RR3LEC03-W;;TC-R3LEC03-BULK;40;40;SECONDARY_LINE;PNP01;1;0.28;1800;1073.29;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-RR3LEC03-W;;TC-R3LEC03-BULK;80;80;NOMINAL_LINE;PNP01;1;0.136;1800;1375.98;0.76;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.5;0.36;0.73;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-RR3LEC04-W;;TC-R3LEC04-BULK;40;40;SECONDARY_LINE;PNP01;1;0.28;1800;1073.29;0.6;;;;;;;PMS01;1;0;1;1;1;PAP01;1;0;0.57;0.4;0.7;PSM11;1;0;0.4;0.29;0.71;PWE01;1;0;1;1;1;;;;;;
STD;PR01;TC-RR3LEC04-W;;TC-R3LEC04-BULK;80;80;NOMINAL_LINE;PNP01;1;0.136;1800;1375.98;0.76;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.5;0.36;0.73;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;0.92;0.92;1;;;;;;
STD;PR01;TC-RR3LLF01-W;;TC-R3LLF01-BULK;100;100;SECONDARY_LINE;PNP01;1;0.0873;1800;1406.2;0.78;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.36;0.27;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RR3LLF01-W;;TC-R3LLF01-BULK;350;350;NOMINAL_LINE;PNP03;1;0.0965;3600;2976.51;0.83;;;;;;;RUSSEL01;1;0;1;1;1;PMG08;1;0;0.33;0.09;0.27;PSM17;1;0;0.29;0.2;0.7;PWE01;1;0;0.33;0.33;1;;;;;;
STD;PR01;TC-RR3LLF02-W;;TC-R3LLF02-BULK;100;100;SECONDARY_LINE;PNP01;1;0.0873;1800;1406.2;0.78;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RR3LLF02-W;;TC-R3LLF02-BULK;350;350;NOMINAL_LINE;PNP03;1;0.1014;3600;2990.64;0.83;;;;;;;RUSSEL01;1;0;1;1;1;PMG08;1;0;0.33;0.09;0.27;PSM17;1;0;0.29;0.2;0.7;PWE01;1;0;0.33;0.33;1;;;;;;
STD;PR01;TC-RR3LLF03-W;;TC-R3LLF03-BULK;100;100;SECONDARY_LINE;PNP01;1;0.0873;1800;1406.2;0.78;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RR3LLF03-W;;TC-R3LLF03-BULK;350;350;NOMINAL_LINE;PNP03;1;0.0619;3600;2995.62;0.83;;;;;;;RUSSEL01;1;0;1;1;1;PMG08;1;0;0.33;0.09;0.27;PSM17;1;0;0.29;0.2;0.7;PWE01;1;0;0.33;0.33;1;;;;;;
STD;PR01;TC-RR3LLF04-W;;TC-R3LLF04-BULK;100;100;SECONDARY_LINE;PNP01;1;0.0873;1800;1406.2;0.78;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.36;0.27;0.73;PWE01;1;0;1.09;1.09;1;;;;;;
STD;PR01;TC-RR3LLF04-W;;TC-R3LLF04-BULK;350;350;NOMINAL_LINE;PNP03;1;0.0718;3600;3006.89;0.84;;;;;;;RUSSEL01;1;0;1;1;1;PMG08;1;0;0.33;0.09;0.27;PSM17;1;0;0.29;0.2;0.7;PWE01;1;0;0.33;0.33;1;;;;;;
STD;PR01;TC-RR3LLF05-W;;TC-R3LLF05-BULK;100;100;NOMINAL_LINE;PNP01;1;0.0873;1800;1406.2;0.78;;;;;;;RUSSEL01;1;0;1;1;1;PVT05;1;0;0.44;0.33;0.75;PSM04;1;0;0.33;0.25;0.75;PWE01;1;0;1.09;1.09;1;;;;;;
