Bulk Code;Version;Component code;Qty;UOM;Start date;End date;No.
CUS-EFC02-BULK;V1;EMUL-KF68-X;31.0000000;g;;;3820
CUS-EFC02-BULK;V1;EMUL-TSMO80V-X;5.0000000;g;;;3821
CUS-EFC02-BULK;V1;EXTR-DB-;1.0000000;g;;;3822
CUS-EFC02-BULK;V1;PARS--RUVBF-K;89.4300000;g;;;3823
CUS-EFC02-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;3824
CUS-EFC02-BULK;V1;PR-ZPRDL-X;6.4500000;g;;;3825
CUS-EFC02-BULK;V1;SFT-CERA847-X;16.6900000;g;;;3826
CUS-EFC02-BULK;V1;SFTC-CC60-X;10.0000000;g;;;3827
CUS-EFC02-BULK;V1;SILI-1202-;90.0000000;g;;;3828
CUS-EFC02-BULK;V1;SILI-578-X;1.0000000;g;;;3829
CUS-EFC02-BULK;V1;SILI-DC749--X;25.0000000;g;;;3830
CUS-EFC02-BULK;V1;SILI-KP56P-X;1.0000000;g;;;3831
CUS-EFC02-BULK;V1;STEA-DSP300-X;5.0000000;g;;;3832
CUS-EFC02-BULK;V1;SUNS-PTX-X;25.0000000;g;;;3833
CUS-EFC02-BULK;V1;THIC-RMGSO4-X;9.0400000;g;;;3834
CUS-EFC02-BULK;V1;TITA-CROTS-X;92.2000000;g;;;3835
CUS-EFC02-BULK;V1;TOSP-2000B-X;39.8500000;g;;;3836
CUS-EFC02-BULK;V1;WARN-BLCK3AS-X;0.6000000;g;;;3837
CUS-EFC02-BULK;V1;WARN-RED3AS-X;5.4000000;g;;;3838
CUS-EFC02-BULK;V1;WARN-YLW3AS-X;22.3000000;g;;;3839
CUS-EFC02-BULK;V1;ZINC-10PL-X;15.0000000;g;;;3840
CUS-EFC03-BULK;V1;ACTI-HDR-X;2.9800000;g;;;3841
CUS-EFC03-BULK;V1;BENT-BGVS5PC-X;50.0000000;g;;;3842
CUS-EFC03-BULK;V1;BUTY--DAI1,3;41.3400000;g;;;3843
CUS-EFC03-BULK;V1;EDT-B--K;0.5000000;g;;;3844
CUS-EFC03-BULK;V1;EMU-BE1-X;33.6100000;g;;;3845
CUS-EFC03-BULK;V1;EMU-PS-;6.0600000;g;;;3846
CUS-EFC03-BULK;V1;EMUL-KF6017-X;16.2400000;g;;;3847
CUS-EFC03-BULK;V1;EMUL-KF68-X;31.0000000;g;;;3848
CUS-EFC03-BULK;V1;EMUL-TSMO80V-X;5.0000000;g;;;3849
CUS-EFC03-BULK;V1;EXTR-DB-;1.0000000;g;;;3850
CUS-EFC03-BULK;V1;PARS--RUVBF-K;89.4300000;g;;;3851
CUS-EFC03-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;3852
CUS-EFC03-BULK;V1;PR-ZPRDL-X;6.4500000;g;;;3853
CUS-EFC03-BULK;V1;SFT-CERA847-X;16.6900000;g;;;3854
CUS-EFC03-BULK;V1;SFTC-CC60-X;10.0000000;g;;;3855
CUS-EFC03-BULK;V1;SILI-1202-;90.0000000;g;;;3856
CUS-EFC03-BULK;V1;SILI-578-X;1.0000000;g;;;3857
CUS-EFC03-BULK;V1;SILI-DC749--X;25.0000000;g;;;3858
CUS-EFC03-BULK;V1;SILI-KP56P-X;1.0000000;g;;;3859
CUS-EFC03-BULK;V1;STEA-DSP300-X;5.0000000;g;;;3860
CUS-EFC03-BULK;V1;SUNS-PTX-X;25.0000000;g;;;3861
CUS-EFC03-BULK;V1;THIC-RMGSO4-X;9.0400000;g;;;3862
CUS-EFC03-BULK;V1;TITA-CROTS-X;90.5200000;g;;;3863
CUS-EFC03-BULK;V1;TOSP-2000B-X;39.8500000;g;;;3864
CUS-EFC03-BULK;V1;WARN-BLCK3AS-X;2.9000000;g;;;3865
CUS-EFC03-BULK;V1;WARN-RED3AS-X;6.3000000;g;;;3866
CUS-EFC03-BULK;V1;WARN-YLW3AS-X;30.0000000;g;;;3867
CUS-EFC03-BULK;V1;ZINC-10PL-X;15.0000000;g;;;3868
CUS-EFC04-BULK;V1;ACTI-HDR-X;2.9800000;g;;;3869
CUS-EFC04-BULK;V1;BENT-BGVS5PC-X;50.0000000;g;;;3870
CUS-EFC04-BULK;V1;BUTY--DAI1,3;41.3400000;g;;;3871
CUS-EFC04-BULK;V1;EDT-B--K;0.5000000;g;;;3872
CUS-EFC04-BULK;V1;EMU-BE1-X;33.6100000;g;;;3873
CUS-EFC04-BULK;V1;EMU-PS-;6.0600000;g;;;3874
CUS-EFC04-BULK;V1;EMUL-KF6017-X;16.2400000;g;;;3875
CUS-EFC04-BULK;V1;EMUL-KF68-X;31.0000000;g;;;3876
CUS-EFC04-BULK;V1;EMUL-TSMO80V-X;5.0000000;g;;;3877
CUS-EFC04-BULK;V1;EXTR-DB-;1.0000000;g;;;3878
CUS-EFC04-BULK;V1;PARS--RUVBF-K;89.4300000;g;;;3879
CUS-EFC04-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;3880
CUS-EFC04-BULK;V1;PR-ZPRDL-X;6.4500000;g;;;3881
CUS-EFC04-BULK;V1;SFT-CERA847-X;16.6900000;g;;;3882
CUS-EFC04-BULK;V1;SFTC-CC60-X;10.0000000;g;;;3883
CUS-EFC04-BULK;V1;SILI-1202-;90.0000000;g;;;3884
CUS-EFC04-BULK;V1;SILI-578-X;1.0000000;g;;;3885
CUS-EFC04-BULK;V1;SILI-DC749--X;25.0000000;g;;;3886
CUS-EFC04-BULK;V1;SILI-KP56P-X;1.0000000;g;;;3887
CUS-EFC04-BULK;V1;STEA-DSP300-X;5.0000000;g;;;3888
CUS-EFC04-BULK;V1;SUNS-PTX-X;25.0000000;g;;;3889
CUS-EFC04-BULK;V1;THIC-RMGSO4-X;9.0400000;g;;;3890
CUS-EFC04-BULK;V1;TITA-CROTS-X;92.0200000;g;;;3891
CUS-EFC04-BULK;V1;TOSP-2000B-X;39.8500000;g;;;3892
CUS-EFC04-BULK;V1;WARN-BLCK3AS-X;4.0000000;g;;;3893
CUS-EFC04-BULK;V1;WARN-RED3AS-X;7.5900000;g;;;3894
CUS-EFC04-BULK;V1;WARN-YLW3AS-X;28.5000000;g;;;3895
CUS-EFC04-BULK;V1;ZINC-10PL-X;15.0000000;g;;;3896
CUS-EFC05-BULK;V1;ACTI-HDR-X;2.9800000;g;;;3897
CUS-EFC05-BULK;V1;BENT-BGVS5PC-X;64.1100000;g;;;3898
CUS-EFC05-BULK;V1;BUTY--DAI1,3;41.3400000;g;;;3899
CUS-EFC05-BULK;V1;EDT-B--K;0.5000000;g;;;3900
CUS-EFC05-BULK;V1;EMU-BE1-X;33.6100000;g;;;3901
CUS-EFC05-BULK;V1;EMU-PS-;6.0600000;g;;;3902
CUS-EFC05-BULK;V1;EMUL-KF6017-X;16.2400000;g;;;3903
CUS-EFC05-BULK;V1;EMUL-KF68-X;31.0000000;g;;;3904
CUS-EFC05-BULK;V1;EMUL-TSMO80V-X;5.0000000;g;;;3905
CUS-EFC05-BULK;V1;EXTR-DB-;1.0000000;g;;;3906
CUS-EFC05-BULK;V1;PARS--RUVBF-K;89.4300000;g;;;3907
CUS-EFC05-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;3908
CUS-EFC05-BULK;V1;PR-ZPRDL-X;6.4500000;g;;;3909
CUS-EFC05-BULK;V1;SFT-CERA847-X;16.6900000;g;;;3910
CUS-EFC05-BULK;V1;SFTC-CC60-X;10.0000000;g;;;3911
CUS-EFC05-BULK;V1;SILI-1202-;90.0000000;g;;;3912
CUS-EFC05-BULK;V1;SILI-578-X;1.0000000;g;;;3913
CUS-EFC05-BULK;V1;SILI-DC749--X;25.0000000;g;;;3914
CUS-EFC05-BULK;V1;SILI-KP56P-X;1.0000000;g;;;3915
CUS-EFC05-BULK;V1;STEA-DSP300-X;5.0000000;g;;;3916
CUS-EFC05-BULK;V1;SUNS-PTX-X;25.0000000;g;;;3917
CUS-EFC05-BULK;V1;THIC-RMGSO4-X;9.0400000;g;;;3918
CUS-EFC05-BULK;V1;TITA-CROTS-X;68.0000000;g;;;3919
CUS-EFC05-BULK;V1;TOSP-2000B-X;39.8500000;g;;;3920
CUS-EFC05-BULK;V1;WARN-BLCK3AS-X;4.0000000;g;;;3921
CUS-EFC05-BULK;V1;WARN-RED3AS-X;7.7000000;g;;;3922
CUS-EFC05-BULK;V1;WARN-YLW3AS-X;30.0000000;g;;;3923
CUS-EFC05-BULK;V1;ZINC-10PL-X;15.0000000;g;;;3924
CUS-EFC06-BULK;V1;ACTI-HDR-X;2.9800000;g;;;3925
CUS-EFC06-BULK;V1;BENT-BGVS5PC-X;72.8100000;g;;;3926
CUS-EFC06-BULK;V1;BUTY--DAI1,3;41.3400000;g;;;3927
CUS-EFC06-BULK;V1;EDT-B--K;0.5000000;g;;;3928
CUS-EFC06-BULK;V1;EMU-BE1-X;33.6100000;g;;;3929
CUS-EFC06-BULK;V1;EMU-PS-;6.0600000;g;;;3930
CUS-EFC06-BULK;V1;EMUL-KF6017-X;16.2400000;g;;;3931
CUS-EFC06-BULK;V1;EMUL-KF68-X;31.0000000;g;;;3932
CUS-EFC06-BULK;V1;EMUL-TSMO80V-X;5.0000000;g;;;3933
CUS-EFC06-BULK;V1;EXTR-DB-;1.0000000;g;;;3934
CUS-EFC06-BULK;V1;PARS--RUVBF-K;89.4300000;g;;;3935
CUS-EFC06-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;3936
CUS-EFC06-BULK;V1;PR-ZPRDL-X;6.4500000;g;;;3937
CUS-EFC06-BULK;V1;SFT-CERA847-X;16.6900000;g;;;3938
CUS-EFC06-BULK;V1;SFTC-CC60-X;10.0000000;g;;;3939
CUS-EFC06-BULK;V1;SILI-1202-;90.0000000;g;;;3940
CUS-EFC06-BULK;V1;SILI-578-X;1.0000000;g;;;3941
CUS-EFC06-BULK;V1;SILI-DC749--X;25.0000000;g;;;3942
CUS-EFC06-BULK;V1;SILI-KP56P-X;1.0000000;g;;;3943
CUS-EFC06-BULK;V1;STEA-DSP300-X;5.0000000;g;;;3944
CUS-EFC06-BULK;V1;SUNS-PTX-X;25.0000000;g;;;3945
CUS-EFC06-BULK;V1;THIC-RMGSO4-X;9.0400000;g;;;3946
CUS-EFC06-BULK;V1;TITA-CROTS-X;70.0000000;g;;;3947
CUS-EFC06-BULK;V1;TOSP-2000B-X;39.8500000;g;;;3948
CUS-EFC06-BULK;V1;WARN-BLCK3AS-X;3.2000000;g;;;3949
CUS-EFC06-BULK;V1;WARN-RED3AS-X;4.8000000;g;;;3950
CUS-EFC06-BULK;V1;WARN-YLW3AS-X;23.0000000;g;;;3951
CUS-EFC06-BULK;V1;ZINC-10PL-X;15.0000000;g;;;3952
CUS-HLGCC31-BULK;V1;ALAN--AK-K;1.0000000;g;;;3953
CUS-HLGCC31-BULK;V1;BENT-BGVS5PC-X;65.0000000;g;;;3954
CUS-HLGCC31-BULK;V1;BUTY--DAI1,3;15.0000000;g;;;3955
CUS-HLGCC31-BULK;V1;EDT-B--K;1.0000000;g;;;3956
CUS-HLGCC31-BULK;V1;EMO-SLCHS-X;5.0000000;g;;;3957
CUS-HLGCC31-BULK;V1;EMUL-KF6017-X;12.5000000;g;;;3958
CUS-HLGCC31-BULK;V1;EMUL-KF68-X;40.0000000;g;;;3959
CUS-HLGCC31-BULK;V1;GLYC--ECOS-K;30.0000000;g;;;3960
CUS-HLGCC31-BULK;V1;MOIS-PTVT-X;10.0000000;g;;;3961
CUS-HLGCC31-BULK;V1;MOIS-TR100-X;10.0000000;g;;;3962
CUS-HLGCC31-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;3963
CUS-HLGCC31-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;3964
CUS-HLGCC31-BULK;V1;PENG-SYM68-X;2.0000000;g;;;3965
CUS-HLGCC31-BULK;V1;PWD-SYS-X;35.0000000;g;;;3966
CUS-HLGCC31-BULK;V1;SFTC-CC60-X;10.0000000;g;;;3967
CUS-HLGCC31-BULK;V1;SILI-BDP-X;20.0000000;g;;;3968
CUS-HLGCC31-BULK;V1;SILI-BEL803-X;5.0000000;g;;;3969
CUS-HLGCC31-BULK;V1;SILI-BELEG5-X;8.0000000;g;;;3970
CUS-HLGCC31-BULK;V1;SILI-KFFA-X;87.0000000;g;;;3971
CUS-HLGCC31-BULK;V1;SILI-KP56P-X;4.0000000;g;;;3972
CUS-HLGCC31-BULK;V1;SILI-SFCM56-X;15.6000000;g;;;3973
CUS-HLGCC31-BULK;V1;SILI-SSFM-X;50.0000000;g;;;3974
CUS-HLGCC31-BULK;V1;SUNS-PEHS-X;40.0000000;g;;;3975
CUS-HLGCC31-BULK;V1;THIC-RMGSO4-X;10.0000000;g;;;3976
CUS-HLGCC31-BULK;V1;TIT-T85-X;30.0000000;g;;;3977
CUS-HLGCC31-BULK;V1;TITA-CROTS-X;60.0000000;g;;;3978
CUS-HLGCC31-BULK;V1;UVIN-MC80-BASF;90.0000000;g;;;3979
CUS-HLGCC31-BULK;V1;WARN-BLCK3AS-X;2.2000000;g;;;3980
CUS-HLGCC31-BULK;V1;WARN-RED3AS-X;5.7000000;g;;;3981
CUS-HLGCC31-BULK;V1;WARN-YLW3AS-X;14.0000000;g;;;3982
CUS-HLGCC31-BULK;V1;ZINC-10PL-X;10.0000000;g;;;3983
CUS-HLGCC41-BULK;V1;ALAN--AK-K;1.0000000;g;;;3984
CUS-HLGCC41-BULK;V1;BENT-BGVS5PC-X;65.0000000;g;;;3985
CUS-HLGCC41-BULK;V1;BUTY--DAI1,3;15.0000000;g;;;3986
CUS-HLGCC41-BULK;V1;EDT-B--K;1.0000000;g;;;3987
CUS-HLGCC41-BULK;V1;EMO-SLCHS-X;5.0000000;g;;;3988
CUS-HLGCC41-BULK;V1;EMUL-KF6017-X;12.5000000;g;;;3989
CUS-HLGCC41-BULK;V1;EMUL-KF68-X;40.0000000;g;;;3990
CUS-HLGCC41-BULK;V1;GLYC--ECOS-K;30.0000000;g;;;3991
CUS-HLGCC41-BULK;V1;MOIS-PTVT-X;10.0000000;g;;;3992
CUS-HLGCC41-BULK;V1;MOIS-TR100-X;10.0000000;g;;;3993
CUS-HLGCC41-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;3994
CUS-HLGCC41-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;3995
CUS-HLGCC41-BULK;V1;PENG-SYM68-X;2.0000000;g;;;3996
CUS-HLGCC41-BULK;V1;PWD-SYS-X;35.0000000;g;;;3997
CUS-HLGCC41-BULK;V1;SFTC-CC60-X;10.0000000;g;;;3998
CUS-HLGCC41-BULK;V1;SILI-BDP-X;20.0000000;g;;;3999
CUS-HLGCC41-BULK;V1;SILI-BEL803-X;5.0000000;g;;;4000
CUS-HLGCC41-BULK;V1;SILI-BELEG5-X;8.0000000;g;;;4001
CUS-HLGCC41-BULK;V1;SILI-KFFA-X;87.0000000;g;;;4002
CUS-HLGCC41-BULK;V1;SILI-KP56P-X;4.0000000;g;;;4003
CUS-HLGCC41-BULK;V1;SILI-SFCM56-X;8.9000000;g;;;4004
CUS-HLGCC41-BULK;V1;SILI-SSFM-X;50.0000000;g;;;4005
CUS-HLGCC41-BULK;V1;SUNS-PEHS-X;40.0000000;g;;;4006
CUS-HLGCC41-BULK;V1;THIC-RMGSO4-X;10.0000000;g;;;4007
CUS-HLGCC41-BULK;V1;TIT-T85-X;30.0000000;g;;;4008
CUS-HLGCC41-BULK;V1;TITA-CROTS-X;56.5000000;g;;;4009
CUS-HLGCC41-BULK;V1;UVIN-MC80-BASF;90.0000000;g;;;4010
CUS-HLGCC41-BULK;V1;WARN-BLCK3AS-X;1.1000000;g;;;4011
CUS-HLGCC41-BULK;V1;WARN-RED3AS-X;6.3000000;g;;;4012
CUS-HLGCC41-BULK;V1;WARN-YLW3AS-X;24.7000000;g;;;4013
CUS-HLGCC41-BULK;V1;ZINC-10PL-X;10.0000000;g;;;4014
CUS-HLGCC51-BULK;V1;ALAN--AK-K;1.0000000;g;;;4015
CUS-HLGCC51-BULK;V1;BENT-BGVS5PC-X;65.0000000;g;;;4016
CUS-HLGCC51-BULK;V1;BUTY--DAI1,3;15.0000000;g;;;4017
CUS-HLGCC51-BULK;V1;EDT-B--K;1.0000000;g;;;4018
CUS-HLGCC51-BULK;V1;EMO-SLCHS-X;5.0000000;g;;;4019
CUS-HLGCC51-BULK;V1;EMUL-KF6017-X;12.5000000;g;;;4020
CUS-HLGCC51-BULK;V1;EMUL-KF68-X;40.0000000;g;;;4021
CUS-HLGCC51-BULK;V1;GLYC--ECOS-K;30.0000000;g;;;4022
CUS-HLGCC51-BULK;V1;MOIS-PTVT-X;10.0000000;g;;;4023
CUS-HLGCC51-BULK;V1;MOIS-TR100-X;10.0000000;g;;;4024
CUS-HLGCC51-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;4025
CUS-HLGCC51-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;4026
CUS-HLGCC51-BULK;V1;PENG-SYM68-X;2.0000000;g;;;4027
CUS-HLGCC51-BULK;V1;PWD-SYS-X;35.0000000;g;;;4028
CUS-HLGCC51-BULK;V1;SFTC-CC60-X;10.0000000;g;;;4029
CUS-HLGCC51-BULK;V1;SILI-BDP-X;20.0000000;g;;;4030
CUS-HLGCC51-BULK;V1;SILI-BEL803-X;5.0000000;g;;;4031
CUS-HLGCC51-BULK;V1;SILI-BELEG5-X;8.0000000;g;;;4032
CUS-HLGCC51-BULK;V1;SILI-KFFA-X;87.0000000;g;;;4033
CUS-HLGCC51-BULK;V1;SILI-KP56P-X;4.0000000;g;;;4034
CUS-HLGCC51-BULK;V1;SILI-SFCM56-X;10.8400000;g;;;4035
CUS-HLGCC51-BULK;V1;SILI-SSFM-X;50.0000000;g;;;4036
CUS-HLGCC51-BULK;V1;SUNS-PEHS-X;40.0000000;g;;;4037
CUS-HLGCC51-BULK;V1;THIC-RMGSO4-X;10.0000000;g;;;4038
CUS-HLGCC51-BULK;V1;TIT-T85-X;30.0000000;g;;;4039
CUS-HLGCC51-BULK;V1;TITA-CROTS-X;54.0400000;g;;;4040
CUS-HLGCC51-BULK;V1;UVIN-MC80-BASF;90.0000000;g;;;4041
CUS-HLGCC51-BULK;V1;WARN-BLCK3AS-X;2.1000000;g;;;4042
CUS-HLGCC51-BULK;V1;WARN-RED3AS-X;2.1000000;g;;;4043
CUS-HLGCC51-BULK;V1;WARN-YLW3AS-X;28.4200000;g;;;4044
CUS-HLGCC51-BULK;V1;ZINC-10PL-X;10.0000000;g;;;4045
CUS-HLGCC62-BULK;V1;ALAN--AK-K;1.0000000;g;;;4046
CUS-HLGCC62-BULK;V1;BENT-BGVS5PC-X;65.0000000;g;;;4047
CUS-HLGCC62-BULK;V1;BUTY--DAI1,3;15.0000000;g;;;4048
CUS-HLGCC62-BULK;V1;EDT-B--K;1.0000000;g;;;4049
CUS-HLGCC62-BULK;V1;EMO-SLCHS-X;5.0000000;g;;;4050
CUS-HLGCC62-BULK;V1;EMUL-KF6017-X;12.5000000;g;;;4051
CUS-HLGCC62-BULK;V1;EMUL-KF68-X;40.0000000;g;;;4052
CUS-HLGCC62-BULK;V1;GLYC--ECOS-K;30.0000000;g;;;4053
CUS-HLGCC62-BULK;V1;MOIS-PTVT-X;10.0000000;g;;;4054
CUS-HLGCC62-BULK;V1;MOIS-TR100-X;10.0000000;g;;;4055
CUS-HLGCC62-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;4056
CUS-HLGCC62-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;4057
CUS-HLGCC62-BULK;V1;PENG-SYM68-X;2.0000000;g;;;4058
CUS-HLGCC62-BULK;V1;PWD-SYS-X;35.0000000;g;;;4059
CUS-HLGCC62-BULK;V1;SFTC-CC60-X;10.0000000;g;;;4060
CUS-HLGCC62-BULK;V1;SILI-BDP-X;20.0000000;g;;;4061
CUS-HLGCC62-BULK;V1;SILI-BEL803-X;5.0000000;g;;;4062
CUS-HLGCC62-BULK;V1;SILI-BELEG5-X;8.0000000;g;;;4063
CUS-HLGCC62-BULK;V1;SILI-KFFA-X;87.0000000;g;;;4064
CUS-HLGCC62-BULK;V1;SILI-KP56P-X;4.0000000;g;;;4065
CUS-HLGCC62-BULK;V1;SILI-SFCM56-X;9.8670000;g;;;4066
CUS-HLGCC62-BULK;V1;SILI-SSFM-X;50.0000000;g;;;4067
CUS-HLGCC62-BULK;V1;SUNS-PEHS-X;40.0000000;g;;;4068
CUS-HLGCC62-BULK;V1;THIC-RMGSO4-X;10.0000000;g;;;4069
CUS-HLGCC62-BULK;V1;TIT-T85-X;30.0000000;g;;;4070
CUS-HLGCC62-BULK;V1;TITA-CROTS-X;37.0500000;g;;;4071
CUS-HLGCC62-BULK;V1;UVIN-MC80-BASF;90.0000000;g;;;4072
CUS-HLGCC62-BULK;V1;WARN-BLCK3AS-X;14.2350000;g;;;4073
CUS-HLGCC62-BULK;V1;WARN-RED3AS-X;15.6000000;g;;;4074
CUS-HLGCC62-BULK;V1;WARN-YLW3AS-X;20.7480000;g;;;4075
CUS-HLGCC62-BULK;V1;ZINC-10PL-X;10.0000000;g;;;4076
CUS-HLGCN20-BULK;V1;ALAN--AK-K;1.0000000;g;;;4077
CUS-HLGCN20-BULK;V1;BENT-BGVS5PC-X;65.0000000;g;;;4078
CUS-HLGCN20-BULK;V1;BUTY--DAI1,3;15.0000000;g;;;4079
CUS-HLGCN20-BULK;V1;EDT-B--K;1.0000000;g;;;4080
CUS-HLGCN20-BULK;V1;EMO-SLCHS-X;5.0000000;g;;;4081
CUS-HLGCN20-BULK;V1;EMUL-KF6017-X;12.5000000;g;;;4082
CUS-HLGCN20-BULK;V1;EMUL-KF68-X;40.0000000;g;;;4083
CUS-HLGCN20-BULK;V1;GLYC--ECOS-K;30.0000000;g;;;4084
CUS-HLGCN20-BULK;V1;MOIS-PTVT-X;10.0000000;g;;;4085
CUS-HLGCN20-BULK;V1;MOIS-TR100-X;10.0000000;g;;;4086
CUS-HLGCN20-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;4087
CUS-HLGCN20-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;4088
CUS-HLGCN20-BULK;V1;PENG-SYM68-X;2.0000000;g;;;4089
CUS-HLGCN20-BULK;V1;PWD-SYS-X;35.0000000;g;;;4090
CUS-HLGCN20-BULK;V1;SFTC-CC60-X;10.0000000;g;;;4091
CUS-HLGCN20-BULK;V1;SILI-BDP-X;20.0000000;g;;;4092
CUS-HLGCN20-BULK;V1;SILI-BEL803-X;5.0000000;g;;;4093
CUS-HLGCN20-BULK;V1;SILI-BELEG5-X;8.0000000;g;;;4094
CUS-HLGCN20-BULK;V1;SILI-KFFA-X;87.0000000;g;;;4095
CUS-HLGCN20-BULK;V1;SILI-KP56P-X;4.0000000;g;;;4096
CUS-HLGCN20-BULK;V1;SILI-SFCM56-X;9.7000000;g;;;4097
CUS-HLGCN20-BULK;V1;SILI-SSFM-X;50.0000000;g;;;4098
CUS-HLGCN20-BULK;V1;SUNS-PEHS-X;40.0000000;g;;;4099
CUS-HLGCN20-BULK;V1;THIC-RMGSO4-X;10.0000000;g;;;4100
CUS-HLGCN20-BULK;V1;TIT-T85-X;30.0000000;g;;;4101
CUS-HLGCN20-BULK;V1;TITA-CROTS-X;73.0000000;g;;;4102
CUS-HLGCN20-BULK;V1;UVIN-MC80-BASF;90.0000000;g;;;4103
CUS-HLGCN20-BULK;V1;WARN-BLCK3AS-X;0.2000000;g;;;4104
CUS-HLGCN20-BULK;V1;WARN-RED3AS-X;2.6000000;g;;;4105
CUS-HLGCN20-BULK;V1;WARN-YLW3AS-X;12.0000000;g;;;4106
CUS-HLGCN20-BULK;V1;ZINC-10PL-X;10.0000000;g;;;4107
CUS-HLGCN40-BULK;V1;ALAN--AK-K;1.0000000;g;;;4108
CUS-HLGCN40-BULK;V1;BENT-BGVS5PC-X;65.0000000;g;;;4109
CUS-HLGCN40-BULK;V1;BUTY--DAI1,3;15.0000000;g;;;4110
CUS-HLGCN40-BULK;V1;EDT-B--K;1.0000000;g;;;4111
CUS-HLGCN40-BULK;V1;EMO-SLCHS-X;5.0000000;g;;;4112
CUS-HLGCN40-BULK;V1;EMUL-KF6017-X;12.5000000;g;;;4113
CUS-HLGCN40-BULK;V1;EMUL-KF68-X;40.0000000;g;;;4114
CUS-HLGCN40-BULK;V1;GLYC--ECOS-K;30.0000000;g;;;4115
CUS-HLGCN40-BULK;V1;MOIS-PTVT-X;10.0000000;g;;;4116
CUS-HLGCN40-BULK;V1;MOIS-TR100-X;10.0000000;g;;;4117
CUS-HLGCN40-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;4118
CUS-HLGCN40-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;4119
CUS-HLGCN40-BULK;V1;PENG-SYM68-X;2.0000000;g;;;4120
CUS-HLGCN40-BULK;V1;PWD-SYS-X;35.0000000;g;;;4121
CUS-HLGCN40-BULK;V1;SFTC-CC60-X;10.0000000;g;;;4122
CUS-HLGCN40-BULK;V1;SILI-BDP-X;20.0000000;g;;;4123
CUS-HLGCN40-BULK;V1;SILI-BEL803-X;5.0000000;g;;;4124
CUS-HLGCN40-BULK;V1;SILI-BELEG5-X;8.0000000;g;;;4125
CUS-HLGCN40-BULK;V1;SILI-KFFA-X;87.0000000;g;;;4126
CUS-HLGCN40-BULK;V1;SILI-KP56P-X;4.0000000;g;;;4127
CUS-HLGCN40-BULK;V1;SILI-SFCM56-X;12.5000000;g;;;4128
CUS-HLGCN40-BULK;V1;SILI-SSFM-X;50.0000000;g;;;4129
CUS-HLGCN40-BULK;V1;SUNS-PEHS-X;40.0000000;g;;;4130
CUS-HLGCN40-BULK;V1;THIC-RMGSO4-X;10.0000000;g;;;4131
CUS-HLGCN40-BULK;V1;TIT-T85-X;30.0000000;g;;;4132
CUS-HLGCN40-BULK;V1;TITA-CROTS-X;55.0000000;g;;;4133
CUS-HLGCN40-BULK;V1;UVIN-MC80-BASF;90.0000000;g;;;4134
CUS-HLGCN40-BULK;V1;WARN-BLCK3AS-X;2.0000000;g;;;4135
CUS-HLGCN40-BULK;V1;WARN-RED3AS-X;5.0000000;g;;;4136
CUS-HLGCN40-BULK;V1;WARN-YLW3AS-X;23.0000000;g;;;4137
CUS-HLGCN40-BULK;V1;ZINC-10PL-X;10.0000000;g;;;4138
CUS-HLGCW12-BULK;V1;ALAN--AK-K;1.0000000;g;;;4139
CUS-HLGCW12-BULK;V1;BENT-BGVS5PC-X;65.0000000;g;;;4140
CUS-HLGCW12-BULK;V1;BUTY--DAI1,3;15.0000000;g;;;4141
CUS-HLGCW12-BULK;V1;EDT-B--K;1.0000000;g;;;4142
CUS-HLGCW12-BULK;V1;EMO-SLCHS-X;5.0000000;g;;;4143
CUS-HLGCW12-BULK;V1;EMUL-KF6017-X;12.5000000;g;;;4144
CUS-HLGCW12-BULK;V1;EMUL-KF68-X;40.0000000;g;;;4145
CUS-HLGCW12-BULK;V1;GLYC--ECOS-K;30.0000000;g;;;4146
CUS-HLGCW12-BULK;V1;MOIS-PTVT-X;10.0000000;g;;;4147
CUS-HLGCW12-BULK;V1;MOIS-TR100-X;10.0000000;g;;;4148
CUS-HLGCW12-BULK;V1;PEN-PRSVPE-X;8.0000000;g;;;4149
CUS-HLGCW12-BULK;V1;PEN-SENSC50-X;4.0000000;g;;;4150
CUS-HLGCW12-BULK;V1;PENG-SYM68-X;2.0000000;g;;;4151
CUS-HLGCW12-BULK;V1;PWD-SYS-X;35.0000000;g;;;4152
CUS-HLGCW12-BULK;V1;SFTC-CC60-X;10.0000000;g;;;4153
CUS-HLGCW12-BULK;V1;SILI-BDP-X;20.0000000;g;;;4154
