date_correction,snfg,fg_name,sisa_bulk,overfill,loading_unloading_loss,loss,brand,coitem,line,netto,netto_min
2022-01-17,L-REMO46-W/H0001,WARDAH EXCLUSIVE MOIST LIPSTICK 46 CHIC MAGENTA 3.5 G,0,0,0.03,UPSTREAM LOSS,WARDAH,L-REMO46-W,SMX01,,
2022-01-17,L-REMO46-W/H0001,WARDAH EXCLUSIVE MOIST LIPSTICK 46 CHIC MAGENTA 3.5 G,0.084,-0.12,2.026,DOWNSTREAM LOSS,WARDAH,L-REMO46-W,LIP08,0.003446,0.0035
2022-01-25,L-SLWCI-W/H0001,WARDAH COLORFIT LAST ALL DAY LIP PAINT 09 TIMELESS ROSE 4.2 G,0,0,3.06,UPSTREAM LOSS,WARDAH,L-SLWCI-W,SVB04,,
2022-01-25,L-SLWCI-W/H0001,WARDAH COLORFIT LAST ALL DAY LIP PAINT 09 TIMELESS ROSE 4.2 G,0.079,1.1,3.631,DOWNSTREAM LOSS,WARDAH,L-SLWCI-W,LRP01,0.00425,0.0042
2022-01-11,L-SR01PV-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 01 PINK VELVET 3.8 GR (PC(S)),0,0,0.06,UPSTREAM LOSS,EMINA,L-SR01PV-EM3.8GR,SMX04,,
2022-01-25,L-SR01PV-EM3.8GR/H0003,EMINA SUGAR RUSH LIPSTICK 01 PINK VELVET 3.8 GR (PC(S)),0,0,0.06,UPSTREAM LOSS,EMINA,L-SR01PV-EM3.8GR,SMX04,,
2022-01-25,L-SR01PV-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 01 PINK VELVET 3.8 GR (PC(S)),0,0,0.08,UPSTREAM LOSS,EMINA,L-SR01PV-EM3.8GR,SMX04,,
2022-01-11,L-SR01PV-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 01 PINK VELVET 3.8 GR (PC(S)),0.386,0.01,0.064,DOWNSTREAM LOSS,EMINA,L-SR01PV-EM3.8GR,LIP14,0.003938,0.0038
2022-01-25,L-SR01PV-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 01 PINK VELVET 3.8 GR (PC(S)),0.373,0,0.067,DOWNSTREAM LOSS,EMINA,L-SR01PV-EM3.8GR,LIP10,0.0038,0.0038
2022-01-25,L-SR01PV-EM3.8GR/H0003,EMINA SUGAR RUSH LIPSTICK 01 PINK VELVET 3.8 GR (PC(S)),0.401,0,0.059,DOWNSTREAM LOSS,EMINA,L-SR01PV-EM3.8GR,LIP10,0.003836,0.0038
2022-01-11,L-SR03CB-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 03 CHERRY BOMB 3.8 GR (PC(S)),0,0,0.05,UPSTREAM LOSS,EMINA,L-SR03CB-EM3.8GR,SMX04,,
2022-01-07,L-SR03CB-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 03 CHERRY BOMB 3.8 GR (PC(S)),0,0,0.08,UPSTREAM LOSS,EMINA,L-SR03CB-EM3.8GR,SMX04,,
2022-01-07,L-SR03CB-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 03 CHERRY BOMB 3.8 GR (PC(S)),0.235,0.02,0.145,DOWNSTREAM LOSS,EMINA,L-SR03CB-EM3.8GR,LIP10,0.00403,0.0038
2022-01-11,L-SR03CB-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 03 CHERRY BOMB 3.8 GR (PC(S)),0.405,0.01,0.055,DOWNSTREAM LOSS,EMINA,L-SR03CB-EM3.8GR,LIP14,0.003966,0.0038
2022-01-26,L-SR04MM-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 04 MAROON MACAROON 3.8 GR (PC(S)),0,0,0.06,UPSTREAM LOSS,EMINA,L-SR04MM-EM3.8GR,SMX04,,
2022-01-26,L-SR04MM-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 04 MAROON MACAROON 3.8 GR (PC(S)),0.339,0,0.121,DOWNSTREAM LOSS,EMINA,L-SR04MM-EM3.8GR,LIP10,0.0038,0.0038
2022-01-18,L-SR05PC-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 05 PIE CRUST 3.8 GR (PC(S)),0,0,0.11,UPSTREAM LOSS,EMINA,L-SR05PC-EM3.8GR,SMX04,,
2022-01-08,L-SR05PC-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 05 PIE CRUST 3.8 GR (PC(S)),0,0,0.03,UPSTREAM LOSS,EMINA,L-SR05PC-EM3.8GR,SMX04,,
2022-01-08,L-SR05PC-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 05 PIE CRUST 3.8 GR (PC(S)),0.373,0.02,0.097,DOWNSTREAM LOSS,EMINA,L-SR05PC-EM3.8GR,LIP10,0.00409,0.0038
2022-01-18,L-SR05PC-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 05 PIE CRUST 3.8 GR (PC(S)),0.34,0.01,0.06,DOWNSTREAM LOSS,EMINA,L-SR05PC-EM3.8GR,LIP10,0.003984,0.0038
2022-01-08,L-SR06PP-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0,0,0.09,UPSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,SMX04,,
2022-01-19,L-SR06PP-EM3.8GR/H0003,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0,0,0.06,UPSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,SMX04,,
2022-01-19,L-SR06PP-EM3.8GR/H0006,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0,0,0.07,UPSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,SMX04,,
2022-01-12,L-SR06PP-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0,0,0.1,UPSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,SMX04,,
2022-01-19,L-SR06PP-EM3.8GR/H0005,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0,0,0.08,UPSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,SMX04,,
2022-01-19,L-SR06PP-EM3.8GR/H0004,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0,0,0.06,UPSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,SMX04,,
2022-01-26,L-SR06PP-EM3.8GR/H0007,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0,0,0.07,UPSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,SMX04,,
2022-01-08,L-SR06PP-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0.335,0.02,0.075,DOWNSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,LIP10,0.00408,0.0038
2022-01-12,L-SR06PP-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0.365,0.01,0.045,DOWNSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,LIP10,0.003946,0.0038
2022-01-19,L-SR06PP-EM3.8GR/H0003,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0.395,0.01,0.055,DOWNSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,LIP10,0.004024,0.0038
2022-01-19,L-SR06PP-EM3.8GR/H0004,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0.424,0,0.036,DOWNSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,LIP10,0.003882,0.0038
2022-01-19,L-SR06PP-EM3.8GR/H0005,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0.402,0.01,0.028,DOWNSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,LIP10,0.004026,0.0038
2022-01-19,L-SR06PP-EM3.8GR/H0006,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0.422,0.01,0.018,DOWNSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,LIP10,0.004028,0.0038
2022-01-26,L-SR06PP-EM3.8GR/H0007,EMINA SUGAR RUSH LIPSTICK 06 PEACH PANCAKE 3.8 GR (PC(S)),0,0,0.45,DOWNSTREAM LOSS,EMINA,L-SR06PP-EM3.8GR,LIP10,0.0038,0.0038
2022-01-12,L-SR07RS-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 07 RASPBERRY SORBET 3.8 GR (PC(S)),0,0,0.06,UPSTREAM LOSS,EMINA,L-SR07RS-EM3.8GR,SMX04,,
2022-01-12,L-SR07RS-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 07 RASPBERRY SORBET 3.8 GR (PC(S)),0.409,0,0.051,DOWNSTREAM LOSS,EMINA,L-SR07RS-EM3.8GR,LIP10,0.00375,0.0038
2022-01-26,L-SR09CS-EM3.8GR/H0003,EMINA SUGAR RUSH LIPSTICK 09 CREAMSICLE 3.8 GR (PC(S)),0,0,0.03,UPSTREAM LOSS,EMINA,L-SR09CS-EM3.8GR,SMX04,,
2022-01-08,L-SR09CS-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 09 CREAMSICLE 3.8 GR (PC(S)),0,0,0.05,UPSTREAM LOSS,EMINA,L-SR09CS-EM3.8GR,SMX04,,
2022-01-12,L-SR09CS-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 09 CREAMSICLE 3.8 GR (PC(S)),0,0,0.05,UPSTREAM LOSS,EMINA,L-SR09CS-EM3.8GR,SMX04,,
2022-01-08,L-SR09CS-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 09 CREAMSICLE 3.8 GR (PC(S)),0.39,0.02,0.06,DOWNSTREAM LOSS,EMINA,L-SR09CS-EM3.8GR,LIP10,0.00409,0.0038
2022-01-12,L-SR09CS-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 09 CREAMSICLE 3.8 GR (PC(S)),0.407,0,0.063,DOWNSTREAM LOSS,EMINA,L-SR09CS-EM3.8GR,LIP10,0.003808,0.0038
2022-01-26,L-SR09CS-EM3.8GR/H0003,EMINA SUGAR RUSH LIPSTICK 09 CREAMSICLE 3.8 GR (PC(S)),0.397,0,0.093,DOWNSTREAM LOSS,EMINA,L-SR09CS-EM3.8GR,LIP10,0.0038,0.0038
2022-01-27,L-SR11BS-EM3.8GR/H0005,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0,0,0.12,UPSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,SMX04,,
2022-01-10,L-SR11BS-EM3.8GR/H0003,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0,0,0.11,UPSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,SMX04,,
2022-01-10,L-SR11BS-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0,0,0.2,UPSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,SMX04,,
2022-01-20,L-SR11BS-EM3.8GR/H0004,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0,0,0.06,UPSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,SMX04,,
2022-01-10,L-SR11BS-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0,0,0.05,UPSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,SMX04,,
2022-01-10,L-SR11BS-EM3.8GR/H0001,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0.257,0.01,0.053,DOWNSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,LIP14,0.004034,0.0038
2022-01-10,L-SR11BS-EM3.8GR/H0002,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0.398,0.01,0.062,DOWNSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,LIP14,0.004048,0.0038
2022-01-10,L-SR11BS-EM3.8GR/H0003,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0.332,0.01,0.068,DOWNSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,LIP14,0.004038,0.0038
2022-01-20,L-SR11BS-EM3.8GR/H0004,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0.394,0.01,0.056,DOWNSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,LIP10,0.004016,0.0038
2022-01-27,L-SR11BS-EM3.8GR/H0005,EMINA SUGAR RUSH LIPSTICK 11 BERRY SHAKE 3.8 GR (PC(S)),0.323,0,0.077,DOWNSTREAM LOSS,EMINA,L-SR11BS-EM3.8GR,LIP10,0.003836,0.0038
2022-01-17,L-SR13CC-EM/H0002,EMINA SUGAR RUSH LIPSTICK 13 CHOCO CHERRY 3.8 G,0,0,0.03,UPSTREAM LOSS,EMINA,L-SR13CC-EM,SMX04,,
2022-01-04,L-SR13CC-EM/G0001,EMINA SUGAR RUSH LIPSTICK 13 CHOCO CHERRY 3.8 G,0,0,0.06,UPSTREAM LOSS,EMINA,L-SR13CC-EM,SMX04,,
2022-01-04,L-SR13CC-EM/G0001,EMINA SUGAR RUSH LIPSTICK 13 CHOCO CHERRY 3.8 G,0.762,0.02,-0.322,DOWNSTREAM LOSS,EMINA,L-SR13CC-EM,LIP08,0.004198,0.0038
2022-01-17,L-SR13CC-EM/H0002,EMINA SUGAR RUSH LIPSTICK 13 CHOCO CHERRY 3.8 G,0.402,0.01,0.078,DOWNSTREAM LOSS,EMINA,L-SR13CC-EM,LIP10,0.004002,0.0038
2022-01-27,L-SR14MB-EM/H0002,EMINA SUGAR RUSH LIPSTICK 14 MOLTEN BROWNIE 3.8 G,0,0,0.08,UPSTREAM LOSS,EMINA,L-SR14MB-EM,SMX04,,
2022-01-04,L-SR14MB-EM/G0003,EMINA SUGAR RUSH LIPSTICK 14 MOLTEN BROWNIE 3.8 G,0,0,0.09,UPSTREAM LOSS,EMINA,L-SR14MB-EM,SMX04,,
2022-01-13,L-SR14MB-EM/H0001,EMINA SUGAR RUSH LIPSTICK 14 MOLTEN BROWNIE 3.8 G,0,0,0.05,UPSTREAM LOSS,EMINA,L-SR14MB-EM,SMX04,,
2022-01-04,L-SR14MB-EM/G0003,EMINA SUGAR RUSH LIPSTICK 14 MOLTEN BROWNIE 3.8 G,0.348,0.02,0.062,DOWNSTREAM LOSS,EMINA,L-SR14MB-EM,LIP08,0.00412,0.0038
2022-01-13,L-SR14MB-EM/H0001,EMINA SUGAR RUSH LIPSTICK 14 MOLTEN BROWNIE 3.8 G,0.39,0.02,0.06,DOWNSTREAM LOSS,EMINA,L-SR14MB-EM,LIP10,0.00408,0.0038
2022-01-27,L-SR14MB-EM/H0002,EMINA SUGAR RUSH LIPSTICK 14 MOLTEN BROWNIE 3.8 G,0.354,0,0.086,DOWNSTREAM LOSS,EMINA,L-SR14MB-EM,LIP10,0.0038,0.0038
2022-01-27,L-SR15MC-EM/H0002,EMINA SUGAR RUSH LIPSTICK 15 MAPLE CRUNCH 3.8 G,0,0,0.07,UPSTREAM LOSS,EMINA,L-SR15MC-EM,SMX04,,
2022-01-28,L-SR15MC-EM/H0003,EMINA SUGAR RUSH LIPSTICK 15 MAPLE CRUNCH 3.8 G,0,0,0.08,UPSTREAM LOSS,EMINA,L-SR15MC-EM,SMX04,,
2022-01-03,L-SR15MC-EM/G0002,EMINA SUGAR RUSH LIPSTICK 15 MAPLE CRUNCH 3.8 G,0,0,0.06,UPSTREAM LOSS,EMINA,L-SR15MC-EM,SMX04,,
2022-01-12,L-SR15MC-EM/H0001,EMINA SUGAR RUSH LIPSTICK 15 MAPLE CRUNCH 3.8 G,0,0,0.08,UPSTREAM LOSS,EMINA,L-SR15MC-EM,SMX04,,
2022-01-03,L-SR15MC-EM/G0002,EMINA SUGAR RUSH LIPSTICK 15 MAPLE CRUNCH 3.8 G,0.393,0.01,0.057,DOWNSTREAM LOSS,EMINA,L-SR15MC-EM,LIP10,0.004042,0.0038
2022-01-12,L-SR15MC-EM/H0001,EMINA SUGAR RUSH LIPSTICK 15 MAPLE CRUNCH 3.8 G,0.375,0,0.065,DOWNSTREAM LOSS,EMINA,L-SR15MC-EM,LIP10,0.003816,0.0038
2022-01-27,L-SR15MC-EM/H0002,EMINA SUGAR RUSH LIPSTICK 15 MAPLE CRUNCH 3.8 G,0.342,0.02,0.088,DOWNSTREAM LOSS,EMINA,L-SR15MC-EM,LIP14,0.004158,0.0038
2022-01-28,L-SR15MC-EM/H0003,EMINA SUGAR RUSH LIPSTICK 15 MAPLE CRUNCH 3.8 G,0.368,0.01,0.062,DOWNSTREAM LOSS,EMINA,L-SR15MC-EM,LIP10,0.003952,0.0038
2022-01-28,L-SR16PD-EM/H0002,EMINA SUGAR RUSH LIPSTICK 16 PEACH DROPS 3.8 G,0,0,0.13,UPSTREAM LOSS,EMINA,L-SR16PD-EM,SMX04,,
2022-01-28,L-SR16PD-EM/H0002,EMINA SUGAR RUSH LIPSTICK 16 PEACH DROPS 3.8 G,0.21,0.02,0.16,DOWNSTREAM LOSS,EMINA,L-SR16PD-EM,LIP11,0.004182,0.0038
2022-01-10,L-SR17AF-EM/H0001,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0,0,0.08,UPSTREAM LOSS,EMINA,L-SR17AF-EM,SMX04,,
2022-01-13,L-SR17AF-EM/H0003,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0,0,0.07,UPSTREAM LOSS,EMINA,L-SR17AF-EM,SMX04,,
2022-01-29,L-SR17AF-EM/H0004,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0,0,0.09,UPSTREAM LOSS,EMINA,L-SR17AF-EM,SMX04,,
2022-01-03,L-SR17AF-EM/G0001,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0,0,0.07,UPSTREAM LOSS,EMINA,L-SR17AF-EM,SMX04,,
2022-01-10,L-SR17AF-EM/H0002,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0,0,0.06,UPSTREAM LOSS,EMINA,L-SR17AF-EM,SMX04,,
2022-01-03,L-SR17AF-EM/G0001,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0.358,0.02,0.072,DOWNSTREAM LOSS,EMINA,L-SR17AF-EM,LIP10,0.004064,0.0038
2022-01-10,L-SR17AF-EM/H0001,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0.33,0.02,0.09,DOWNSTREAM LOSS,EMINA,L-SR17AF-EM,LIP14,0.004106,0.0038
2022-01-10,L-SR17AF-EM/H0002,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0.395,0.01,0.055,DOWNSTREAM LOSS,EMINA,L-SR17AF-EM,LIP14,0.003974,0.0038
2022-01-13,L-SR17AF-EM/H0003,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0.386,0.03,0.034,DOWNSTREAM LOSS,EMINA,L-SR17AF-EM,LIP10,0.004266,0.0038
2022-01-29,L-SR17AF-EM/H0004,EMINA SUGAR RUSH LIPSTICK 17 APPLE FONDUE 3.8 G,0.333,0.01,0.087,DOWNSTREAM LOSS,EMINA,L-SR17AF-EM,LIP10,0.003892,0.0038
2022-01-20,L-UHBB011-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 011 BABY BOMBSHELL 2.3 G (PC(S)),0,0,0.08,UPSTREAM LOSS,MAKE OVER,L-UHBB011-MO2.3G,SMX04,,
2022-01-20,L-UHBB011-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 011 BABY BOMBSHELL 2.3 G (PC(S)),0,0.01,0.08,DOWNSTREAM LOSS,MAKE OVER,L-UHBB011-MO2.3G,LIP10,0.00238,0.0023
2022-01-11,L-UHE012-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 012 ENVY 2.3 G (PC(S)),0,0,0.13,UPSTREAM LOSS,MAKE OVER,L-UHE012-MO2.3G,SMX04,,
2022-01-20,L-UHE012-MO2.3G/H0002,MAKE OVER ULTRA HI-MATTE LIPSTICK 012 ENVY 2.3 G (PC(S)),0,0,0.14,UPSTREAM LOSS,MAKE OVER,L-UHE012-MO2.3G,SMX04,,
2022-01-11,L-UHE012-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 012 ENVY 2.3 G (PC(S)),0,0.02,0.1,DOWNSTREAM LOSS,MAKE OVER,L-UHE012-MO2.3G,LIP14,0.002448,0.0023
2022-01-20,L-UHE012-MO2.3G/H0002,MAKE OVER ULTRA HI-MATTE LIPSTICK 012 ENVY 2.3 G (PC(S)),0,0.02,0.07,DOWNSTREAM LOSS,MAKE OVER,L-UHE012-MO2.3G,LIP10,0.002446,0.0023
2022-01-14,L-UHF009-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 009 FOXY 2.3 G (PC(S)),0,0,0.04,UPSTREAM LOSS,MAKE OVER,L-UHF009-MO2.3G,SMX04,,
2022-01-14,L-UHF009-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 009 FOXY 2.3 G (PC(S)),0,0,0.13,DOWNSTREAM LOSS,MAKE OVER,L-UHF009-MO2.3G,LIP10,0.0023,0.0023
2022-01-17,L-UHO017-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 017 OUTRAGEOUS 2.3 G (PC(S)),0,0,0.16,UPSTREAM LOSS,MAKE OVER,L-UHO017-MO2.3G,SMX04,,
2022-01-21,L-UHO017-MO2.3G/H0002,MAKE OVER ULTRA HI-MATTE LIPSTICK 017 OUTRAGEOUS 2.3 G (PC(S)),0,0,0.09,UPSTREAM LOSS,MAKE OVER,L-UHO017-MO2.3G,SMX04,,
2022-01-17,L-UHO017-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 017 OUTRAGEOUS 2.3 G (PC(S)),0,0.02,0.12,DOWNSTREAM LOSS,MAKE OVER,L-UHO017-MO2.3G,LIP10,0.002474,0.0023
2022-01-21,L-UHO017-MO2.3G/H0002,MAKE OVER ULTRA HI-MATTE LIPSTICK 017 OUTRAGEOUS 2.3 G (PC(S)),0,0.02,0.09,DOWNSTREAM LOSS,MAKE OVER,L-UHO017-MO2.3G,LIP10,0.002448,0.0023
2022-01-05,L-UHOP013-MO2.3G/G0002,MAKE OVER ULTRA HI-MATTE LIPSTICK 013 ORANGE POP 2.3 G (PC(S)),0,0,0.11,UPSTREAM LOSS,MAKE OVER,L-UHOP013-MO2.3G,SMX04,,
2022-01-18,L-UHOP013-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 013 ORANGE POP 2.3 G (PC(S)),0,0,0.09,UPSTREAM LOSS,MAKE OVER,L-UHOP013-MO2.3G,SMX04,,
2022-01-18,L-UHOP013-MO2.3G/H0002,MAKE OVER ULTRA HI-MATTE LIPSTICK 013 ORANGE POP 2.3 G (PC(S)),0,0,0.11,UPSTREAM LOSS,MAKE OVER,L-UHOP013-MO2.3G,SMX04,,
2022-01-05,L-UHOP013-MO2.3G/G0002,MAKE OVER ULTRA HI-MATTE LIPSTICK 013 ORANGE POP 2.3 G (PC(S)),0,0.02,0.08,DOWNSTREAM LOSS,MAKE OVER,L-UHOP013-MO2.3G,JRP02,0.002456,0.0023
2022-01-18,L-UHOP013-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 013 ORANGE POP 2.3 G (PC(S)),0.045,0.02,0.095,DOWNSTREAM LOSS,MAKE OVER,L-UHOP013-MO2.3G,LIP10,0.002444,0.0023
2022-01-18,L-UHOP013-MO2.3G/H0002,MAKE OVER ULTRA HI-MATTE LIPSTICK 013 ORANGE POP 2.3 G (PC(S)),0.06,0.01,0.1,DOWNSTREAM LOSS,MAKE OVER,L-UHOP013-MO2.3G,LIP10,0.00236,0.0023
2022-01-21,L-UHPA002-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 002 PINK ALCATRAZ 2.3 G (PC(S)),0,0,0.13,UPSTREAM LOSS,MAKE OVER,L-UHPA002-MO2.3G,SMX04,,
2022-01-21,L-UHPA002-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 002 PINK ALCATRAZ 2.3 G (PC(S)),0,0.02,0.07,DOWNSTREAM LOSS,MAKE OVER,L-UHPA002-MO2.3G,LIP10,0.00245,0.0023
2022-01-14,L-UHS010-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 010 SMOOCH 2.3 G (PC(S)),0,0,0.09,UPSTREAM LOSS,MAKE OVER,L-UHS010-MO2.3G,SMX04,,
2022-01-05,L-UHS010-MO2.3G/G0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 010 SMOOCH 2.3 G (PC(S)),0,0,0.13,UPSTREAM LOSS,MAKE OVER,L-UHS010-MO2.3G,SMX04,,
2022-01-05,L-UHS010-MO2.3G/G0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 010 SMOOCH 2.3 G (PC(S)),0,0.01,0.09,DOWNSTREAM LOSS,MAKE OVER,L-UHS010-MO2.3G,JRP02,0.002422,0.0023
2022-01-14,L-UHS010-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 010 SMOOCH 2.3 G (PC(S)),0,0.01,0.08,DOWNSTREAM LOSS,MAKE OVER,L-UHS010-MO2.3G,LIP10,0.002372,0.0023
2022-01-22,L-UHS016-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 016 SILHOUTTE 2.3 G (PC(S)),0,0,0.04,UPSTREAM LOSS,MAKE OVER,L-UHS016-MO2.3G,SMX04,,
2022-01-22,L-UHS016-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 016 SILHOUTTE 2.3 G (PC(S)),0,0.02,0.11,DOWNSTREAM LOSS,MAKE OVER,L-UHS016-MO2.3G,LIP08,0.002428,0.0023
2022-01-15,L-UHSB006-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 006 SILKY BLONDE 2.3 G (PC(S)),0,0,0.15,UPSTREAM LOSS,MAKE OVER,L-UHSB006-MO2.3G,SMX04,,
2022-01-15,L-UHSB006-MO2.3G/H0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 006 SILKY BLONDE 2.3 G (PC(S)),0,0.01,0.07,DOWNSTREAM LOSS,MAKE OVER,L-UHSB006-MO2.3G,LIP10,0.002428,0.0023
2022-01-05,L-UHTP007-MO2.3G/G0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 007 THINK PINK 2.3 G (PC(S)),0,0,0.08,UPSTREAM LOSS,MAKE OVER,L-UHTP007-MO2.3G,SMX04,,
2022-01-05,L-UHTP007-MO2.3G/G0001,MAKE OVER ULTRA HI-MATTE LIPSTICK 007 THINK PINK 2.3 G (PC(S)),0,0.02,0.08,DOWNSTREAM LOSS,MAKE OVER,L-UHTP007-MO2.3G,JRP02,0.002416,0.0023
