Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
HT-P1Y1-P450;FG;BOTP-HTNK450REV-P;SFG Packs;1;Pc(s);Pc(s);0.04528985507;3966;;
HT-P1Y1-P450;FG;CAP-BL200NAT-PP;PM;1;Pc(s);Pc(s);0.04528985507;3967;;
HT-P1Y1-P450;FG;KB-P450R1211-KMM125B;PM;0.08333;Pc(s);Pc(s);0.04528985507;3968;;
HT-P1Y1-P450;FG;PLU-BL200NAT-LDPE;PM;1;Pc(s);Pc(s);0.04528985507;3969;;
L-CHC01-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3970;;
L-CHC01-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3971;;
L-CHC01-MO;FG;DUS-CHCL1R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;3972;;
L-CHC01-MO;FG;DUS-CHCL1R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;3972;202214;202215
L-CHC01-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;3973;;
L-CHC01-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;3974;;
L-CHC01-MO;FG;STIC-BCHCL1R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3975;;
L-CHC02-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3976;;
L-CHC02-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3977;;
L-CHC02-MO;FG;DUS-CHCL2R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;3978;;
L-CHC02-MO;FG;DUS-CHCL2R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;3978;202214;202215
L-CHC02-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;3979;;
L-CHC02-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;3980;;
L-CHC02-MO;FG;STIC-BCHCL2R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3981;;
L-CHC03-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3982;;
L-CHC03-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3983;;
L-CHC03-MO;FG;DUS-CHCL3R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;3984;;
L-CHC03-MO;FG;DUS-CHCL3R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;3984;202214;202215
L-CHC03-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;3985;;
L-CHC03-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;3986;;
L-CHC03-MO;FG;STIC-BCHCL3R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3987;;
L-CHC04-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3988;;
L-CHC04-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3989;;
L-CHC04-MO;FG;DUS-CHCL4R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;3990;;
L-CHC04-MO;FG;DUS-CHCL4R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;3990;202214;202215
L-CHC04-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;3991;;
L-CHC04-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;3992;;
L-CHC04-MO;FG;STIC-BCHCL4R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3993;;
L-CHC05-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3994;;
L-CHC05-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3995;;
L-CHC05-MO;FG;DUS-CHCL5R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;3996;;
L-CHC05-MO;FG;DUS-CHCL5R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;3996;202214;202215
L-CHC05-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;3997;;
L-CHC05-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;3998;;
L-CHC05-MO;FG;STIC-BCHCL5R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;3999;;
L-CHC06-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4000;;
L-CHC06-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4001;;
L-CHC06-MO;FG;DUS-CHCL6R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;4002;;
L-CHC06-MO;FG;DUS-CHCL6R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;4002;202214;202215
L-CHC06-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;4003;;
L-CHC06-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;4004;;
L-CHC06-MO;FG;STIC-BCHCL6R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4005;;
L-CHC07-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4006;;
L-CHC07-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4007;;
L-CHC07-MO;FG;DUS-CHCL7R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;4008;;
L-CHC07-MO;FG;DUS-CHCL7R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;4008;202214;202215
L-CHC07-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;4009;;
L-CHC07-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;4010;;
L-CHC07-MO;FG;STIC-BCHCL7R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4011;;
L-CHC08-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4012;;
L-CHC08-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4013;;
L-CHC08-MO;FG;DUS-CHCL8R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;4014;;
L-CHC08-MO;FG;DUS-CHCL8R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;4014;202214;202215
L-CHC08-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;4015;;
L-CHC08-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;4016;;
L-CHC08-MO;FG;STIC-BCHCL8R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4017;;
L-CHC09-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4018;;
L-CHC09-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4019;;
L-CHC09-MO;FG;DUS-CHCL9R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;4020;;
L-CHC09-MO;FG;DUS-CHCL9R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;4020;202214;202215
L-CHC09-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;4021;;
L-CHC09-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;4022;;
L-CHC09-MO;FG;STIC-BCHCL9R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4023;;
L-CHC10-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4024;;
L-CHC10-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4025;;
L-CHC10-MO;FG;DUS-CHCL10R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;4026;;
L-CHC10-MO;FG;DUS-CHCL10R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;4026;202214;202215
L-CHC10-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;4027;;
L-CHC10-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;4028;;
L-CHC10-MO;FG;STIC-BCHCL10R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4029;;
L-CHC11-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4030;;
L-CHC11-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4031;;
L-CHC11-MO;FG;DUS-CHCL11R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;4032;;
L-CHC11-MO;FG;DUS-CHCL11R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;4032;202214;202215
L-CHC11-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;4033;;
L-CHC11-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;4034;;
L-CHC11-MO;FG;STIC-BCHCL11R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4035;;
L-CHC12-MO;FG;CAPC-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4036;;
L-CHC12-MO;FG;CONT-CHCLR0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4037;;
L-CHC12-MO;FG;DUS-CHCL12R1-MO;PM;1;Pc(s);Pc(s);0.04545454545;4038;;
L-CHC12-MO;FG;DUS-CHCL12R2-MO;PM;1;Pc(s);Pc(s);0.04545454545;4038;202214;202215
L-CHC12-MO;FG;IBOX-12BR0-MO;PM;0.08333;Pc(s);Pc(s);0.04545454545;4039;;
L-CHC12-MO;FG;KB-MOBOPR1-MO;PM;0.00694;Pc(s);Pc(s);0.04545454545;4040;;
L-CHC12-MO;FG;STIC-BCHCL12R0-MO;PM;1;Pc(s);Pc(s);0.04545454545;4041;;
L-CLADC01-W;FG;BOTP-CADLP00AJR0-W;SFG Packs;1;Pc(s);Pc(s);0.01002543036;4042;;
L-CLADC01-W;FG;CAPA-WCADLPR0-W;PM;1;Pc(s);Pc(s);0.01002543036;4043;;
L-CLADC01-W;FG;DUS-CADLP00R0-W;PM;1;Pc(s);Pc(s);0.01002543036;4044;;
L-CLADC01-W;FG;IBOX-CADLPATWER0-W;PM;0.08333;Pc(s);Pc(s);0.01002543036;4045;;
L-CLADC01-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.01002543036;4046;;
L-CLADC01-W;FG;STIC-BCADLP00R0-W;PM;1;Pc(s);Pc(s);0.01002543036;4047;;
L-CLADC01-W;FG;STIC-QCADLP00R0-W;PM;1;Pc(s);Pc(s);0.01002543036;4048;;
L-CLADC02-W;FG;BOTP-CADLP13DLR0-W;SFG Packs;1;Pc(s);Pc(s);0.0498687664;4049;;
L-CLADC02-W;FG;CAPA-WCADLPR0-W;PM;1;Pc(s);Pc(s);0.0498687664;4050;;
L-CLADC02-W;FG;DUS-CADLP13R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4051;;
L-CLADC02-W;FG;IBOX-CADLPATWER0-W;PM;0.08333;Pc(s);Pc(s);0.0498687664;4052;;
L-CLADC02-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.0498687664;4053;;
L-CLADC02-W;FG;STIC-BCADLP13R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4054;;
L-CLADC02-W;FG;STIC-QCADLP13R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4055;;
L-CLADC03-W;FG;BOTP-CADLP14RLR0-W;SFG Packs;1;Pc(s);Pc(s);0.0498687664;4056;;
L-CLADC03-W;FG;CAPA-WCADLPR0-W;PM;1;Pc(s);Pc(s);0.0498687664;4057;;
L-CLADC03-W;FG;DUS-CADLP14R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4058;;
L-CLADC03-W;FG;IBOX-CADLPATWER0-W;PM;0.08333;Pc(s);Pc(s);0.0498687664;4059;;
L-CLADC03-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.0498687664;4060;;
L-CLADC03-W;FG;STIC-BCADLP14R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4061;;
L-CLADC03-W;FG;STIC-QCADLP14R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4062;;
L-CLADC04-W;FG;BOTP-CADLP15DNR0-W;SFG Packs;1;Pc(s);Pc(s);0.0498687664;4063;;
L-CLADC04-W;FG;CAPA-WCADLPR0-W;PM;1;Pc(s);Pc(s);0.0498687664;4064;;
L-CLADC04-W;FG;DUS-CADLP15R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4065;;
L-CLADC04-W;FG;IBOX-CADLPATWER0-W;PM;0.08333;Pc(s);Pc(s);0.0498687664;4066;;
L-CLADC04-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.0498687664;4067;;
L-CLADC04-W;FG;STIC-BCADLP15R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4068;;
L-CLADC04-W;FG;STIC-QCADLP15R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4069;;
L-CLADC05-W;FG;BOTP-CADLP16KLR0-W;SFG Packs;1;Pc(s);Pc(s);0.0498687664;4070;;
L-CLADC05-W;FG;CAPA-WCADLPR0-W;PM;1;Pc(s);Pc(s);0.0498687664;4071;;
L-CLADC05-W;FG;DUS-CADLP16R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4072;;
L-CLADC05-W;FG;IBOX-CADLPATWER0-W;PM;0.08333;Pc(s);Pc(s);0.0498687664;4073;;
L-CLADC05-W;FG;KB-WIOTAR1-W;PM;0.00694;Pc(s);Pc(s);0.0498687664;4074;;
L-CLADC05-W;FG;STIC-BCADLP16R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4075;;
L-CLADC05-W;FG;STIC-QCADLP16R0-W;PM;1;Pc(s);Pc(s);0.0498687664;4076;;
L-CLSA-W;FG;BOTO-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4077;;
L-CLSA-W;FG;CAPA-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4078;;
L-CLSA-W;FG;WIPE-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4079;;
L-CLSB-W;FG;BOTO-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4080;;
L-CLSB-W;FG;CAPA-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4081;;
L-CLSB-W;FG;WIPE-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4082;;
L-CLSC-W;FG;BOTO-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4083;;
L-CLSC-W;FG;CAPA-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4084;;
L-CLSC-W;FG;WIPE-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4085;;
L-CLSD-W;FG;BOTO-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4086;;
L-CLSD-W;FG;CAPA-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4087;;
L-CLSD-W;FG;WIPE-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4088;;
L-CLSE-W;FG;BOTO-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4089;;
L-CLSE-W;FG;CAPA-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4090;;
L-CLSE-W;FG;WIPE-PSCRMSR0-W;PM;1;Pc(s);Pc(s);0.05010309278;4091;;
L-CLSF-W;FG;BOTO-PSCRMSR0-W;PM;1;Pc(s);Pc(s);;4092;;
L-CLSF-W;FG;CAPA-PSCRMSR0-W;PM;1;Pc(s);Pc(s);;4093;;
L-CLSF-W;FG;WIPE-PSCRMSR0-W;PM;1;Pc(s);Pc(s);;4094;;
L-CM01-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4095;;
L-CM01-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4096;;
L-CM01-EM5.5GR;FG;DUS-CMCCR2-E;PM;1;Pc(s);Pc(s);0.02994791667;4097;;
L-CM01-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4098;;
L-CM01-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4099;;
L-CM01-EM5.5GR;FG;STIC-BOTCMCCR1-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4100;;
L-CM01-EM5.5GR;FG;STIC-BOTCMCCR2-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4100;202230;202230
L-CM02-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4101;;
L-CM02-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4102;;
L-CM02-EM5.5GR;FG;DUS-CMFWR2-E;PM;1;Pc(s);Pc(s);0.02994791667;4103;;
L-CM02-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4104;;
L-CM02-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4105;;
L-CM02-EM5.5GR;FG;STIC-BOTCMFWR1-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4106;;
L-CM02-EM5.5GR;FG;STIC-BOTCMFWR2-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4106;;
L-CM03-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4107;;
L-CM03-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4108;;
L-CM03-EM5.5GR;FG;DUS-CMMVR2-E;PM;1;Pc(s);Pc(s);0.02994791667;4109;;
L-CM03-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4110;;
L-CM03-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4111;;
L-CM03-EM5.5GR;FG;STIC-BOTCMMVR1-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4112;;
L-CM03-EM5.5GR;FG;STIC-BOTCMMVR2-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4112;;
L-CM04-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4113;;
L-CM04-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4114;;
L-CM04-EM5.5GR;FG;DUS-CMFBR1-EILD;PM;1;Pc(s);Pc(s);0.02994791667;4115;;
L-CM04-EM5.5GR;FG;DUS-CMFBR2-E;PM;1;Pc(s);Pc(s);0.02994791667;4115;202214;202215
L-CM04-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4116;;
L-CM04-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4117;;
L-CM04-EM5.5GR;FG;STIC-BOTCMFBR1-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4118;;
L-CM04-EM5.5GR;FG;STIC-BOTCMFBR2-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4118;;
L-CM05-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4119;;
L-CM05-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4120;;
L-CM05-EM5.5GR;FG;DUS-CMFMR1-EILD;PM;1;Pc(s);Pc(s);0.02994791667;4121;;
L-CM05-EM5.5GR;FG;DUS-CMFMR2-E;PM;1;Pc(s);Pc(s);0.02994791667;4121;202214;202215
L-CM05-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4122;;
L-CM05-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00757;Pc(s);Pc(s);0.02994791667;4123;;
L-CM05-EM5.5GR;FG;STIC-BOTCMFMR1-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4124;;
L-CM05-EM5.5GR;FG;STIC-BOTCMFMR2-EOPP;PM;1;Pc(s);Pc(s);0.02994791667;4124;;
L-CM06-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);;4125;;
L-CM06-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);;4126;;
L-CM06-EM5.5GR;FG;DUS-CMJBR2-E;PM;1;Pc(s);Pc(s);;4127;;
L-CM06-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);;4128;;
L-CM06-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;4129;;
L-CM06-EM5.5GR;FG;STIC-BOTCMJBR1-EOPP;PM;1;Pc(s);Pc(s);;4130;;
L-CM06-EM5.5GR;FG;STIC-BOTCMJBR2-EOPP;PM;1;Pc(s);Pc(s);;4130;202230;202230
L-CM07-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);;4131;;
L-CM07-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);;4132;;
L-CM07-EM5.5GR;FG;DUS-CMTWR2-E;PM;1;Pc(s);Pc(s);;4133;;
L-CM07-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);;4134;;
L-CM07-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;4135;;
L-CM07-EM5.5GR;FG;STIC-BOTCMTWR1-EOPP;PM;1;Pc(s);Pc(s);;4136;;
L-CM07-EM5.5GR;FG;STIC-BOTCMTWR2-EOPP;PM;1;Pc(s);Pc(s);;4136;;
L-CM08-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4137;;
L-CM08-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4138;;
L-CM08-EM5.5GR;FG;DUS-CMPSR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4139;;
L-CM08-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4140;;
L-CM08-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4141;;
L-CM08-EM5.5GR;FG;STIC-BOTCMPSR1-EOPPT;PM;1;Pc(s);Pc(s);0.02994791667;4142;;
L-CM09-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4143;;
L-CM09-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4144;;
L-CM09-EM5.5GR;FG;DUS-CMBFR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4145;;
L-CM09-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4146;;
L-CM09-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4147;;
L-CM09-EM5.5GR;FG;STIC-BOTCMBFR1-EOPPT;PM;1;Pc(s);Pc(s);0.02994791667;4148;;
L-CM10-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4149;;
L-CM10-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4150;;
L-CM10-EM5.5GR;FG;DUS-CMSFR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4151;;
L-CM10-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4152;;
L-CM10-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4153;;
L-CM10-EM5.5GR;FG;STIC-BOTCMSFR0-EOPPT;PM;1;Pc(s);Pc(s);0.02994791667;4154;;
L-CM10-EM5.5GR;FG;STIC-BOTCMSFR1-EOPPT;PM;1;Pc(s);Pc(s);0.02994791667;4154;202230;202231
L-CM11-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4155;;
L-CM11-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4156;;
L-CM11-EM5.5GR;FG;DUS-CMABR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4157;;
L-CM11-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4158;;
L-CM11-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4159;;
L-CM11-EM5.5GR;FG;STIC-BOTCMABR0-EOPPT;PM;1;Pc(s);Pc(s);0.02994791667;4160;;
L-CM11-EM5.5GR;FG;STIC-BOTCMABR1-EOPPT;PM;1;Pc(s);Pc(s);0.02994791667;4160;202230;202230
L-CM12-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4161;;
L-CM12-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4162;;
L-CM12-EM5.5GR;FG;DUS-CMPPR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4163;;
L-CM12-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4164;;
L-CM12-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4165;;
L-CM12-EM5.5GR;FG;STIC-BOTCMPPR0-EOPPT;PM;1;Pc(s);Pc(s);0.02994791667;4166;;
L-CM12-EM5.5GR;FG;STIC-BOTCMPPR1-EOPPT;PM;1;Pc(s);Pc(s);0.02994791667;4166;202230;202230
L-CM13-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);;4167;;
L-CM13-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);;4168;;
L-CM13-EM5.5GR;FG;DUS-CMBBR1-E;PM;1;Pc(s);Pc(s);;4169;;
L-CM13-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);;4170;;
L-CM13-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);;4171;;
L-CM13-EM5.5GR;FG;STIC-BOTCMBBR1-EOPPT;PM;1;Pc(s);Pc(s);;4172;;
L-CM14-EM5.5GR;FG;BOTO-PCMR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4173;;
L-CM14-EM5.5GR;FG;CAPA-CMR0-EM;PM;1;Pc(s);Pc(s);0.02994791667;4174;;
L-CM14-EM5.5GR;FG;DUS-CMGAR1-E;PM;1;Pc(s);Pc(s);0.02994791667;4175;;
L-CM14-EM5.5GR;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.02994791667;4176;;
L-CM14-EM5.5GR;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02994791667;4177;;
