Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
MY-SRMRIH-W;FG;BOTO-AHRMS30R0-W;PM;1;Pc(s);Pc(s);0.03005989377;8012;;
MY-SRMRIH-W;FG;CAP-BHRMS30R0-W;PM;1;Pc(s);Pc(s);0.03005989377;8013;;
MY-SRMRIH-W;FG;DUS-HRMGSR0-W;PM;1;Pc(s);Pc(s);0.03005989377;8014;;
MY-SRMRIH-W;FG;KB-WELELR0-KMM125CF;PM;0.02778;Pc(s);Pc(s);0.03005989377;8015;;
MY-SRMRIH-W;FG;PU-AHRMS30R0-W;PM;1;Pc(s);Pc(s);0.03005989377;8016;;
MY-SRMRIH-W;FG;STIC-PAEBR1-WM;PM;1;Pc(s);Pc(s);0.03005989377;8017;;
MY-SRMRLSAN1-W;FG;BOTO-GLSA30R1-W;PM;1;Pc(s);Pc(s);0.03003196952;8018;;
MY-SRMRLSAN1-W;FG;DUS-LSA30R2-W;PM;1;Pc(s);Pc(s);0.03003196952;8019;;
MY-SRMRLSAN1-W;FG;KB-WEGELR0-KMM125CF;PM;0.04167;Pc(s);Pc(s);0.03003196952;8020;;
MY-SRMRLSAN1-W;FG;PIP-DB30SR0-X;PM;1;Pc(s);Pc(s);0.03003196952;8021;;
MY-SRMRLSAN1-W;FG;STIC-PAAR1-WM;PM;1;Pc(s);Pc(s);0.03003196952;8022;;
MY-SRMRRYTEN2-W;FG;BOTO-RYTERV100-W;PM;1;Pc(s);Pc(s);0.02958708139;8023;;
MY-SRMRRYTEN2-W;FG;CAP-RYTERV100-W;PM;1;Pc(s);Pc(s);0.02958708139;8024;;
MY-SRMRRYTEN2-W;FG;DUS-RYTE100RV-W;PM;1;Pc(s);Pc(s);0.02958708139;8025;;
MY-SRMRRYTEN2-W;FG;KB-WFSR1-W;PM;0.05;Pc(s);Pc(s);0.02958708139;8026;;
MY-SRMRRYTEN2-W;FG;PLU-FROZZ100R0-W;PM;1;Pc(s);Pc(s);0.02958708139;8027;;
MY-SRMRRYTEN2-W;FG;STIC-PAHR1-EM;PM;1;Pc(s);Pc(s);0.02958708139;8028;;
MY-SRMRRYUMS-W;FG;SRM-RRYUMS-W;FG;1;Pc(s);Pc(s);0.05014448411;8029;;
MY-SRMRWSIBS-W;FG;KB-W6040R2-W;PM;0.04;Pc(s);Pc(s);0;8030;;
MY-SRMRWSIBS-W;FG;SRM-RWSIBS-W;FG;1;Pc(s);Pc(s);0;8031;;
MY-SRMRWSIBS-W;FG;STIC-PAPHUR1-WM;PM;1;Pc(s);Pc(s);0;8032;;
MY-SRMRWSPTEN2-W;FG;KB-WFSR1-W;PM;0.05;Pc(s);Pc(s);0;8033;;
MY-SRMRWSPTEN2-W;FG;SRM-RWSPTEN2-W;FG;1;Pc(s);Pc(s);0;8034;;
MY-SRMRWSPTEN2-W;FG;STIC-PACESR1-WM;PM;1;Pc(s);Pc(s);0;8035;;
MY-SRMRWSPTEN4-W;FG;KB-WALPHAR1-W;PM;0.05;Pc(s);Pc(s);0.01034482759;8036;;
MY-SRMRWSPTEN4-W;FG;SRM-RWSPTEN4-W;FG;1;Pc(s);Pc(s);0.01034482759;8037;;
MY-SRMRWSPTEN4-W;FG;STIC-PAGR1-WM;PM;1;Pc(s);Pc(s);0.01034482759;8038;;
MY-SSSB45-EM;FG;KB-EBR1-KMK125CF;PM;0.06667;Pc(s);Pc(s);0;8039;;
MY-SSSB45-EM;FG;SS-SB45-EM;FG;1;Pc(s);Pc(s);0;8040;;
MY-SSSB45-EM;FG;STIC-PACR1-EM;PM;1;Pc(s);Pc(s);0;8041;;
MY-SSSBAT30-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0;8042;;
MY-SSSBAT30-EM;FG;SS-SBAT30-EM;FG;1;Pc(s);Pc(s);0;8043;;
MY-SSSBAT30-EM;FG;STIC-PALR1-EM;PM;1;Pc(s);Pc(s);0;8044;;
MY-SSSBSP30-EM;FG;KB-EAR0-KMM125;PM;0.02778;Pc(s);Pc(s);0.03001116695;8045;;
MY-SSSBSP30-EM;FG;STIC-PAPR0-EM;PM;1;Pc(s);Pc(s);0.03001116695;8046;;
MY-SSSBSP30-EM;FG;TUBE-SBSPFR1-E;PM;1;Pc(s);Pc(s);0.03001116695;8047;;
MY-SSUVSLMSN-W;FG;KB-WDELTAR0-KMM125CF;PM;0.04166;Pc(s);Pc(s);0;8048;;
MY-SSUVSLMSN-W;FG;SS-UVSLMS-W;FG;1;Pc(s);Pc(s);0;8049;;
MY-SSUVSLMSN-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0;8050;;
MY-TCR3LLF01-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0;8051;;
MY-TCR3LLF01-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0;8052;;
MY-TCR3LLF01-W;FG;TC-R3LLF01-W;FG;1;Pc(s);Pc(s);0;8053;;
MY-TCR3LLF02-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02983539095;8054;;
MY-TCR3LLF02-W;FG;DUS-LPL02R2-W;PM;1;Pc(s);Pc(s);0.02983539095;8055;;
MY-TCR3LLF02-W;FG;DUS-LPL02R3PU-W;PM;1;Pc(s);Pc(s);0.02983539095;8055;202236;
MY-TCR3LLF02-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02983539095;8056;;
MY-TCR3LLF02-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02983539095;8057;;
MY-TCR3LLF02-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02983539095;8058;;
MY-TCR3LLF02-W;FG;STIC-BLPL02R0-W;PM;1;Pc(s);Pc(s);0.02983539095;8059;;
MY-TCR3LLF02-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0.02983539095;8060;;
MY-TCR3LLF03-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.03005464481;8061;;
MY-TCR3LLF03-W;FG;DUS-LPL03R2-W;PM;1;Pc(s);Pc(s);0.03005464481;8062;;
MY-TCR3LLF03-W;FG;DUS-LPL03R3PU-W;PM;1;Pc(s);Pc(s);0.03005464481;8062;202236;
MY-TCR3LLF03-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.03005464481;8063;;
MY-TCR3LLF03-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.03005464481;8064;;
MY-TCR3LLF03-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.03005464481;8065;;
MY-TCR3LLF03-W;FG;STIC-BLPL03R0-W;PM;1;Pc(s);Pc(s);0.03005464481;8066;;
MY-TCR3LLF03-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0.03005464481;8067;;
MY-TCR3LLF04-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0;8068;;
MY-TCR3LLF04-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0;8069;;
MY-TCR3LLF04-W;FG;TC-R3LLF04-W;FG;1;Pc(s);Pc(s);0;8070;;
MY-TCR3LLF05-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0;8071;;
MY-TCR3LLF05-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0;8072;;
MY-TCR3LLF05-W;FG;TC-R3LLF05-W;FG;1;Pc(s);Pc(s);0;8073;;
MY-TCR3LLF06-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02916666667;8074;;
MY-TCR3LLF06-W;FG;DUS-LPL06R0-W;PM;1;Pc(s);Pc(s);0.02916666667;8075;;
MY-TCR3LLF06-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02916666667;8076;;
MY-TCR3LLF06-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02916666667;8077;;
MY-TCR3LLF06-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02916666667;8078;;
MY-TCR3LLF06-W;FG;STIC-BLPL06R0-W;PM;1;Pc(s);Pc(s);0.02916666667;8079;;
MY-TCR3LLF06-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0.02916666667;8080;;
MY-TCR3LLF07-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02916666667;8081;;
MY-TCR3LLF07-W;FG;DUS-LPL07R0-W;PM;1;Pc(s);Pc(s);0.02916666667;8082;;
MY-TCR3LLF07-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02916666667;8083;;
MY-TCR3LLF07-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02916666667;8084;;
MY-TCR3LLF07-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02916666667;8085;;
MY-TCR3LLF07-W;FG;STIC-BLPL07R0-W;PM;1;Pc(s);Pc(s);0.02916666667;8086;;
MY-TCR3LLF07-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);0.02916666667;8087;;
MY-TWCCLFTA-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);;8088;;
MY-TWCCLFTA-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);;8089;;
MY-TWCCLFTA-W;FG;TWC-CLFTA-W;FG;1;Pc(s);Pc(s);;8090;;
MY-TWCCLFTB-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);;8091;;
MY-TWCCLFTB-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);;8092;;
MY-TWCCLFTB-W;FG;TWC-CLFTB-W;FG;1;Pc(s);Pc(s);;8093;;
MY-TWCCLFTC-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);;8094;;
MY-TWCCLFTC-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);;8095;;
MY-TWCCLFTC-W;FG;TWC-CLFTC-W;FG;1;Pc(s);Pc(s);;8096;;
MY-TWCCLFTD-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);;8097;;
MY-TWCCLFTD-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);;8098;;
MY-TWCCLFTD-W;FG;TWC-CLFTD-W;FG;1;Pc(s);Pc(s);;8099;;
MY-TWCCLFTE-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);;8100;;
MY-TWCCLFTE-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);;8101;;
MY-TWCCLFTE-W;FG;TWC-CLFTE-W;FG;1;Pc(s);Pc(s);;8102;;
MY-TWCCLFTF-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);;8103;;
MY-TWCCLFTF-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);;8104;;
MY-TWCCLFTF-W;FG;TWC-CLFTF-W;FG;1;Pc(s);Pc(s);;8105;;
MY-TWCCLFTG-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);;8106;;
MY-TWCCLFTG-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);;8107;;
MY-TWCCLFTG-W;FG;TWC-CLFTG-W;FG;1;Pc(s);Pc(s);;8108;;
MY-TWCCLFTH-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);;8109;;
MY-TWCCLFTH-W;FG;STIC-PABR1-WM;PM;1;Pc(s);Pc(s);;8110;;
MY-TWCCLFTH-W;FG;TWC-CLFTH-W;FG;1;Pc(s);Pc(s);;8111;;
MY-UVSAFE-W;FG;KB-WOMEGAR1-W;PM;0.03571;Pc(s);Pc(s);0.03001310616;8112;;
MY-UVSAFE-W;FG;PAP-UVSAFER2-W;PM;1;Pc(s);Pc(s);0.03001310616;8113;;
MY-UVSAFE-W;FG;PAP-UVSAFER3-W;PM;1;Pc(s);Pc(s);0.03001310616;8113;;
MY-UVSAFE-W;FG;PLAS-VCUVST3I1R0-W;PM;1;Pc(s);Pc(s);0.03001310616;8114;;
MY-UVSAFE-W;FG;PLAS-VCUVST3I1R1-W;PM;1;Pc(s);Pc(s);0.03001310616;8114;202232;
MY-UVSAFE-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0.03001310616;8115;;
MY-UVSAFE-W;FG;TUBE-UVSWFR0-W;PM;1;Pc(s);Pc(s);0.03001310616;8116;;
MY-UVSASP-W;FG;BOTO-UVSWRR1-W;PM;1;Pc(s);Pc(s);0.03003520049;8117;;
MY-UVSASP-W;FG;CAP-UVSWRR0-W;PM;1;Pc(s);Pc(s);0.03003520049;8118;;
MY-UVSASP-W;FG;KB-WDELTAR0-KMM125CF;PM;0.047619;Pc(s);Pc(s);0.03003520049;8119;;
MY-UVSASP-W;FG;PAP-UVSWRR2-W;PM;1;Pc(s);Pc(s);0.03003520049;8120;;
MY-UVSASP-W;FG;PLAS-VUVSBR0-W;PM;1;Pc(s);Pc(s);0.03003520049;8121;;
MY-UVSASP-W;FG;PLU-UVSWRR0-W;PM;1;Pc(s);Pc(s);0.03003520049;8122;;
MY-UVSESG-W;FG;KB-W200R1-W;PM;0.03571;Pc(s);Pc(s);0.03000514909;8123;;
MY-UVSESG-W;FG;PAP-UVSESGR5-W;PM;1;Pc(s);Pc(s);0.03000514909;8124;;
MY-UVSESG-W;FG;PAP-UVSESGR6-W;PM;1;Pc(s);Pc(s);0.03000514909;8124;;
MY-UVSESG-W;FG;PLAS-VCUVST3I1R0-W;PM;1;Pc(s);Pc(s);0.03000514909;8125;;
MY-UVSESG-W;FG;PLAS-VCUVST3I1R1-W;PM;1;Pc(s);Pc(s);0.03000514909;8125;202232;
MY-UVSESG-W;FG;STIC-PALLCR1-WM;PM;1;Pc(s);Pc(s);0.03000514909;8126;;
MY-UVSESG-W;FG;TUBE-UVSGM-WPBL;PM;1;Pc(s);Pc(s);0.03000514909;8127;;
MZ-W1M1-W50ML;FG;BOTO-S50POOWNLG-P1PH;PM;1;Pc(s);Pc(s);0.05016051364;8128;;
MZ-W1M1-W50ML;FG;CAP-S50POOWNLGO-PP;PM;1;Pc(s);Pc(s);0.05016051364;8129;;
MZ-W1M1-W50ML;FG;KB-K100R1-W;PM;0.03571;Pc(s);Pc(s);0.05016051364;8130;;
MZ-W1M1-W50ML;FG;PART-KBBS50R1-KMM28L;PM;0.03571;Pc(s);Pc(s);0.05016051364;8131;;
MZ-W1M1-W50ML;FG;PART-KBBS50-KMM28L;PM;0.03571;Pc(s);Pc(s);0.05016051364;8131;;
MZ-W1M1-W50ML;FG;PLU-BS50POOWNL-NTRLD;PM;1;Pc(s);Pc(s);0.05016051364;8132;;
MZ-W1M1-W50ML;FG;PS-CAP-WPVC;PM;1.05;Pc(s);Pc(s);0.05016051364;8133;;
MZ-W1M1-W50ML;FG;STIC-BPOO50R1-WFC1WD;PM;1;Pc(s);Pc(s);0.05016051364;8134;;
MZ-W1M2-W150ML;FG;BOTO-S150OOFMWN-GOHD;PM;1;Pc(s);Pc(s);0.1114827202;8135;;
MZ-W1M2-W150ML;FG;CAP-S150OOFMWNL-GOPP;PM;1;Pc(s);Pc(s);0.1114827202;8136;;
MZ-W1M2-W150ML;FG;KB-BTLS150WNL32-K125;PM;0.04167;Pc(s);Pc(s);0.1114827202;8137;;
MZ-W1M2-W150ML;FG;PART-KBBS150R1-KMM24L;PM;0.04167;Pc(s);Pc(s);0.1114827202;8138;;
MZ-W1M2-W150ML;FG;PLU-BS150OOFMWN-NTRL;PM;1;Pc(s);Pc(s);0.1114827202;8139;;
MZ-W1M2-W150ML;FG;PS-CAP-WPVC;PM;1;Pc(s);Pc(s);0.1114827202;8140;;
MZ-W1M2-W150ML;FG;STIC-BOOFM150R1-WPPW;PM;1;Pc(s);Pc(s);0.1114827202;8141;;
N-P1L-P450;FG;BOTP-NLREV1450-P;SFG Packs;1;Pc(s);Pc(s);0.1028806584;8142;;
N-P1L-P450;FG;CAP-BL200BLA-PP;PM;1;Pc(s);Pc(s);0.1028806584;8143;;
N-P1L-P450;FG;KB-P450R1211-KMM125B;PM;0.08333;Pc(s);Pc(s);0.1028806584;8144;;
N-P1L-P450;FG;PLU-BL200NAT-LDPE;PM;1;Pc(s);Pc(s);0.1028806584;8145;;
N-P1P3P-P240;FG;CAPP-R250SILVER-PP;PM;1;Pc(s);Pc(s);0.05081300813;8146;;
N-P1P3P-P240;FG;CUPS-PR150BPAPP-1105;PM;1;Pc(s);Pc(s);0.05081300813;8147;;
N-P1P3P-P240;FG;KB-P720R2-KMK125CF;PM;0.04167;Pc(s);Pc(s);0.05081300813;8148;;
N-P1P3P-P240;FG;POT-R250BLACK-PP;PM;1;Pc(s);Pc(s);0.05081300813;8149;;
N-P1P3P-P240;FG;STIC-PPNS224R2H-3152;PM;1;Pc(s);Pc(s);0.05081300813;8150;;
N-P1P3P-P720;FG;CAPP-R250SILVER-PP;PM;1;Pc(s);Pc(s);0.06887052342;8151;;
N-P1P3P-P720;FG;CUPS-PR150BPAPP-1105;PM;1;Pc(s);Pc(s);0.06887052342;8152;;
N-P1P3P-P720;FG;KB-P720R2-KMK125CF;PM;0.08333;Pc(s);Pc(s);0.06887052342;8153;;
N-P1P3P-P720;FG;POTS-NLPS2REV17-P;SFG Packs;1;Pc(s);Pc(s);0.06887052342;8154;;
NFSS-CSFC3-W;PM;ENV-NFSCSFC3-W;PM;1;Pc(s);Pc(s);;8155;;
NFSS-CSFC3-W;PM;KB-WMUR0-KMM125;PM;0.00492;Pc(s);Pc(s);;8156;;
NFSS-CSFC3-W;PM;SACH-NFSCSFC3-W;PM;2E-05;Pc(s);Roll;;8157;;
P-BRGSDUV-L;FG;FW-GSNP-L;REFILL;1;Pc(s);Pc(s);0.04997835096;8158;;
P-BRGSDUV-L;FG;KB-LABAR0-L;PM;0.04166;Pc(s);Pc(s);0.04997835096;8159;;
P-BRGSDUV-L;FG;M-BRERMCNP-L;REFILL;1;Pc(s);Pc(s);0.04997835096;8160;;
P-BRGSDUV-L;FG;PAP-OTGMR0-L;PM;1;Pc(s);Pc(s);0.04997835096;8161;;
P-BRGSDUV-L;FG;POUC-OTGMR0-L;PM;1;Pc(s);Pc(s);0.04997835096;8162;;
P-BRGSDUV-L;FG;SS-DUVSDENP-L;REFILL;1;Pc(s);Pc(s);0.04997835096;8163;;
P-BSFTRRP-EM;FG;BOTO-L50NAT-UPP;PM;6;Pc(s);Pc(s);0.05000520356;8164;;
P-BSFTRRP-EM;FG;CAP-BL100NAT-UPP;PM;6;Pc(s);Pc(s);0.05000520356;8165;;
P-BSFTRRP-EM;FG;IBOX-RRPBSFT50R0-E;PM;1;Pc(s);Pc(s);0.05000520356;8166;;
P-BSFTRRP-EM;FG;KB-BTLPU5510-3332781;PM;0.08333;Pc(s);Pc(s);0.05000520356;8167;;
P-BSFTRRP-EM;FG;KB-BPUR1-W;PM;0.08333;Pc(s);Pc(s);0.05000520356;8167;;
P-BSFTRRP-EM;FG;PART-IRRPBSFT50R0-E;PM;1;Pc(s);Pc(s);0.05000520356;8168;;
P-BSFTRRP-EM;FG;PLU-BL100NAT-ULDPE;PM;6;Pc(s);Pc(s);0.05000520356;8169;;
P-BSFTRRP-EM;FG;STIC-SBSFT50-E;PM;6;Pc(s);Pc(s);0.05000520356;8170;;
P-BSFWRRP-EM;FG;IBOX-RRPBSFW50R0-E;PM;1;Pc(s);Pc(s);0.004292744215;8171;;
P-BSFWRRP-EM;FG;KB-EAR0-KMM125;PM;0.25;Pc(s);Pc(s);0.004292744215;8172;;
P-BSFWRRP-EM;FG;PART-IRRPBSFW50R0-E;PM;1;Pc(s);Pc(s);0.004292744215;8173;;
P-BSFWRRP-EM;FG;TUBE-BSFW50R1-EPBL;PM;6;Pc(s);Pc(s);0.004292744215;8174;;
P-BSFWRRP-EM;FG;TUBE-BSFW50-EPBL;PM;6;Pc(s);Pc(s);0.004292744215;8174;;
P-CESR-W;FG;DUS-CTKR1-W;PM;1;Pc(s);Pc(s);0.03007683864;8175;;
P-CESR-W;FG;KB-K100R1-W;PM;0.2;Pc(s);Pc(s);0.03007683864;8176;;
P-CESR-W;FG;M-CSRRCN2-W;REFILL;1;Pc(s);Pc(s);0.03007683864;8177;;
P-CESR-W;FG;PLAS-VCTKR1-W;PM;1;Pc(s);Pc(s);0.03007683864;8178;;
P-CESR-W;FG;PS-SABER0-WBOPP;PM;0.0029;Pc(s);kg;0.03007683864;8179;;
P-CESR-W;FG;REM-CDAMGN2-W;REFILL;1;Pc(s);Pc(s);0.03007683864;8180;;
P-CESR-W;FG;SRM-CABN2-W;REFILL;1;Pc(s);Pc(s);0.03007683864;8181;;
P-CGK-W;FG;DUS-CGKR0-W;PM;1;Pc(s);Pc(s);0.02990033223;8182;;
P-CGK-W;FG;KB-K100R1-W;PM;0.2;Pc(s);Pc(s);0.02990033223;8183;;
P-CGK-W;FG;M-CSAOC10-W;REFILL;1;Pc(s);Pc(s);0.02990033223;8184;;
P-CGK-W;FG;PLAS-VCGKR0-W;PM;1;Pc(s);Pc(s);0.02990033223;8185;;
P-CGK-W;FG;PS-SABER0-WBOPP;PM;0.0029;Pc(s);kg;0.02990033223;8186;;
P-CGK-W;FG;SRM-CABN2-W;REFILL;1;Pc(s);Pc(s);0.02990033223;8187;;
P-CGK-W;FG;SRM-CSRO10-W;REFILL;1;Pc(s);Pc(s);0.02990033223;8188;;
P-CSC1-W;FG;KB-WPHR2-W;PM;0.02778;Pc(s);Pc(s);0;8189;;
P-CSC1-W;FG;LEAF-CSPR22-W;PM;1;Pc(s);Pc(s);0;8190;;
P-CSC1-W;FG;M-CSAOC10-W;REFILL;1;Pc(s);Pc(s);0;8191;;
P-CSC1-W;FG;M-CSRRCN2-W;REFILL;1;Pc(s);Pc(s);0;8192;;
P-CSC1-W;FG;POUC-CSPR22-W;PM;1;Pc(s);Pc(s);0;8193;;
P-CSC1-W;FG;REM-CDAMGN2-W;REFILL;1;Pc(s);Pc(s);0;8194;;
P-CSC1-W;FG;SRM-CABN2-W;REFILL;1;Pc(s);Pc(s);0;8195;;
P-CSC1-W;FG;SRM-CSAE-W;FG;1;Pc(s);Pc(s);0;8196;;
P-CSC1-W;FG;SRM-CSRO10-W;REFILL;1;Pc(s);Pc(s);0;8197;;
P-CSC1-W;FG;STIC-CSPR22-W;PM;1;Pc(s);Pc(s);0;8198;;
P-CSP-W;FG;FW-RWSABHA-W;FG;1;Pc(s);Pc(s);0;8199;;
P-CSP-W;FG;KB-PBCR1-W;PM;0.14286;Pc(s);Pc(s);0;8200;;
P-CSP-W;FG;LEAF-CSCSPR0-W;PM;1;Pc(s);Pc(s);0;8201;;
P-CSP-W;FG;M-RWSDCN2-W;FG;1;Pc(s);Pc(s);0;8202;;
P-CSP-W;FG;SRM-RWSIBS-W;FG;1;Pc(s);Pc(s);0;8203;;
P-CSP-W;FG;SRM-RWSPTEN1-W;FG;1;Pc(s);Pc(s);0;8204;;
P-CSP-W;FG;STIC-QRBBCSP-W;PM;1;Pc(s);Pc(s);0;8205;;
P-CSP-W;FG;TOBG-BCSP-W;PM;1;Pc(s);Pc(s);0;8206;;
P-CSTK-W;FG;DUS-CSRSSKR0-W;PM;1;Pc(s);Pc(s);0.03006976185;8207;;
P-CSTK-W;FG;FW-RWSABHANP-W;REFILL;1;Pc(s);Pc(s);0.03006976185;8208;;
P-CSTK-W;FG;KB-GKMK-W;PM;0.125;Pc(s);Pc(s);0.03006976185;8209;;
P-CSTK-W;FG;M-RWSDCNP-W;REFILL;1;Pc(s);Pc(s);0.03006976185;8210;;
P-CSTK-W;FG;PLAS-VCSTKR0-W;PM;1;Pc(s);Pc(s);0.03006976185;8211;;
P-CSTK-W;FG;SRM-RWSIBSNP-W;REFILL;1;Pc(s);Pc(s);0.03006976185;8212;;
P-CSTK-W;FG;STIC-SEKITR1-W;PM;1;Pc(s);Pc(s);0.03006976185;8213;;
P-IPR1-W;FG;BOX-ISUE-IP;PM;1;Pc(s);Pc(s);0;8214;;
P-IPR1-W;FG;ES-IPSCP-W;FG;1;Pc(s);Pc(s);0;8215;;
P-IPR1-W;FG;INSP-BBP02ABWR0-X;PM;1;Pc(s);Pc(s);0;8216;;
P-IPR1-W;FG;KB-PBCR1-W;PM;0.07692;Pc(s);Pc(s);0;8217;;
P-IPR3-W;FG;BOX-ISULL-IP;PM;1;Pc(s);Pc(s);0;8218;;
P-IPR3-W;FG;INSP-BBP01TBWR0-X;PM;1;Pc(s);Pc(s);0;8219;;
P-IPR3-W;FG;KB-PBCR1-W;PM;0.07692;Pc(s);Pc(s);0;8220;;
P-RD-EM;FG;BOX-EPR22-E;PM;1;Pc(s);Pc(s);0;8221;;
P-RD-EM;FG;KB-WPHR2-W;PM;0.02222;Pc(s);Pc(s);0;8222;;
P-RD-EM;FG;L-LLS02-EM;FG;1;Pc(s);Pc(s);0;8223;;
P-RD-EM;FG;L-NLCB-EM;FG;1;Pc(s);Pc(s);0;8224;;
P-RD-EM;FG;LB-LMPB-EM;FG;1;Pc(s);Pc(s);0;8225;;
P-RD-EM;FG;PAP-SPC50R22-E;PM;1;Pc(s);Pc(s);0;8226;;
P-RD-EM;FG;STIC-ERRD22R2-E;PM;1;Pc(s);Pc(s);0;8227;;
P-RHDSSK-W;FG;DUS-HRKR0-W;PM;1;Pc(s);Pc(s);0.03835826621;8228;;
P-RHDSSK-W;FG;DUS-HRKR1-W;PM;1;Pc(s);Pc(s);0.03835826621;8228;;
P-RHDSSK-W;FG;FW-RHMFN2-W;REFILL;1;Pc(s);Pc(s);0.03835826621;8229;;
P-RHDSSK-W;FG;KB-WIPSKMMR1-W;PM;0.05556;Pc(s);Pc(s);0.03835826621;8230;;
P-RHDSSK-W;FG;M-RHDGN3-W;REFILL;1;Pc(s);Pc(s);0.03835826621;8231;;
P-RHDSSK-W;FG;STIC-SEKITR0-W;PM;1;Pc(s);Pc(s);0.03835826621;8232;;
P-RM-EM;FG;BOX-EPR22-E;PM;1;Pc(s);Pc(s);0;8233;;
P-RM-EM;FG;KB-WPHR2-W;PM;0.02222;Pc(s);Pc(s);0;8234;;
P-RM-EM;FG;L-LLS01-EM;FG;1;Pc(s);Pc(s);0;8235;;
P-RM-EM;FG;PAP-SPC50R22-E;PM;1;Pc(s);Pc(s);0;8236;;
P-RM-EM;FG;SRM-AN1-EM;FG;1;Pc(s);Pc(s);0;8237;;
P-RM-EM;FG;STIC-EPRM22-E;PM;1;Pc(s);Pc(s);0;8238;;
P-RS-EM;FG;BOX-EPR22-E;PM;1;Pc(s);Pc(s);0;8239;;
P-RS-EM;FG;FT-BST-EM;FG;1;Pc(s);Pc(s);0;8240;;
P-RS-EM;FG;KB-WPHR2-W;PM;0.02222;Pc(s);Pc(s);0;8241;;
P-RS-EM;FG;PAP-SPC50R22-E;PM;1;Pc(s);Pc(s);0;8242;;
P-RS-EM;FG;SRM-BSS-EM;FG;1;Pc(s);Pc(s);0;8243;;
P-RS-EM;FG;SS-SBAT30-EM;FG;1;Pc(s);Pc(s);0;8244;;
P-RS-EM;FG;STIC-EPRS22-E;PM;1;Pc(s);Pc(s);0;8245;;
P-SSHUE-L;FG;FW-GS-L;FG;1;Pc(s);Pc(s);;8246;;
P-SSHUE-L;FG;KB-LABBR0-L;PM;0.5;Pc(s);Pc(s);;8247;;
P-SSHUE-L;FG;LEAF-HUEP-L;PM;1;Pc(s);Pc(s);;8248;;
P-SSHUE-L;FG;M-BRERMC-L;FG;1;Pc(s);Pc(s);;8249;;
P-SSHUE-L;FG;POUC-BSP22-L;PM;1;Pc(s);Pc(s);;8250;;
