"Product Korporat Code","BoM Lines/Product Template/Korporat Code","BoM Lines/Quantity","BoM Lines/Product Unit of Measure"
"","STIC-EYECWTSN-WM","1.0","Pc(s)"
"","DUS-ELF01TW-WM","1.0","Pc(s)"
"","STIC-PAELFR1-WM","2.0","Pc(s)"
"F-NSLLFM2-W","F-LLF02-BULK","0.006","kg"
"","TUBE-LLFM02R1-W","1.0","Pc(s)"
"L-PTMCD-MO","STIC-BPTMLC12R0-MO","1.0","Pc(s)"
"","CAPA-PTMLCR1-MO","1.0","Pc(s)"
"","BOTO-PTMLCR1-MO","1.0","Pc(s)"
"","KB-MOCC36R1-270CF","0.00757","Pc(s)"
"","DUS-PMTLCALLR2-MO","1.0","Pc(s)"
"","IBOX-CR0-MO","0.08333","Pc(s)"
"","STIC-VBPTMLCB12R0-MO","1.0","Pc(s)"
"","L-PTMCD-BULK","0.007","kg"
"MY-LEMC03-W4G","L-EMC03-W4GR","1.0","Pc(s)"
"","STIC-PADEMLC03-WMV","1.0","Pc(s)"
"","STIC-PBCEMLC03-WMV","1.0","Pc(s)"
"","KB-WIOTAR1-W","0.00694","Pc(s)"
"EL-PNB-MO1,2G","ELP-NBMOR2SPB-CT2S","1.0","Pc(s)"
"FW-LWFN2-W","FW-LWF-BULK","0.1","kg"
"","TUBE-LWFF100R0-W","1.0","Pc(s)"
"","KB-WT100R1-KMM125BF","0.02857","Pc(s)"
"BP-SPCE-W35ML","BP-SPCE-BULK","0.035","kg"
"","STIC-BOTEDTPCR0-WPP","1.0","Pc(s)"
"","KB-WEDT3635R2-W","0.02778","Pc(s)"
"","PU-CEDTR1-W","1.0","Pc(s)"
"","DUS-EDTPCR1-WILD","1.0","Pc(s)"
"","PS-PVCWEDT-125P","1.0","Pc(s)"
"","CAP-PS35WALU-SSIP","1.0","Pc(s)"
"","BOTO-PS35WF-P1WG","1.0","Pc(s)"
"","PART-DEDTPCR0-WAC","1.0","Pc(s)"
"CM-LCC-W","CM-LCC-BULK","0.1","kg"
"","KB-WT100R1-KMM125BF","0.02857","Pc(s)"
"","TUBE-LCC100R1-W","1.0","Pc(s)"
"S-CSCB01-B","S-CSCB-BULK","0.02","kg"
"","PU-LS20-BL","1.0","Pc(s)"
"","STIC-SEPOR0-X","1.0","Pc(s)"
"","BOTO-GCBCS20R0-BL","1.0","Pc(s)"
"","CAP-OPLS20-BL","1.0","Pc(s)"
"","DUS-CBCSR0-B","1.0","Pc(s)"
"","KB-BSR0-B","0.0833333","Pc(s)"
"SS-UVSAMSF-W","SS-UVSAMSF-BULK","0.03","kg"
"","TUBE-UVSGM-WPBL","1.0","Pc(s)"
"L-CUMKORE-W","DUS-CULML13R1-W","1.0","Pc(s)"
"","KB-WIOTAR1-W","0.00694","Pc(s)"
"","IBOX-BR0-W","0.08333","Pc(s)"
"","STIC-BCULML13R0-W","1.0","Pc(s)"
"","CAPC-CULML13R0-W","1.0","Pc(s)"
"","L-CUMKORE-BULK","0.0036","kg"
"","CONT-CULML13R0-W","1.0","Pc(s)"
"MY-FCLCMA-W","KB-WIPSKMMR1-W","0.01613","Pc(s)"
"","STIC-PALLCR1-WM","1.0","Pc(s)"
"","F-CLCMA-W","1.0","Pc(s)"
"SS-UVSDSIF-W","SS-UVSDSIF-BULK","0.04","kg"
"","TUBE-UVSGM-WPBL","1.0","Pc(s)"
"TC-R4LLF01-W","TC-R4LLF01-BULK","0.012","kg"
"","GODE-TWC5,4B-SM-P","1.0","Pc(s)"
"","CONT-LTCSR0-WRL","0.5","Pc(s)"
"","CONT-LBBCPR1-WASABS","0.5","Pc(s)"
"","PLAS-DM60R0-W","1.0","Pc(s)"
"","PUFF-TWCNBRR1-W","1.0","Pc(s)"
"CUS-RVPDMCC21-MO","CUS-PDCCC21R1-MO","1.0","Pc(s)"
"B-R4L01LB-W","B-R4L01LB-BULK","0.01","kg"
"","CONT-BMLPR2-E","1.0","Pc(s)"
"","SHIF-BMLPR2-E","1.0","Pc(s)"
"","CAPC-BMLPR2-E","1.0","Pc(s)"
"CUS-RVPDMCN10-MO","CUS-PDCCN10R1-MO","1.0","Pc(s)"
"CUS-RVPDMCN50-MO","CUS-PDCCN50R1-MO","1.0","Pc(s)"
"CUS-RVPDMCW42-MO","CUS-PDCCW42R1-MO","1.0","Pc(s)"
"L-GS08-EM","L-GS08-BULK","0.003","kg"
"","BOTO-PSFWGSRV08R0-E","1.0","Pc(s)"
"","CAPA-PSFGSRV08R0-E","1.0","Pc(s)"
"CUS-RVPDMCW22-MO","CUS-PDCCW22R1-MO","1.0","Pc(s)"
"CUS-RVPDMCC51-MO","CUS-PDCCC51R1-MO","1.0","Pc(s)"
"REM-NFSOIMW-MO","REM-OIMW-BULK","0.075","kg"
"","REM-OIMWB-BULK","0.025","kg"
"","BOTO-MUPETRF12-X","1.0","Pc(s)"
"","CAP-MUSRF12W-X","1.0","Pc(s)"
"CUS-RVPDMCW30-MO","CUS-PDCCW30R1-MO","1.0","Pc(s)"
"CUS-RVPDMCW33-MO","CUS-PDCCW33R1-MO","1.0","Pc(s)"
"CUS-RVPDMCN30-MO","CUS-PDCCN30R1-MO","1.0","Pc(s)"
"CUS-RVPDMCW41-MO","CUS-PDCCW41R1-MO","1.0","Pc(s)"
"SS-NSSPF30-W","SS-NSSPF30-BULK","0.04","kg"
"","TUBE-SCG40HR1W-OE","1.0","Pc(s)"
"FW-D14-Z60ML","FW-SB-BULK","0.06","kg"
"","TUBE-FW60R2-Z","1.0","Pc(s)"
"","CAP-TFWR2-Z","1.0","Pc(s)"
"","KB-BTLPU5510-3332781","0.0090909","Pc(s)"
"MA-MSAR-W","TISU-SMHNSR0-W","1.0","Pc(s)"
"","MA-MSAR-BULK","0.02","kg"
"","POUC-ASSMR0-W","1.0","Pc(s)"
"MA-MSLP-W","MA-MSL-BULK","0.02","kg"
"","TISU-SMHNSR0-W","1.0","Pc(s)"
"","POUC-LSSMR0-W","1.0","Pc(s)"
"M-NFSCSRRCN2-W","M-CSRRC-BULK","0.005","kg"
"","POT-PSMUNFSRC5-CL","1.0","Pc(s)"
"M-RCSAOC10P-W","M-CSAOC-BULK","0.01","kg"
"","POT-GCOC10R0-CL","1.0","Pc(s)"
"","PLU-CGKOC10R0-W","1.0","Pc(s)"
"","CAP-GCFJR0-CL","1.0","Pc(s)"
"M-RCSRRCN2P-W","M-CSRRC-BULK","0.01","kg"
"","POT-GCRC10R0-CL","1.0","Pc(s)"
"","PLU-CGKOC10R0-W","1.0","Pc(s)"
"","CAP-GCFJR0-CL","1.0","Pc(s)"
"D-NSAP-W","D-NSAP-BULK","0.06","kg"
"","BOTO-PSAPD60-W","1.0","Pc(s)"
"","CAP-PSAPDW60-W","0.5","Pc(s)"
"","CAP-PSAPDB60-W","0.5","Pc(s)"
"","BAL-BROBPPEC-D254W23","1.0","Pc(s)"
"SRM-RCABN2P-W","SRM-CAB-BULK","0.01","kg"
"","BOTO-CTKBE10R1-CL","1.0","Pc(s)"
"","CAP-BGCL10-CL","1.0","Pc(s)"
"L-CVM013-W","CAPA-WCVML13R1-W","1.0","Pc(s)"
"","PS-CVMLMR1-W","1.0","Pc(s)"
"","BOTO-CVML13R1-W","1.0","Pc(s)"
"","IBOX-AR0-W","0.0625","Pc(s)"
"","L-CVM013-BULK","0.004","kg"
"","KB-WIOTAR1-W","0.00521","Pc(s)"
"","STIC-VCVMLM13R1-W","1.0","Pc(s)"
"","STIC-BCVML13R0-W","1.0","Pc(s)"
"FT-CHGN2P-W","FT-CHG-BULK","0.01","kg"
"","BOTO-CDRTS10R0-CL","1.0","Pc(s)"
"","CAP-BGCL10-CL","1.0","Pc(s)"
"F-L06-OMG","F-L06VC-OMG","1.0","Pc(s)"
"L-CVM012-W","CAPA-WCVML12R1-W","1.0","Pc(s)"
"","BOTO-CVML12R1-W","1.0","Pc(s)"
"","IBOX-AR0-W","0.0625","Pc(s)"
"","PS-CVMLMR1-W","1.0","Pc(s)"
"","L-CVM012-BULK","0.004","kg"
"","STIC-VCVMLM12R1-W","1.0","Pc(s)"
"","STIC-BCVML12R0-W","1.0","Pc(s)"
"","KB-WIOTAR1-W","0.00521","Pc(s)"
"M-RBSC-EM","M-RBSC-BULK","0.02","kg"
"","TUBE-GLNPGM20R0-E","1.0","Pc(s)"
"MA-MSPBP-W","MA-MSPB-BULK","0.02","kg"
"","TISU-SMHNSR0-W","1.0","Pc(s)"
"","POUC-PBSSMR0-W","1.0","Pc(s)"
"MA-MSCDP-W","MA-MSCD-BULK","0.02","kg"
"","TISU-SMHNSR0-W","1.0","Pc(s)"
"","POUC-CDSSMR0-W","1.0","Pc(s)"
"L-CLADC06-W","CAPA-WCADLPR0-W","1.0","Pc(s)"
"","STIC-BCADLP17R0-W","1.0","Pc(s)"
"","STIC-QCADLP17R0-W","1.0","Pc(s)"
"","IBOX-CADLPATWER0-W","0.08333","Pc(s)"
"","KB-WIOTAR1-W","0.00694","Pc(s)"
"","L-CLADC06-BULK","0.0042","kg"
"","DUS-CADLP17R0-W","1.0","Pc(s)"
"","BOTP-CADLP17TBR0-W","1.0","Pc(s)"
"SRM-RCSRO10P-W","SRM-CSRO-BULK","0.01","kg"
"","BOTO-COS10R1-CL","1.0","Pc(s)"
"","CAP-BGCL10-CL","1.0","Pc(s)"
"MY-MASKCLV-EM","MASK-CLV-EM","1.0","Pc(s)"
"","STIC-PAOR1-EM","1.0","Pc(s)"
"","KB-EBR1-KMK125CF","0.0166667","Pc(s)"
"MY-ESPAUB-MO","ES-PAUB-MO","1.0","Pc(s)"
"","STIC-PAAOEMR0-MOM","1.0","Pc(s)"
"","KB-MOBORPR1-MO","0.037037","Pc(s)"
"FW-BSN2-EM","TUBE-BSFW100R1-EPBL","1.0","Pc(s)"
"","FW-BS-BULK","0.1","kg"
"","KB-EBR1-KMK125CF","0.05","Pc(s)"
"MY-LPTMCA-MO","L-PTMCA-MO","1.0","Pc(s)"
"","STIC-PABR0-MOM","1.0","Pc(s)"
"","KB-MOGCR0-MO","0.0138889","Pc(s)"
"MY-BPT03-MO","B-PT03-MO35G","1.0","Pc(s)"
"","STIC-PAPHUR2-WM","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.0294118","Pc(s)"
"MY-BPT05-MO","B-PT05-MO35G","1.0","Pc(s)"
"","STIC-PAPHUR2-WM","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.0294118","Pc(s)"
"MY-BPT01-MO","B-PT01-MO35G","1.0","Pc(s)"
"","STIC-PAPHUR2-WM","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.0294118","Pc(s)"
"MY-BPT02-MO","B-PT02-MO35G","1.0","Pc(s)"
"","STIC-PAPHUR2-WM","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.0294118","Pc(s)"
"CUS-CLPGCC-W","CONT-RCPGCR0-W","1.0","Pc(s)"
"","CUS-CLPGCC-BULK","0.015","kg"
"","CONT-CPGCR0-W","1.0","Pc(s)"
"","CONT-ICPGCR0-W","1.0","Pc(s)"
"","KB-WIPSKMMR1-W","0.02083","Pc(s)"
"","STIC-VCPGC23WR0-W","1.0","Pc(s)"
"","STIC-SCPGCR0-W","1.0","Pc(s)"
"","STIC-BCPGC23WR0-W","1.0","Pc(s)"
"","PUFF-CPGCR0-W","1.0","Pc(s)"
"","ISPO-CPGCR0-W","1.0","Pc(s)"
"","DUS-CPGCR0-W","1.0","Pc(s)"
"MY-TCPMC21-MO","TC-PMC21-MO12G","1.0","Pc(s)"
"","STIC-PAEAR2-WM","1.0","Pc(s)"
"","KB-MOTWC3252-K150M12","0.0416667","Pc(s)"
"MY-BPT07-MO","B-PT07-MO35G","1.0","Pc(s)"
"","STIC-PAPHUR2-WM","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.0294118","Pc(s)"
"MY-LPTMCB-MO","L-PTMCB-MO","1.0","Pc(s)"
"","STIC-PABR0-MOM","1.0","Pc(s)"
"","KB-MOGCR0-MO","0.0138889","Pc(s)"
"MY-FAPFMS-MO","FA-PFMS-MO50ML","1.0","Pc(s)"
"","STIC-PAFR2-EM","1.0","Pc(s)"
"","KB-MOGCR0-MO","0.0555556","Pc(s)"
"MY-BPT06-MO","B-PT06-MO35G","1.0","Pc(s)"
"","STIC-PAPHUR2-WM","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.0294118","Pc(s)"
"MY-BPT04-MO","B-PT04-MO35G","1.0","Pc(s)"
"","STIC-PAPHUR2-WM","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.0294118","Pc(s)"
"MY-PRMVCPM-MO","PRM-VCPM-MO20ML","1.0","Pc(s)"
"","STIC-PAEAR2-WM","1.0","Pc(s)"
"","KB-MOCC36R1-270CF","0.0166667","Pc(s)"
"MY-MASKEL-MO","MASK-EL-MO","1.0","Pc(s)"
"","STIC-PAAR2-WM","1.0","Pc(s)"
"","KB-MOGCR0-MO","0.0277778","Pc(s)"
"MY-ELHBS-MO","EL-HBS-MO1G","1.0","Pc(s)"
"","STIC-PAAOEMR0-MOM","1.0","Pc(s)"
"","KB-MOLCPALR1-MO","0.0046296","Pc(s)"
"M-CSAOC10-W","M-CSAOC-BULK","0.01","kg"
"","POT-CGKOC10R0-W","1.0","Pc(s)"
"","PLU-CGKOC10R0-W","1.0","Pc(s)"
"","CAP-CGKOC10R0-W","1.0","Pc(s)"
"M-CSGN01-B","M-CSGN-BULK","0.03","kg"
"","POT-GGCUVCM20R0-BL","1.0","Pc(s)"
"","PLU-PGCUVCM20R0-BL","1.0","Pc(s)"
"","CAPP-GGCUVCM20R0-BL","1.0","Pc(s)"
"","SPT-HRGR0-W","1.0","Pc(s)"
"","DUS-GCMR0-B","1.0","Pc(s)"
"MY-FCLCME-W","KB-WIPSKMMR1-W","0.01613","Pc(s)"
"","F-CLCME-W","1.0","Pc(s)"
"","STIC-PALLCR1-WM","1.0","Pc(s)"
"MY-FCLCMG-W","STIC-PALLCR1-WM","1.0","Pc(s)"
"","KB-WIPSKMMR1-W","0.01613","Pc(s)"
"","F-CLCMG-W","1.0","Pc(s)"
"MY-FCLCMH-W","STIC-PALLCR1-WM","1.0","Pc(s)"
"","F-CLCMH-W","1.0","Pc(s)"
"","KB-WIPSKMMR1-W","0.01613","Pc(s)"
"MY-REBEK-W","EB-EK-W3G","1.0","Pc(s)"
"","KB-W6040R2-W","0.01042","Pc(s)"
"","STIC-PALLCR1-WM","1.0","Pc(s)"
"MY-RBOA-W","STIC-PALLCR1-WM","1.0","Pc(s)"
"","BO-W1A-W4GR","1.0","Pc(s)"
"","KB-W6040R2-W","0.00833","Pc(s)"
"MY-RBOC-W","STIC-PALLCR1-WM","1.0","Pc(s)"
"","KB-W6040R2-W","0.00833","Pc(s)"
"","BO-W1C-W4GR","1.0","Pc(s)"
"D-RRO-KA","D-RRO-BULK","0.045","kg"
"","BOTO-DROR0-K","1.0","Pc(s)"
"","BAL-BROBPPEC-D254W23","1.0","Pc(s)"
"","CAP-DROR0-K","1.0","Pc(s)"
"MY-FCLCMF-W","STIC-PALLCR1-WM","1.0","Pc(s)"
"","F-CLCMF-W","1.0","Pc(s)"
"","KB-WIPSKMMR1-W","0.01613","Pc(s)"
"M-LNCN2-W","POT-LNC30RLR1-W","1.0","Pc(s)"
"","KB-WW2430R2-W","0.04167","Pc(s)"
"","CAPP-LNC30RLR0-W","1.0","Pc(s)"
"","DUS-LNC30RLR1-W","1.0","Pc(s)"
"","PLU-LNC30RLR0-W","1.0","Pc(s)"
"","M-LNCN-BULK","0.03","kg"
"SS-UVSAFEIF-W","SS-UVSAFEIF-BULK","0.03","kg"
"","TUBE-UVSGM-WPBL","1.0","Pc(s)"
"P-RDA-OMG","L-MLCM-OMG","1.0","Pc(s)"
"","L-MLCL-OMG","1.0","Pc(s)"
"","TWC-OMGM-OMG","1.0","Pc(s)"
"","DUS-GTDPL-OMG","1.0","Pc(s)"
"","PART-GTDPL-OMG","1.0","Pc(s)"
"","KB-PBCR1-W","0.0833333","Pc(s)"
"P-RDB-OMG","L-MLCK-OMG","1.0","Pc(s)"
"","L-MLCL-OMG","1.0","Pc(s)"
"","DUS-GEDPL-OMG","1.0","Pc(s)"
"","PART-GEDPL-OMG","1.0","Pc(s)"
"","KB-NEONR0-OMG","0.0833333","Pc(s)"
"MY-RRLLL04-W","KB-W200R1-W","0.00417","Pc(s)"
"","L-LL04-W2.3G","1.0","Pc(s)"
"","STIC-PALLR0-WM","1.0","Pc(s)"
"F-L05VC-OMG","CAP-BCLFR0-OMG","1.0","Pc(s)"
"","F-L05-BULK","0.025","kg"
"","BOTO-CLFR0-OMG","1.0","Pc(s)"
"","STIC-FCLF41WSR0-OMG","1.0","Pc(s)"
"","PLU-BCLFR0-OMG","1.0","Pc(s)"
"","STIC-BCLF41WSR0-OMG","1.0","Pc(s)"
"","KB-XENONR0-OMG","0.02273","Pc(s)"
"","PS-CLFR0-OMG","1.0","Pc(s)"
"F-RELF01-W","PU-LBGELFR0-WRL","1.0","Pc(s)"
"","CAP-PLBGELFR0-WRL","1.0","Pc(s)"
"","BAL-BPR1D882B08-WT","2.0","Pc(s)"
"","BOTO-GELFRLR0-W","1.0","Pc(s)"
"","F-RELF01-BULK","0.02","kg"
"","KB-W6040R2-W","0.03571","Pc(s)"
"","DUS-ELF01LBR1-WVG","1.0","Pc(s)"
"","STIC-BOELF01R1-WRL","1.0","Pc(s)"
"HBL-GMN2-L","HBL-GM-BULK","0.04","kg"
"","BOTO-MUSBL40-L","1.0","Pc(s)"
"","CAP-MUSBL40-L","1.0","Pc(s)"
"DDC-CDL-W20ML","KB-WLS20R2-KMK125CF","0.02778","Pc(s)"
"","TUBE-CDDDCL20R2-W2L","1.0","Pc(s)"
"","DDC-CDL-BULK","0.02","kg"
"","DUS-CDDDCL20R2-W","1.0","Pc(s)"
"F-LPWFC31-MO","F-LPWFC31-BULK","0.033","kg"
"","STIC-BCPWLFC31R0-MO","1.0","Pc(s)"
"","PART-DWLFR1-MO","1.0","Pc(s)"
"","PU-LMOA1302-CBT","1.0","Pc(s)"
"","CAP-PLA1302-MO","1.0","Pc(s)"
"","BOTO-GA1302R1-MOF","1.0","Pc(s)"
"","BAL-BPR1D882B08-WT","2.0","Pc(s)"
"","STIC-BPWLFC31R0-MO","1.0","Pc(s)"
"","DUS-PWLFR1-MO","1.0","Pc(s)"
"","KB-MOCC36R1-270CF","0.04","Pc(s)"
"","STIC-VPWLFC31R0-MO","1.0","Pc(s)"
"F-LPWC41-MO","PART-DWLFR1-MO","1.0","Pc(s)"
"","STIC-BPWLFC41R0-MO","1.0","Pc(s)"
"","STIC-BCPWLFC41R0-MO","1.0","Pc(s)"
"","DUS-PWLFR1-MO","1.0","Pc(s)"
"","PU-LMOA1302-CBT","1.0","Pc(s)"
"","BAL-BPR1D882B08-WT","2.0","Pc(s)"
"","STIC-VPWLFC41R0-MO","1.0","Pc(s)"
"","BOTO-GA1302R1-MOF","1.0","Pc(s)"
"","F-LPWC41-BULK","0.033","kg"
"","CAP-PLA1302-MO","1.0","Pc(s)"
"","KB-MOCC36R1-270CF","0.04","Pc(s)"
"F-LPWW60-MO","PU-LMOA1302-CBT","1.0","Pc(s)"
"","F-LPWW60-BULK","0.033","kg"
"","STIC-VPWLFW60R0-MO","1.0","Pc(s)"
"","BAL-BPR1D882B08-WT","2.0","Pc(s)"
"","BOTO-GA1302R1-MOF","1.0","Pc(s)"
"","CAP-PLA1302-MO","1.0","Pc(s)"
"","STIC-BPWLFW60R0-MO","1.0","Pc(s)"
"","PART-DWLFR1-MO","1.0","Pc(s)"
"","STIC-BCPWLFW60R0-MO","1.0","Pc(s)"
"","KB-MOCC36R1-270CF","0.04","Pc(s)"
"","DUS-PWLFR1-MO","1.0","Pc(s)"
"EB-EK-W3G","STIC-BOTEXEBK-WPSM","1.0","Pc(s)"
"","PLAS-DMEXEBK-WPVC","1.0","Pc(s)"
"","BRUS-DESAEXEBKR1-W","1.0","Pc(s)"
"","GODE-ESSWA33-178538","1.0","Pc(s)"
"","CONT-ESEW-SAN","1.0","Pc(s)"
"","EB-EKC-BULK","0.0009","kg"
"","EB-EK-LB-RP-W1GR","1.0","Pc(s)"
"","KB-W6040R2-W","0.01041","Pc(s)"
"","DUS-EXEBK-WILG","1.0","Pc(s)"
"","EB-EK-DB-RP-W1.1GR","1.0","Pc(s)"
"F-L05-OMG","F-L05VC-OMG","1.0","Pc(s)"
"M-CDMM-W","SPT-CDMM30R0-W","1.0","Pc(s)"
"","PLU-CDMM30R0-W","1.0","Pc(s)"
"","CAP-CDMM30R0-W","1.0","Pc(s)"
"","M-CDMM-BULK","0.03","kg"
"","POT-CDMM30R0-W","1.0","Pc(s)"
"","DUS-CDMM30-W","1.0","Pc(s)"
"","KB-WW2430R2-W","0.04167","Pc(s)"
"M-RPBNS-W20ML","M-RPBNS-BULK","0.02","kg"
"","DUS-PBMNS20R1-WILG","1.0","Pc(s)"
"","TUBE-PBMNS20-WPBL","1.0","Pc(s)"
"","KB-WLS20R2-KMK125CF","0.02778","Pc(s)"
"M-AGNC-W17ML","M-AGNC-BULK","0.017","kg"
"","DUS-RYAANC17CR3-WICV","1.0","Pc(s)"
"","TUBE-RYAANC17R2-W","1.0","Pc(s)"
"","KB-WALPHAR1-W","0.02778","Pc(s)"
"FW-PHAS-EM50ML","FW-PHAS-BULK","0.05","kg"
"","TUBE-MPASFWR1-EOVG","1.0","Pc(s)"
"","KB-EAR0-KMM125","0.02","Pc(s)"
"FW-BSACNEN2-EM","KB-EAR0-KMM125","0.02","Pc(s)"
"","FW-BSACNE-BULK","0.05","kg"
"","TUBE-BSAPFW50R1-EPBL","1.0","Pc(s)"
"BBC-HSBBL-EM","DUS-DMBC01R0-E","1.0","Pc(s)"
"","BBC-HSBBL-BULK","0.016","kg"
"","KB-ECR1-KMK125CF","0.01667","Pc(s)"
"","TUBE-DMBC01R0-E","1.0","Pc(s)"
"L-IPCS01-W","KB-WIPSKMMR1-W","0.00758","Pc(s)"
"","IBOX-12IMLPR1-WDNF","0.08333","Pc(s)"
"","CAPA-ILSLSR0-W","1.0","Pc(s)"
"","STIC-VILSLS03R0-W","1.0","Pc(s)"
"","DUS-ILSLSR0-W","1.0","Pc(s)"
"","STIC-BILSLS03R0-W","1.0","Pc(s)"
"","BOTP-ILSLS03R0-W","1.0","Pc(s)"
"","L-IPCS01-BULK","0.0042","kg"
"L-IPCS02-W","STIC-VILSLS04R0-W","1.0","Pc(s)"
"","DUS-ILSLSR0-W","1.0","Pc(s)"
"","IBOX-12IMLPR1-WDNF","0.08333","Pc(s)"
"","CAPA-ILSLSR0-W","1.0","Pc(s)"
"","KB-WIPSKMMR1-W","0.00758","Pc(s)"
"","STIC-BILSLS04R0-W","1.0","Pc(s)"
"","BOTP-ILSLS04R0-W","1.0","Pc(s)"
"","L-IPCS02-BULK","0.0042","kg"
"L-IPCS04-W","BOTP-ILSLS01R0-W","1.0","Pc(s)"
"","CAPA-ILSLSR0-W","1.0","Pc(s)"
"","KB-WIPSKMMR1-W","0.00758","Pc(s)"
"","IBOX-12IMLPR1-WDNF","0.08333","Pc(s)"
"","STIC-VILSLS01R0-W","1.0","Pc(s)"
"","DUS-ILSLSR0-W","1.0","Pc(s)"
"","STIC-BILSLS01R0-W","1.0","Pc(s)"
"","L-IPCS04-BULK","0.0042","kg"
"L-IPCS06-W","IBOX-12IMLPR1-WDNF","0.08333","Pc(s)"
"","DUS-ILSLSR0-W","1.0","Pc(s)"
"","STIC-VILSLS06R0-W","1.0","Pc(s)"
"","L-IPCS06-BULK","0.0042","kg"
"","KB-WIPSKMMR1-W","0.00758","Pc(s)"
"","BOTP-ILSLS06R0-W","1.0","Pc(s)"
"","CAPA-ILSLSR0-W","1.0","Pc(s)"
"","STIC-BILSLS06R0-W","1.0","Pc(s)"
"FW-CFW-W","PS-SABER0-WBOPP","0.00107","kg"
"","TUBE-CLMRCF100-W","1.0","Pc(s)"
"","FW-CFW-BULK","0.1","kg"
"","KB-WT100R1-KMM125BF","0.05","Pc(s)"
"","DUS-CLMRC100-W","1.0","Pc(s)"
"MY-FWPHASN2-EM","KB-EAR0-KMM125","0.02","Pc(s)"
"","FW-PHAS-EM50ML","1.0","Pc(s)"
"","STIC-PAHR1-EM","1.0","Pc(s)"
"L-CLSF-W","CAPA-PSCRMSR0-W","1.0","Pc(s)"
"","BOTO-PSCRMSR0-W","1.0","Pc(s)"
"","L-CLSF-BULK","0.0036","kg"
"","WIPE-PSCRMSR0-W","1.0","Pc(s)"
"L-CLSE-W","WIPE-PSCRMSR0-W","1.0","Pc(s)"
"","CAPA-PSCRMSR0-W","1.0","Pc(s)"
"","L-CLSE-BULK","0.0036","kg"
"","BOTO-PSCRMSR0-W","1.0","Pc(s)"
"L-CLSD-W","WIPE-PSCRMSR0-W","1.0","Pc(s)"
"","CAPA-PSCRMSR0-W","1.0","Pc(s)"
"","BOTO-PSCRMSR0-W","1.0","Pc(s)"
"","L-CLSD-BULK","0.0036","kg"
"L-CLSA-W","WIPE-PSCRMSR0-W","1.0","Pc(s)"
"","L-CLSA-BULK","0.0036","kg"
"","BOTO-PSCRMSR0-W","1.0","Pc(s)"
"","CAPA-PSCRMSR0-W","1.0","Pc(s)"
"POM-BHPW-KA","CAPP-R150WHR1-PP","1.0","Pc(s)"
"","POT-R150PGUM-WPP","1.0","Pc(s)"
"","POM-BHPW-BULK","0.05","kg"
"MY-FSAJ-EM","KB-EAR0-KMM125","0.02778","Pc(s)"
"","STIC-PAER1-EM","1.0","Pc(s)"
"","FS-AJ-EM60ML","1.0","Pc(s)"
"MY-HBLAVG-EM","KB-EAR0-KMM125","0.02778","Pc(s)"
"","HBL-AVG-EM","1.0","Pc(s)"
"","STIC-PAHR1-EM","1.0","Pc(s)"
"SS-SBAT30-EM","SS-SBAT30-BULK","0.06","kg"
"","TUBE-ESBSPFR0-E","1.0","Pc(s)"
"","KB-EAR0-KMM125","0.02778","Pc(s)"
"EB-PBE-MO1,14G","STIC-BCEBPBTEMO-PW1W","1.0","Pc(s)"
"","EBP-BTEMOIBR9-CTP2WI","1.0","Pc(s)"
"","DUS-EBPMOR2-MO","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.00416","Pc(s)"
"EB-PBL-MO1,14G","DUS-EBPMOR2-MO","1.0","Pc(s)"
"","KB-MOEBPR1-MO","0.00416","Pc(s)"
"","EBP-BLMOIS91-CTP2WIJ","1.0","Set"
"","STIC-BCEBPBLMO-PW1W3","1.0","Pc(s)"
"MY-FMPBTUWC-W","KB-WW2430R2-W","0.04167","Pc(s)"
"","FM-PBTUWC-W","1.0","Pc(s)"
"","STIC-PALLCR1-WM","1.0","Pc(s)"
"MY-FMCDS-W","STIC-PALCDSMR1-WM","1.0","Pc(s)"
"","FM-CDS-BULK","0.03","kg"
"","PLU-PCDSM30R1-WNP","1.0","Pc(s)"
"","POT-CDSM30R1-WNP","1.0","Pc(s)"
"","KB-WW2430R2-W","0.04167","Pc(s)"
"","DUS-CDSM30R1-W","1.0","Pc(s)"
"","CAP-PCDSM30R1-WNP","1.0","Pc(s)"
"","STIC-PPCDSM-WM","1.0","Pc(s)"
"MY-FMCMSC-EM","KB-EAR0-KMM125","0.02778","Pc(s)"
"","STIC-PALR1-EM","1.0","Pc(s)"
"","FM-CMSC-EM","1.0","Pc(s)"
"MY-FMCMB-EM","STIC-PALR1-EM","1.0","Pc(s)"
"","FM-CMB-EM","1.0","Pc(s)"
"","KB-EAR0-KMM125","0.02778","Pc(s)"
"SRM-PSHS-MO","SRM-PSHS-BULK","0.03","kg"
"","BOTO-PSIPSSR0-MO","1.0","Pc(s)"
"","BOTO-PSPSSR0-MO","1.0","Pc(s)"
"","PU-PSPSSR0-MO","1.0","Pc(s)"
