timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series,date_done,is_done
2023-01-27 07:09,2023-01-21,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0022,P,POWDER,2772,LPP01,EMINA,EXISTING,LAUNCH,2023-01-21,FACE MAKE UP,BRIGHT STUFF,2023-01-21,1
2023-01-27 07:09,2023-01-21,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0023,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-27,FACE MAKE UP,BRIGHT STUFF,2023-01-23,1
2023-01-27 07:09,2023-01-23,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0023,P,POWDER,2700,LPP01,EMINA,EXISTING,LAUNCH,2023-01-27,FACE MAKE UP,BRIGHT STUFF,2023-01-23,1
2023-01-27 07:09,2023-01-24,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0024,P,POWDER,2736,LPP01,EMINA,EXISTING,LAUNCH,2023-01-27,FACE MAKE UP,BRIGHT STUFF,2023-01-24,1
2023-01-27 07:09,2023-01-23,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0024,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-27,FACE MAKE UP,BRIGHT STUFF,2023-01-24,1
2023-01-27 07:09,2023-01-25,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0025,P,POWDER,5256,LPP01,EMINA,EXISTING,LAUNCH,2023-01-27,FACE MAKE UP,BRIGHT STUFF,2023-01-25,1
2023-01-27 07:09,2023-01-26,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0026,P,POWDER,2736,LPP01,EMINA,EXISTING,LAUNCH,2023-01-27,FACE MAKE UP,BRIGHT STUFF,2023-01-26,1
2023-01-27 07:09,2023-01-25,B-BSLP-EM,02083,EMINA BRIGHT STUFF LOOSE POWDER 55 G,B-BSLP-EM/I0026,P,POWDER,2592,LPP01,EMINA,EXISTING,LAUNCH,2023-01-27,FACE MAKE UP,BRIGHT STUFF,2023-01-26,1
2023-01-27 07:09,2023-01-16,B-CLCLPA-W,02849,WARDAH COLORFIT MATTIFYING POWDER 22N LIGHT IVORY 15 G,B-CLCLPA-W/I0001,P,POWDER,3600,LPP03,WARDAH,EXISTING,LAUNCH,2023-01-18,FACE MAKE UP,COLORFIT,2023-01-17,1
2023-01-27 07:09,2023-01-17,B-CLCLPA-W,02849,WARDAH COLORFIT MATTIFYING POWDER 22N LIGHT IVORY 15 G,B-CLCLPA-W/I0001,P,POWDER,192,LPP03,WARDAH,EXISTING,LAUNCH,2023-01-18,FACE MAKE UP,COLORFIT,2023-01-17,1
2023-01-27 07:09,2023-01-26,B-CLCLPA-W,02849,WARDAH COLORFIT MATTIFYING POWDER 22N LIGHT IVORY 15 G,B-CLCLPA-W/I0002,P,POWDER,3792,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-28,FACE MAKE UP,COLORFIT,2023-01-26,1
2023-01-27 07:09,2023-01-06,B-CLCLPB-W,02850,WARDAH COLORFIT MATTIFYING POWDER 23W WARM IVORY 15 G,B-CLCLPB-W/I0001,P,POWDER,3744,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-07,FACE MAKE UP,COLORFIT,2023-01-06,1
2023-01-27 07:09,2023-01-17,B-CLCLPB-W,02850,WARDAH COLORFIT MATTIFYING POWDER 23W WARM IVORY 15 G,B-CLCLPB-W/I0002,P,POWDER,3744,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-18,FACE MAKE UP,COLORFIT,2023-01-17,1
2023-01-27 07:09,2023-01-26,B-CLCLPC-W,02851,WARDAH COLORFIT MATTIFYING POWDER 32N NEUTRAL BEIGE 15 G,B-CLCLPC-W/I0001,P,POWDER,3696,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-28,FACE MAKE UP,COLORFIT,2023-01-26,1
2023-01-27 07:09,2023-01-03,B-CLCLPD-W,02852,WARDAH COLORFIT MATTIFYING POWDER 43W GOLDEN SAND 15 G,B-CLCLPD-W/BSH0001,P,POWDER,336,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-06,FACE MAKE UP,COLORFIT,2023-01-03,1
2023-01-27 07:09,2023-01-02,B-CLCLPD-W,02852,WARDAH COLORFIT MATTIFYING POWDER 43W GOLDEN SAND 15 G,B-CLCLPD-W/H0016,P,POWDER,624,LPP02,WARDAH,EXISTING,LAUNCH,2023-01-03,FACE MAKE UP,COLORFIT,2023-01-02,1
